model_name,feature_name,rep_idx,baseline_auc,permuted_auc,auc_drop
logistic,gamma_CP_rx1,57,0.904974489795918,0.892219387755102,0.0127551020408164
rf,gamma_CP_rx1,57,0.892857142857143,0.893494897959184,-0.000637755102040893
logistic,gamma_CP_rx2,57,0.904974489795918,0.834821428571428,0.0701530612244898
rf,gamma_CP_rx2,57,0.892857142857143,0.850127551020408,0.0427295918367345
logistic,a_FP_RHCP_rx1,57,0.904974489795918,0.88297193877551,0.0220025510204082
rf,a_FP_RHCP_rx1,57,0.892857142857143,0.895886479591837,-0.00302933673469397
logistic,a_FP_LHCP_rx1,57,0.904974489795918,0.853635204081633,0.0513392857142857
rf,a_FP_LHCP_rx1,57,0.892857142857143,0.907525510204082,-0.014668367346939
logistic,a_FP_RHCP_rx2,57,0.904974489795918,0.906887755102041,-0.00191326530612246
rf,a_FP_RHCP_rx2,57,0.892857142857143,0.897321428571428,-0.00446428571428581
logistic,a_FP_LHCP_rx2,57,0.904974489795918,0.893813775510204,0.0111607142857144
rf,a_FP_LHCP_rx2,57,0.892857142857143,0.85172193877551,0.0411352040816326
logistic,gamma_CP_rx1,58,0.904974489795918,0.892219387755102,0.0127551020408165
rf,gamma_CP_rx1,58,0.892857142857143,0.893494897959183,-0.000637755102040782
logistic,gamma_CP_rx2,58,0.904974489795918,0.875637755102041,0.0293367346938777
rf,gamma_CP_rx2,58,0.892857142857143,0.858737244897959,0.0341198979591836
logistic,a_FP_RHCP_rx1,58,0.904974489795918,0.893176020408163,0.0117984693877552
rf,a_FP_RHCP_rx1,58,0.892857142857143,0.899553571428571,-0.0066964285714286
logistic,a_FP_LHCP_rx1,58,0.904974489795918,0.816645408163265,0.088329081632653
rf,a_FP_LHCP_rx1,58,0.892857142857143,0.886160714285714,0.00669642857142849
logistic,a_FP_RHCP_rx2,58,0.904974489795918,0.92219387755102,-0.017219387755102
rf,a_FP_RHCP_rx2,58,0.892857142857143,0.899553571428571,-0.00669642857142849
logistic,a_FP_LHCP_rx2,58,0.904974489795918,0.895408163265306,0.00956632653061218
rf,a_FP_LHCP_rx2,58,0.892857142857143,0.887914540816326,0.0049426020408162
logistic,gamma_CP_rx1,59,0.904974489795918,0.913265306122449,-0.00829081632653039
