label_mode,scope,feature_name,n_valid,n_los,n_nlos,intercept,coef,coef_stderr,coef_pvalue,cv_auc,cv_accuracy,cv_backend,stats_backend,status,warning_message
geometric_class,B+C,a_FP_LHCP_rx2,112,56,56,0.0943779017666031,1.34183440089766,0.27909871112983,1.52645116973e-06,0.792011019283747,0.705928853754941,fitglm,fitglm,ok,
geometric_class,B+C,a_FP_LHCP_rx1,112,56,56,0.0503953315164005,1.25500728069304,0.267999346842066,2.82879857939452e-06,0.777961432506887,0.686561264822134,fitglm,fitglm,ok,
geometric_class,B+C,a_FP_RHCP_rx1,112,56,56,-0.028367839596834,0.878073811493647,0.241639804675221,0.000279263532070091,0.728925619834711,0.713438735177866,fitglm,fitglm,ok,
geometric_class,B+C,a_FP_RHCP_rx2,112,56,56,-0.0176351918879824,0.759882853859673,0.224472547243113,0.000711282723746696,0.679201101928375,0.688142292490119,fitglm,fitglm,ok,
geometric_class,B+C,gamma_CP_rx1,112,56,56,-0.00244970228945204,0.732881097157925,0.222898827139341,0.00100918316286419,0.674931129476584,0.596837944664032,fitglm,fitglm,ok,
geometric_class,B+C,gamma_CP_rx2,112,56,56,-0.000179369993730908,-0.245044052257257,0.193742183448508,0.20594499570657,0.58801652892562,0.562450592885375,fitglm,fitglm,ok,
