label_mode,scope,feature_name,n_valid,n_los,n_nlos,intercept,coef,coef_stderr,coef_pvalue,cv_auc,cv_accuracy,cv_backend,stats_backend,status,warning_message
material_class,B+C,a_FP_RHCP_rx1,112,95,17,2.38125225033562,1.50705526129832,0.34066974414333,9.69792154865241e-06,0.837719298245614,0.874703557312253,fitglm,fitglm,ok,
material_class,B+C,a_FP_RHCP_rx2,112,95,17,2.26930266298686,1.33050804761601,0.322597721857963,3.71772506211397e-05,0.830701754385965,0.856916996047431,fitglm,fitglm,ok,
material_class,B+C,gamma_CP_rx1,112,95,17,2.15852726211252,1.20644302714056,0.334466442435808,0.000309677146853567,0.76140350877193,0.857707509881423,fitglm,fitglm,ok,
material_class,B+C,a_FP_LHCP_rx1,112,95,17,2.07727005561219,1.0933459033612,0.383115645982211,0.00431960014760392,0.757017543859649,0.848616600790514,fitglm,fitglm,ok,
material_class,B+C,a_FP_LHCP_rx2,112,95,17,1.90096190736895,0.763654693800859,0.359997669392234,0.0338985179655311,0.702631578947368,0.848616600790514,fitglm,fitglm,ok,
material_class,B+C,gamma_CP_rx2,112,95,17,1.8226987456773,0.555513439956405,0.288829138578369,0.0544387527344011,0.628070175438597,0.848616600790514,fitglm,fitglm,ok,
