label_mode,scope,feature_name,n_valid,n_los,n_nlos,intercept,coef,coef_stderr,coef_pvalue,cv_auc,cv_accuracy,cv_backend,stats_backend,status,warning_message
geometric_class,B,a_FP_LHCP_rx1,56,35,21,0.811005465589867,1.52386562228143,0.469717784528025,0.00117774688548573,0.774285714285714,0.731818181818182,fitglm,fitglm,ok,
geometric_class,B,a_FP_LHCP_rx2,56,35,21,0.766323589887835,1.33560418681148,0.445072112790827,0.00269208207556944,0.742857142857143,0.678787878787879,fitglm,fitglm,ok,
geometric_class,B,a_FP_RHCP_rx1,56,35,21,0.545065956954954,0.563293704462388,0.31041265123387,0.0695760356282498,0.664285714285714,0.606060606060606,fitglm,fitglm,ok,
geometric_class,B,gamma_CP_rx1,56,35,21,0.553117733529729,0.599518583738578,0.316853733440877,0.0584778119153412,0.62,0.589393939393939,fitglm,fitglm,ok,
geometric_class,B,gamma_CP_rx2,56,35,21,0.527447962739684,-0.367852222556117,0.292784622721177,0.208973924215669,0.572857142857143,0.572727272727273,fitglm,fitglm,ok,
geometric_class,B,a_FP_RHCP_rx2,56,35,21,0.511859038132743,0.0933736701420044,0.277335908913802,0.736357553656554,0.348571428571429,0.607575757575758,fitglm,fitglm,ok,
