case_name,scenario,polarization,pos_id,x_m,y_m,label,valid_flag,r_CP,a_FP,fp_idx_rx1,fp_idx_rx2,rss_rx1_db,rss_rx2_db,fp_energy_gap_db,rise_time_ns,mean_excess_delay_ns,rms_delay_spread_ns,max_excess_delay_ns,kurtosis_pdp,skewness_pdp,fp_energy_db,total_energy_db,fp_energy_ratio,fp_amp_norm,peak_to_leading_db,multipath_count,ricean_k_db,valid_for_model,oof_score,oof_pred,fold_id,full_fit_score,baseline_score,proposed_score,baseline_pred,proposed_pred,rescued_by_proposed,harmed_by_proposed,tag_id,geometric_class,material_class,penetration_loss_db,num_hits,hit_objects,hit_materials,criterion
CP_caseB,B,CP,52,2.25,1.75,1,1,72.7826929210595,0.381329279600644,16,16,-59.1947361410136,-71.2509034188887,6.90374133529093,3.49301397205783,5.00204512243115,5.74730913037209,48.1536926147972,42.4539622955857,4.74935311849544,-72.1265611084104,-65.2228197731195,0.238633230125065,0.156153772598815,6.45315603444915,69.5,-9.28506519059428,1,0.981561949402719,1,3,0.971354999242491,0.929937498302547,0.905266487259114,1,1,0,0,T24,LOS,LOS,0,0,,,penetration_threshold
LP_caseB,B,LP,52,2.25,1.75,1,1,4.54375778011028,0.244272732925921,16,18,-66.0521974259111,-67.5942663709996,6.71777746856189,2.4950099800413,4.46796459826176,4.3121781899386,41.6666666666898,43.6398406662316,4.44253251223311,-73.5410093623036,-66.8232318937417,0.213819923549737,0.156904628235466,6.530156414959,66.5,-8.90121162087542,1,0.92624303055707,1,1,0.921457516186848,0.853763405798612,0.903248457927699,1,1,0,0,T24,LOS,LOS,0,0,,,penetration_threshold
CP_caseB,B,CP,25,3,-0.25,1,1,0.524268323409948,0.282948252171772,17,17,-63.776090793571,-61.5240681733621,3.91362363042604,1.74650698602891,3.25970659917789,4.95003343677382,45.1596806387476,34.2785666356618,4.84489095578825,-66.5637031120575,-62.6500794816314,0.406794351828232,0.231236695056885,4.27254317015846,73.5,-7.57839161090408,1,0.982890455702457,1,3,0.986400768482536,0.979459131764315,0.981120992692737,1,1,0,0,T28,NLOS,LOS,0.592,1,glass_partition_1,glass,penetration_threshold
LP_caseB,B,LP,25,3,-0.25,1,1,1.23130650035359,0.123170245169784,17,17,-66.232546506076,-71.1041410920038,6.5501031733724,1.99600798403304,6.09172943127317,6.35849876472477,48.9021956088095,10.357229793116,2.15725205744039,-75.2184469641698,-68.6683437907974,0.230182486908504,0.158174224986897,5.55687070005304,91,-9.9682858603228,1,0.3968025408862,0,4,0.312424623963259,0.48853318633022,0.371562805135409,0,0,0,0,T28,NLOS,LOS,0.592,1,glass_partition_1,glass,penetration_threshold
CP_caseB,B,CP,18,3,-0.75,1,1,0.228774293819982,0.393902582534606,18,18,-64.8607805336844,-58.9816610824888,4.04527776396049,1.99600798403304,2.62264968111656,2.96948332955666,38.1736526946319,59.5356930546302,5.70594140965465,-65.9664985701891,-61.9212208062286,0.394712220710657,0.207923693957097,5.70047643569857,55,-7.04324951715663,1,0.998636017668873,1,3,0.997796619326218,0.993996526623832,0.998454487954797,1,1,0,0,T27,NLOS,LOS,0.607,1,glass_partition_1,glass,penetration_threshold
LP_caseB,B,LP,18,3,-0.75,1,1,1.55287183888128,0.215671731721008,18,17,-67.0641491817751,-68.0624325266758,6.46321995458289,1.99600798403304,5.29207773148862,5.22501066313216,52.8942115768756,17.2348609510349,2.9560500815079,-74.0265108032696,-67.5632908486867,0.227036903995186,0.160468340239616,5.51277337475632,83,-9.90012844476425,1,0.840475192726862,1,1,0.822240861852849,0.685061755430602,0.733191828171671,1,1,0,0,T27,NLOS,LOS,0.607,1,glass_partition_1,glass,penetration_threshold
CP_caseB,B,CP,11,3,-1.25,1,1,0.0998716357471171,0.257883351606099,18,18,-66.2503806716974,-57.0162033312245,3.9400247249323,1.99600798403304,2.54386609271763,2.42315424073445,34.43113772457,46.4022328337043,4.69866584833269,-65.5733167241172,-61.6332919991849,0.405128742607538,0.216800867435275,5.18626320905987,43,-7.21038402865951,1,0.984420809625159,1,3,0.982773518287586,0.98839846929159,0.990124430180094,1,1,0,0,T26,LOS,LOS,0,0,,,penetration_threshold
LP_caseB,B,LP,11,3,-1.25,1,1,0.312684935035399,0.175382017118935,18,19,-68.3925165411995,-65.8885114442781,5.65653930184223,1.74650698602891,4.24131678693305,3.65819114627697,45.90818363276,30.6361256023014,3.35968850972751,-72.7970532893801,-67.1405139875379,0.272840033260067,0.175696719853829,5.40955324488343,59.5,-9.10180641324323,1,0.818008757865808,1,1,0.757426705002364,0.847655415129299,0.827307101167119,1,1,0,0,T26,LOS,LOS,0,0,,,penetration_threshold
CP_caseB,B,CP,4,3,-1.75,1,1,0.0721502140697905,0.231465157106247,20,20,-66.9904984891809,-58.0300180909267,4.59920263700461,1.99600798403304,2.68047180191423,2.23710744687014,31.6866267465245,38.2258229300583,3.86580733880332,-67.1094609243408,-62.5102582873362,0.348993430188701,0.199603559378601,5.47587082507759,40,-7.70779220673083,1,0.962893927754582,1,4,0.960547319055504,0.973027325439463,0.975611910490112,1,1,0,0,T25,LOS,LOS,0,0,,,penetration_threshold
LP_caseB,B,LP,4,3,-1.75,1,1,0.807606088551567,0.165828133889416,21,20,-67.3425418212196,-68.2091939374387,6.54771169339985,3.74251497006195,4.36012180368759,4.08479336039707,52.3952095808674,34.6136129169832,4.25845443505823,-74.3235795669218,-67.7758678735219,0.239665189600921,0.183446503724031,5.53123027502739,70.5,-8.62663775267032,1,0.889517699559846,1,4,0.852370049368334,0.799894368798338,0.799942298663437,1,1,0,0,T25,LOS,LOS,0,0,,,penetration_threshold
CP_caseB,B,CP,32,3,0.25,1,1,1.38040679082637,0.330359015728407,17,17,-62.845881577233,-63.7030575788581,3.79805398705117,1.74650698602891,2.66115554044344,3.87583098612483,46.1576846307641,47.8576209420069,5.84816169887017,-67.0725235630371,-63.274469575986,0.417804276223239,0.23485280281434,4.25731875125654,72,-7.42777183437159,1,0.995261162550515,1,2,0.99485707945201,0.990347798849312,0.994008152139874,1,1,0,0,T29,NLOS,LOS,0.592,1,glass_partition_1,glass,penetration_threshold
LP_caseB,B,LP,32,3,0.25,1,1,1.83763313894292,0.18778540634864,17,17,-67.3898577539123,-69.4535159485604,6.28890371617268,5.98802395209913,5.92669726076053,6.00226257662051,47.904191616793,17.5722667209072,2.98330866767374,-74.710590560514,-68.4216868443413,0.235887532828356,0.176780077934267,4.47594761593538,84,-10.0693225032663,1,0.841987607714628,1,4,0.787081007009329,0.648054339729727,0.64035919924554,1,1,0,0,T29,NLOS,LOS,0.592,1,glass_partition_1,glass,penetration_threshold
CP_caseB,B,CP,39,3,0.75,1,1,3.36469354693358,0.434588238622793,18,18,-60.7737562077301,-65.7402827200664,4.03366699171015,1.99600798403304,3.00416462019391,4.06519433685934,35.4291417165865,29.7456615579942,4.41282137282436,-67.2906864532241,-63.2570194615139,0.39526971200701,0.208293986040498,5.67018128671811,55,-7.06115971321183,1,0.997003259182906,1,2,0.993949842647716,0.976874584814043,0.995277479023514,1,1,0,0,T30,NLOS,LOS,0.607,1,glass_partition_1,glass,penetration_threshold
LP_caseB,B,LP,39,3,0.75,1,1,3.05040867216964,0.333279946651944,18,18,-67.1337679345509,-69.0252992902376,6.50729253889321,4.99001996008261,5.00938870249432,4.55070735339152,46.9061876247765,19.0634559247673,2.83114930252435,-74.5868261449429,-68.0795336060497,0.236766450942431,0.157902425224564,5.81555423238659,76.5,-9.82048657336593,1,0.960829013131659,1,2,0.946797477534776,0.622517377847364,0.874660196380803,1,1,0,0,T30,NLOS,LOS,0.607,1,glass_partition_1,glass,penetration_threshold
CP_caseB,B,CP,46,3,1.25,1,1,12.6094901671761,0.305963810591558,18,18,-58.877828389249,-69.1360463989202,3.97549469109498,1.99600798403304,2.63679102010351,2.82860969596971,34.6806387225741,45.0355622724131,5.11711324757654,-67.9824320808553,-64.0069373897604,0.401904122878396,0.216803120313482,5.09156999994963,51,-7.31898123373816,1,0.982937755581673,1,1,0.976019305452178,0.985055807609893,0.989857527401323,1,1,0,0,T31,LOS,LOS,0,0,,,penetration_threshold
LP_caseB,B,LP,46,3,1.25,1,1,4.80218386914725,0.268385535844846,18,18,-67.6766353298034,-70.9303049153174,5.99511660581323,3.99201596806608,4.71015810929645,5.4560962835153,52.1457085828632,24.4780277394535,3.9788138109146,-75.2985867195762,-69.303470113763,0.2712217131046,0.177336636640528,5.08737236990753,93,-9.55352559490449,1,0.918884713702596,1,3,0.897608299937928,0.671079033158061,0.784187271421129,1,1,0,0,T31,LOS,LOS,0,0,,,penetration_threshold
CP_caseB,B,CP,53,3,1.75,1,1,29.9812706442903,0.394245589704763,20,20,-59.9072048781493,-72.127115647998,4.82488733171947,1.99600798403304,4.22991016270801,4.62049634014805,41.6666666666898,37.1697766780992,3.69982931109764,-70.8420475864524,-66.0171602547329,0.332073826589601,0.195666020029599,5.36299508130276,61,-8.03855974446897,1,0.938302799482886,1,4,0.959142048351582,0.910016039286038,0.936368279949449,1,1,0,0,T32,LOS,LOS,0,0,,,penetration_threshold
LP_caseB,B,LP,53,3,1.75,1,1,1.62464258457349,0.325585054775883,20,23,-68.2438893661674,-67.5126170737497,5.04555637122601,1.99600798403304,3.84569343879055,4.60599391087153,45.1596806387476,51.3045941929959,5.04339941420366,-72.9238095852472,-67.8782532140212,0.312938396843332,0.192047535435043,5.46314046608701,73,-8.08429018804054,1,0.953258262563045,1,5,0.960562627969492,0.904574806095448,0.946272215973214,1,1,0,0,T32,LOS,LOS,0,0,,,penetration_threshold
CP_caseB,B,CP,26,3.75,-0.25,1,1,0.435766263433964,0.383027532833671,22,22,-66.8946916253819,-63.4980702361462,4.2809803317272,1.99600798403304,3.15758197962636,4.13726363458185,33.4331337325535,20.3221151140974,3.84822858121914,-69.4773612590536,-65.1963809273264,0.373307616360298,0.194182516261875,6.26790813180162,60.5,-7.1018626033897,1,0.978757549879355,1,1,0.970316831160262,0.944837031366138,0.986268951026147,1,1,0,0,T36,NLOS,LOS,0.581,1,glass_partition_1,glass,penetration_threshold
LP_caseB,B,LP,26,3.75,-0.25,1,1,0.827078715010266,0.154987709103205,22,22,-68.5775513333645,-68.2663406642878,7.26256330363211,3.74251497006196,5.66553501083076,4.42577596101867,43.9121756487269,11.1112581991432,1.84818922030894,-75.6845092957486,-68.4219459921165,0.193416676164943,0.149601259122138,5.53022611983008,73,-10.6520122980795,1,0.581824455958571,1,1,0.517254401242502,0.497273667736804,0.488967279808982,0,0,0,0,T36,NLOS,LOS,0.581,1,glass_partition_1,glass,penetration_threshold
CP_caseB,B,CP,19,3.75,-0.75,1,1,0.363354024914669,0.268898957065,22,22,-66.2745670720632,-61.5417475127799,4.41596712382111,1.99600798403304,3.10177950100038,3.84127488441968,29.1916167664832,18.6834360285822,3.66879269741274,-68.3241244135102,-63.9081572896891,0.361971282019423,0.210576555523113,4.95473450926606,52.5,-7.77123519476296,1,0.960174598977133,1,4,0.939398732425053,0.956910243984445,0.964790293960147,1,1,0,0,T35,NLOS,LOS,0.59,1,glass_partition_1,glass,penetration_threshold
LP_caseB,B,LP,19,3.75,-0.75,1,1,1.79419765497856,0.115691753740824,23,22,-65.9636407706886,-69.8294833601049,8.21916028476083,3.2435129740537,6.36512740634545,4.7421990920974,43.6626746507228,7.73511656218228,1.39369941863961,-76.115722343618,-67.8965620588572,0.159377861290145,0.138819555638206,5.5689291286491,79,-11.3954968838046,1,0.263444304145841,0,4,0.371233084899705,0.293095953571959,0.235030838449519,0,0,0,0,T35,NLOS,LOS,0.59,1,glass_partition_1,glass,penetration_threshold
CP_caseB,B,CP,12,3.75,-1.25,1,1,0.170908419678256,0.302660884117527,23,23,-66.7015507349901,-60.0448308554507,4.87733392917558,1.99600798403304,2.88406841736721,2.68618618971753,36.427145708603,36.7530289883864,4.40826636247585,-68.2505247216528,-63.3731907924772,0.327476237767058,0.176509476157351,6.77963499128576,53,-7.51998148333008,1,0.988715983049736,1,1,0.981894631871043,0.979170016119061,0.990250962550256,1,1,0,0,T34,LOS,LOS,0,0,,,penetration_threshold
LP_caseB,B,LP,12,3.75,-1.25,1,1,0.707022379784451,0.267619271498891,23,23,-70.1869139996209,-68.2655040806361,5.36708606576138,1.99600798403304,4.39881844102556,4.78199298216861,49.6506986028219,15.5671717723454,2.86582142032054,-74.5932950976222,-69.2262090318608,0.292876941326414,0.181958325180638,5.38321129322265,68.5,-8.87079469918966,1,0.715967705422477,1,4,0.756450105188788,0.616970512337477,0.721628828559157,1,1,0,0,T34,LOS,LOS,0,0,,,penetration_threshold
CP_caseB,B,CP,5,3.75,-1.75,1,1,0.0816488926171872,0.291019656449109,24,24,-69.104542622359,-57.7312990665587,4.28113838760281,1.74650698602891,2.82605151312571,2.87718170979988,44.6606786427393,90.5083343824969,6.33506965757456,-67.6990592278524,-63.4179208402496,0.373273288950465,0.220163269660473,4.47805329750483,51,-7.860654871003,1,0.998394822374768,1,3,0.994443901254358,0.996965305372968,0.998580230584022,1,1,0,0,T33,LOS,LOS,0,0,,,penetration_threshold
LP_caseB,B,LP,5,3.75,-1.75,1,1,0.779581065899413,0.197488689565119,25,24,-68.4585831364546,-70.1414403805847,4.38775108566857,1.99600798403304,3.19460521018497,4.48757729742094,46.6566866267724,32.5650663657579,4.70361900270581,-73.6877628358259,-69.3000117501573,0.381363242067792,0.221569405806726,4.7991075668482,78,-7.52898236979375,1,0.673451239962831,1,2,0.700995674523156,0.870505921211529,0.827105977396508,1,1,0,0,T33,LOS,LOS,0,0,,,penetration_threshold
CP_caseB,B,CP,33,3.75,0.25,1,1,1.52027641352978,0.355569445859039,22,22,-64.2050507037515,-66.7451465053439,4.34968966041846,1.99600798403304,3.33560791354666,4.60108812575063,40.6686626746732,18.671095642751,3.69577973784391,-69.8247882614176,-65.4750986009992,0.368457116210429,0.193276364581196,6.2260104229535,65.5,-7.22343330174328,1,0.93994130097933,1,5,0.960973466158633,0.900106561050935,0.941079066139364,1,1,0,0,T37,NLOS,LOS,0.581,1,glass_partition_1,glass,penetration_threshold
LP_caseB,B,LP,33,3.75,0.25,1,1,1.7391730213934,0.16238736998711,22,22,-67.7854301778869,-69.9266182411722,7.53573020771418,3.99201596806609,6.686621989984,5.33609033641264,44.6606786427393,7.34893962737712,1.42803685237903,-76.3917544096073,-68.8560242018931,0.177852466132743,0.145586832452161,5.11187094228587,73.5,-11.3343879576049,1,0.271136534242642,0,4,0.432612856129036,0.284509709695576,0.277885220174147,0,0,0,0,T37,NLOS,LOS,0.581,1,glass_partition_1,glass,penetration_threshold
CP_caseB,B,CP,40,3.75,0.75,1,1,1.88326585411418,0.262313190203652,22,22,-63.2253072100329,-65.2782961899823,4.66161406670007,1.99600798403304,3.42453162121478,4.51709589174307,41.6666666666898,19.1887361484877,3.68997091219597,-68.9134157640688,-64.2518016973687,0.342803226841114,0.20287810306054,5.13702093018229,69.5,-7.95633427461383,1,0.934354891456188,1,3,0.952856271311143,0.905675743028778,0.911242472071984,1,1,0,0,T38,NLOS,LOS,0.59,1,glass_partition_1,glass,penetration_threshold
LP_caseB,B,LP,40,3.75,0.75,1,1,1.37908396407456,0.14305473020761,23,23,-66.4656844355024,-68.6702306965338,7.64801715337189,5.23952095808674,5.04065495321663,3.96278529337785,37.1756487026154,21.4752433072442,3.10604648355728,-75.2159747137033,-67.5679575603314,0.172349363241616,0.151266752529903,6.22254618198677,67.5,-9.66715567663462,1,0.653496939146841,1,3,0.705950981306271,0.598404163058271,0.555783625854799,1,1,0,0,T38,NLOS,LOS,0.59,1,glass_partition_1,glass,penetration_threshold
CP_caseB,B,CP,47,3.75,1.25,1,1,5.03844088185707,0.36574964409076,23,23,-61.047262749617,-66.389903614335,3.9715845545304,1.74650698602891,2.77549721185285,3.62431068216462,43.9121756487269,57.4760975018199,6.19483424071738,-67.6901677337929,-63.7185831792625,0.407524327895583,0.233575317836586,4.09186235924336,60.5,-7.70817121590331,1,0.998207469671329,1,4,0.996200403962531,0.992166112898106,0.99653799735559,1,1,0,0,T39,LOS,LOS,0,0,,,penetration_threshold
LP_caseB,B,LP,47,3.75,1.25,1,1,2.69566464032991,0.251565516025974,23,23,-67.1064194754993,-68.3784621698374,6.16143390762976,3.99201596806609,4.4152655567694,4.82360978401782,43.9121756487269,21.5642707261384,3.68104989020858,-73.9038747245024,-67.7424408168726,0.257801050693611,0.178953141603676,5.26517665164749,63.5,-9.18751196457565,1,0.892469113399694,1,1,0.89340975771017,0.765058589113432,0.839184563983258,1,1,0,0,T39,LOS,LOS,0,0,,,penetration_threshold
CP_caseB,B,CP,54,3.75,1.75,1,1,14.6785551822624,0.300697104763578,24,24,-60.1492450490581,-70.9883419870274,4.25578498352118,1.99600798403304,2.92190946248597,3.67442803487265,44.6606786427393,63.8050261700965,5.92243121739278,-69.8245784950111,-65.5687935114899,0.377274563251809,0.218460143397616,4.61991976409933,55.5,-7.77453314547562,1,0.996353612104803,1,2,0.980054103450065,0.978049691435161,0.996552675954261,1,1,0,0,T40,LOS,LOS,0,0,,,penetration_threshold
LP_caseB,B,LP,54,3.75,1.75,1,1,2.03685458770124,0.221680350777929,24,26,-69.4060194347679,-68.6696464547982,4.68242889070903,1.99600798403304,2.83595978691603,3.37632475813545,41.9161676646939,55.2761547470168,5.98293968557852,-73.7202618277373,-69.0378329370283,0.342746707552844,0.201181486894295,5.13741973508893,61.5,-7.78055525143861,1,0.888869410153521,1,2,0.879545351420487,0.9292543377292,0.942159100579785,1,1,0,0,T40,LOS,LOS,0,0,,,penetration_threshold
CP_caseB,B,CP,27,4.5,-0.25,1,1,0.709525143707487,0.266834600051411,27,27,-64.8868668733616,-63.6890343750124,5.08742083355657,2.24550898203717,3.19067909879721,3.36079238766382,43.1636726547145,33.8797419165234,4.294496667726,-69.3753714551306,-64.287950621574,0.312856017496086,0.19165556322375,5.55622344601777,61.5,-8.13208645576841,1,0.981847485881169,1,1,0.97543825600768,0.96332587903514,0.974794335315966,1,1,0,0,T44,NLOS,LOS,0.575,1,glass_partition_1,glass,penetration_threshold
LP_caseB,B,LP,27,4.5,-0.25,1,1,1.40913336813577,0.130953459029211,27,27,-67.6702937713731,-72.6429747956285,6.63810755372201,1.99600798403304,5.74322677498517,4.8381435360991,46.4071856287682,10.3413364163625,1.7010002149235,-76.7947418255418,-70.1566342718198,0.222789387901598,0.166480415012082,4.63379942637978,82,-10.4967984479896,1,0.219922253012503,0,4,0.241056387789532,0.278114016084769,0.235857160197886,0,0,0,0,T44,NLOS,LOS,0.575,1,glass_partition_1,glass,penetration_threshold
CP_caseB,B,CP,20,4.5,-0.75,1,1,0.235850592486327,0.291185143077463,27,27,-70.5818776275698,-63.8871386894707,4.95372140807838,1.99600798403304,3.69982467486236,4.5503013831694,39.6706586826567,21.2653517023651,3.73723940872915,-72.1882295599056,-67.2345081518272,0.322562799074259,0.188039684074196,5.82341932705285,69.5,-8.03422550426517,1,0.901740839086428,1,2,0.893199304588091,0.859916028923829,0.901341470585632,1,1,0,0,T43,NLOS,LOS,0.581,1,glass_partition_1,glass,penetration_threshold
LP_caseB,B,LP,20,4.5,-0.75,1,1,0.696182788225139,0.121822528608466,27,27,-71.2816394650177,-71.8163933464132,7.06576407219206,3.74251497006195,6.53935319503453,5.50151003957141,52.3952095808674,13.1080404864904,2.23597253375957,-78.6147804641053,-71.5490163919132,0.205443005641013,0.171193681538813,4.52343257844519,88,-10.3677711415623,1,0.245108106775243,0,3,0.233792127489781,0.256512500840767,0.221766615520007,0,0,0,0,T43,NLOS,LOS,0.581,1,glass_partition_1,glass,penetration_threshold
CP_caseB,B,CP,13,4.5,-1.25,1,1,0.29012824313979,0.110269230316908,29,27,-73.1243072218773,-70.6936649926989,7.66858617260757,3.74251497006195,7.87737914978815,6.86967531409808,47.4051896207848,5.18453524907741,1.36507328808805,-79.5775722643392,-71.9089860917316,0.199200176019586,0.174373073275038,5.22997796434477,80.5,-9.39541894030435,1,0.052342435793867,0,1,0.0547340095527185,0.115598267689423,0.095723745093673,0,0,0,0,T42,NLOS,LOS,0.594,1,glass_partition_1,glass,penetration_threshold
LP_caseB,B,LP,13,4.5,-1.25,1,1,0.907097987690233,0.0538119846125833,30,29,-72.2847440162632,-74.0743453661423,7.42441313216315,6.23752495010326,6.88885895462087,5.43468285344563,42.165668662698,10.4534313333375,2.07091148308868,-80.6039578028858,-73.1795446707226,0.193767160336772,0.165776011701824,5.87194984824892,79.5,-9.04370910181499,1,0.0348426983551736,0,2,0.0422150880148026,0.13582702423894,0.0790609065658713,0,0,0,0,T42,NLOS,LOS,0.594,1,glass_partition_1,glass,penetration_threshold
CP_caseB,B,CP,6,4.5,-1.75,1,1,0.0610739192433586,0.329375464115538,28,29,-69.6144751207021,-57.6483956615371,4.1107767137944,1.74650698602891,2.68539279253602,3.4148537790324,43.6626746507228,65.9154294316696,6.57181998346424,-67.7422121002213,-63.6314353864269,0.394251362588667,0.208708931344559,5.63070204006699,57,-7.17124951172338,1,0.997037155314082,1,4,0.994696310960572,0.993585701514376,0.997014756501265,1,1,0,0,T41,LOS,LOS,0,0,,,penetration_threshold
LP_caseB,B,LP,6,4.5,-1.75,1,1,2.02136356057926,0.214618106764584,29,29,-65.032247600537,-68.743915911831,5.69711412623189,1.99600798403304,4.28096870248078,3.95405086495368,46.1576846307641,48.1976379623517,3.86586215103574,-72.5851958772691,-66.8880817510372,0.272010347047597,0.17517715889544,5.71771291535565,61.5,-8.80289125206647,1,0.882148677913252,1,2,0.865149981024435,0.849373631600242,0.881556786916944,1,1,0,0,T41,LOS,LOS,0,0,,,penetration_threshold
CP_caseB,B,CP,34,4.5,0.25,1,1,0.854087710258843,0.26803955076158,27,27,-64.9016294852854,-64.4478007685015,5.11459149825004,2.24550898203717,3.51637963163677,4.12841148700087,45.4091816367517,32.4408504948419,4.36865895755983,-69.7893066223102,-64.6747151240602,0.313939908370818,0.193380123847287,5.39216999728811,72,-8.26147127427437,1,0.965924726448588,1,5,0.973331860377334,0.939243321369752,0.947503770870013,1,1,0,0,T45,NLOS,LOS,0.575,1,glass_partition_1,glass,penetration_threshold
LP_caseB,B,LP,34,4.5,0.25,1,1,1.12970399508476,0.1380218020985,27,27,-68.5505457037797,-72.4900456948436,7.13596098133493,2.99401197604956,5.7542650870716,5.68738203920174,52.8942115768756,14.030806151898,2.636310011952,-77.6562566686385,-70.5202956873036,0.208668858502755,0.145235427293334,6.37958625754612,88,-10.0571456896383,1,0.325816265348769,0,5,0.324756110615225,0.374722031277501,0.333431673632045,0,0,0,0,T45,NLOS,LOS,0.575,1,glass_partition_1,glass,penetration_threshold
CP_caseB,B,CP,41,4.5,0.75,1,1,2.97217666574102,0.281093388442871,27,27,-65.9676371991454,-69.4691999288961,4.84425459237929,1.74650698602891,4.50539313522802,6.48410923625881,46.1576846307641,15.2204859479717,3.25010373387262,-72.5626731502278,-67.7184185578485,0.330717997113272,0.208809038079083,4.3680373146535,81.5,-8.5458648066666,1,0.82560711839421,1,1,0.840429833707194,0.736193861300332,0.793628824517995,1,1,0,0,T46,NLOS,LOS,0.581,1,glass_partition_1,glass,penetration_threshold
LP_caseB,B,LP,41,4.5,0.75,1,1,1.55168826960583,0.108957063292574,27,28,-69.9895210706794,-71.5663812729246,9.43636088223419,8.48303393214043,7.00817782504409,4.77533400591252,44.6606786427393,22.1402020487054,2.8830994296663,-80.2143120423106,-70.7779511600764,0.114758351368796,0.156333942882006,6.14724924152184,76.5,-9.36442570510208,1,0.348244230546655,0,3,0.378953261911821,0.278801922413596,0.2847638343996,0,0,0,0,T46,NLOS,LOS,0.581,1,glass_partition_1,glass,penetration_threshold
CP_caseB,B,CP,48,4.5,1.25,1,1,4.11129056403929,0.271879135510841,28,29,-69.6257940113005,-71.1441753241485,8.40240755415774,3.49301397205782,6.78749658799395,6.50598260563722,55.8882235529252,9.64964717720941,2.10215534213829,-78.7873922111837,-70.3849846570259,0.169631165057115,0.154428470990172,6.55093612353892,94.5,-9.0867108562327,1,0.58254380184862,1,4,0.595988100079207,0.211080230693359,0.330167592277665,0,0,0,0,T47,NLOS,LOS,0.594,1,glass_partition_1,glass,penetration_threshold
LP_caseB,B,LP,48,4.5,1.25,1,1,0.200105436781253,0.213924916045287,28,35,-75.0468946215184,-68.9546925570634,5.66648682653778,7.98403193613217,5.62572930425752,5.0270120588196,47.6546906187889,41.860992459686,4.12072669295048,-77.6672803966255,-72.0007935700878,0.282028326252687,0.168825093964175,6.02017924607294,78,-8.8369207145267,1,0.581612098966963,1,2,0.659673233715184,0.567964179776179,0.629151740310075,1,1,0,0,T47,NLOS,LOS,0.594,1,glass_partition_1,glass,penetration_threshold
CP_caseB,B,CP,55,4.5,1.75,1,1,6.06403743309782,0.372115204700778,29,29,-59.4032154744926,-67.4464554493633,4.4095839070005,1.99600798403305,2.74198645485096,3.36180026895769,42.6646706587063,51.4281521130845,5.80196609102199,-67.83441936583,-63.4248354588295,0.362394045842622,0.192106087611079,6.30350463430961,51.5,-7.17158775213105,1,0.993634144746887,1,5,0.995411849538611,0.98539528731138,0.991954039092502,1,1,0,0,T48,LOS,LOS,0,0,,,penetration_threshold
LP_caseB,B,LP,55,4.5,1.75,1,1,12.6960697275657,0.323924561683959,29,29,-64.3363974538682,-72.7739249427716,6.47717387345696,3.24351297405369,3.76261211227704,3.64440112254086,42.9141716567104,31.1405148508625,4.12667524984897,-75.0323350613357,-68.5551611878787,0.236555154214178,0.187987036149597,6.19050046865795,60,-7.52030670127909,1,0.984778102073038,1,2,0.926739253595444,0.74729933361,0.969743486865684,1,1,0,0,T48,LOS,LOS,0,0,,,penetration_threshold
CP_caseB,B,CP,28,5.25,-0.25,1,1,0.549831263113481,0.229631739439988,32,32,-65.8899446785071,-65.0690294456074,5.73940820921958,2.24550898203717,3.93830863655953,5.07672465283681,48.6526946108054,30.9336761230833,4.63873203998245,-71.2188952678562,-65.4794870586366,0.272312911823492,0.165385731956463,6.6630494628713,81,-8.33906965740179,1,0.962273382233911,1,3,0.950423548176212,0.911305480115306,0.91399809052784,1,1,0,0,T52,NLOS,LOS,0.571,1,glass_partition_1,glass,penetration_threshold
LP_caseB,B,LP,28,5.25,-0.25,1,1,0.951326111159005,0.165544401244545,32,32,-70.9336043705258,-72.6235287022422,7.14036183640981,5.48902195609087,6.22501998941598,5.71297795554516,51.1477045908467,16.698155361092,2.79931405434727,-78.9189283579942,-71.7785665215844,0.19800832143347,0.150511665876117,5.53740172258836,92,-10.5084772287022,1,0.384243883922099,0,1,0.433993207286001,0.269095182094269,0.310929944520852,0,0,0,0,T52,NLOS,LOS,0.571,1,glass_partition_1,glass,penetration_threshold
CP_caseB,B,CP,21,5.25,-0.75,1,1,0.285999184470718,0.256061916322834,32,32,-68.1510622950745,-63.1397336854442,4.3032263554301,1.99600798403304,3.00026448879332,3.64760989876815,41.4171656686856,58.1368402170763,5.61433619243405,-69.948624341546,-65.6453979861159,0.371819098756171,0.215522661717814,4.80334230333662,64,-7.69455695486141,1,0.975159582358758,1,3,0.966991050192153,0.97874403476227,0.985649146246498,1,1,0,0,T51,NLOS,LOS,0.576,1,glass_partition_1,glass,penetration_threshold
LP_caseB,B,LP,21,5.25,-0.75,1,1,0.922649216994752,0.213814994726124,32,32,-73.2858228035978,-73.238103041652,6.77073881167292,1.99600798403304,6.51033427463897,6.31440793130004,49.6506986028219,11.7344741048283,2.40540787102277,-80.0327017138603,-73.2619629021874,0.210472078430217,0.148437044840502,5.86934809621294,85.5,-10.2562998280938,1,0.210810546755955,0,1,0.204089876789285,0.157663599238655,0.278080744916532,0,0,0,0,T51,NLOS,LOS,0.576,1,glass_partition_1,glass,penetration_threshold
