case_name,scenario,polarization,pos_id,x_m,y_m,label,r_CP,a_FP,fp_energy_db,mean_excess_delay_ns,baseline_score,proposed_score,baseline_pred,proposed_pred,baseline_wrong,proposed_wrong,rescued_by_proposed,harmed_by_proposed,score_delta_proposed_minus_baseline
CP_caseC,C,CP,21,5.25,-0.75,0,0.203927865994881,0.224928928170777,-76.5330783100694,6.01504600657612,0.476178079916293,0.414852704991534,0,0,0,0,0,0,-0.0613253749247599
CP_caseC,C,CP,22,0.75,-0.25,1,0.224696010120837,0.275320206988109,-63.0371572411868,2.72852270546394,0.990746077703291,0.991350356380452,1,1,0,0,0,0,0.000604278677160508
CP_caseC,C,CP,23,1.5,-0.25,1,0.332152877093339,0.377719083122783,-63.0691186937948,2.52589259126223,0.992756210365276,0.997185271142327,1,1,0,0,0,0,0.00442906077705041
CP_caseC,C,CP,24,2.25,-0.25,0,2.33690426241868,0.30833741158426,-81.1112042346535,6.5070342049929,0.111675283385205,0.22706924763392,0,0,0,0,0,0,0.115393964248715
CP_caseC,C,CP,25,3,-0.25,0,6.34504435731764,0.316120841594919,-80.2268723527287,9.056785940758,0.060943074215769,0.245072802156338,0,0,0,0,0,0,0.184129727940569
CP_caseC,C,CP,26,3.75,-0.25,0,0.249775677364795,0.0699892088814483,-81.2698804483726,8.62459086961458,0.131600750683083,0.0467815006155931,0,0,0,0,0,0,-0.0848192500674902
CP_caseC,C,CP,27,4.5,-0.25,0,0.506605613833067,0.056672314069863,-82.4501832578557,9.1462942168194,0.0554700827097288,0.040964676575158,0,0,0,0,0,0,-0.0145054061345708
CP_caseC,C,CP,28,5.25,-0.25,0,0.200890947976732,0.138280144296057,-78.847818603535,7.78950101896526,0.222418870903646,0.188695107470127,0,0,0,0,0,0,-0.033723763433519
CP_caseC,C,CP,29,0.75,0.25,1,2.29370028753911,0.309824666895573,-64.266670810153,2.86788718380396,0.978084651001877,0.982204529405508,1,1,0,0,0,0,0.00411987840363071
CP_caseC,C,CP,30,1.5,0.25,1,2.16781593501971,0.366820083522023,-63.8449380374249,2.65204203812393,0.995721910060014,0.997930702727965,1,1,0,0,0,0,0.00220879266795082
CP_caseC,C,CP,31,2.25,0.25,1,0.878510987640206,0.304521035309065,-67.7821548511177,3.73555428802057,0.916105841137853,0.928795340233559,1,1,0,0,0,0,0.0126894990957062
CP_caseC,C,CP,32,3,0.25,0,0.818994751712793,0.208341577987237,-74.4024514081967,7.11017859218439,0.419420566539761,0.49263735113967,0,0,0,0,0,0,0.073216784599909
CP_caseC,C,CP,34,4.5,0.25,0,0.939336069054951,0.205427450649394,-76.1618487685861,5.73451198309047,0.276732880677639,0.325197804449858,0,0,0,0,0,0,0.0484649237722191
CP_caseC,C,CP,35,5.25,0.25,0,0.456557278931955,0.181177797032219,-77.8712932316727,6.71360140092446,0.301360022913025,0.317233212016546,0,0,0,0,0,0,0.0158731891035214
CP_caseC,C,CP,36,0.75,0.75,1,6.87872313050411,0.29724701585463,-66.6841764686903,2.59952819890349,0.986967505768317,0.990614188757092,1,1,0,0,0,0,0.00364668298877469
CP_caseC,C,CP,37,1.5,0.75,1,13.664061753103,0.402527363595225,-66.8881085395982,2.70765275672456,0.987433332975525,0.99600934675183,1,1,0,0,0,0,0.00857601377630535
CP_caseC,C,CP,38,2.25,0.75,1,7.1589112070401,0.382433790738892,-66.81497303546,2.76508870692462,0.981320143246855,0.989589242501013,1,1,0,0,0,0,0.00826909925415809
CP_caseC,C,CP,39,3,0.75,1,5.40969787468101,0.424920161557154,-68.0180005618083,3.11219697832592,0.975648144244431,0.995290736857553,1,1,0,0,0,0,0.0196425926131227
CP_caseC,C,CP,40,3.75,0.75,1,3.59250495415604,0.294454956601658,-70.7001483909127,3.54080042951103,0.925886781064065,0.948496309953069,1,1,0,0,0,0,0.0226095288890036
CP_caseC,C,CP,41,4.5,0.75,1,1.19253897642827,0.2910097466933,-72.5607024160985,3.92747827967416,0.843039316433862,0.894848019395209,1,1,0,0,0,0,0.0518087029613471
CP_caseC,C,CP,42,5.25,0.75,1,1.28175979671198,0.412677389639336,-69.154775816005,3.11274567169996,0.934212453682745,0.988522473777361,1,1,0,0,0,0,0.0543100200946159
CP_caseC,C,CP,43,0.75,1.25,1,18.7902909894061,0.29206713930726,-70.3097139222292,5.36522599256444,0.91285721993124,0.903354022518604,1,1,0,0,0,0,-0.00950319741263561
CP_caseC,C,CP,44,1.5,1.25,1,75.8240063633999,0.3188196246588,-71.5423594803466,5.49978089494131,0.892655918273447,0.681199380595317,1,1,0,0,0,0,-0.21145653767813
CP_caseC,C,CP,45,2.25,1.25,1,9.02020063354536,0.364716433421239,-67.5228384499093,2.43273016161542,0.98825765185838,0.994037217309019,1,1,0,0,0,0,0.00577956545063829
CP_caseC,C,CP,46,3,1.25,1,16.2319458347128,0.40452717568878,-70.4392926478498,3.9086672600427,0.949758038625507,0.974815509214355,1,1,0,0,0,0,0.0250574705888477
CP_caseC,C,CP,47,3.75,1.25,1,7.00960880895392,0.323709270715994,-70.4573156908037,4.11752536370699,0.897419288053683,0.944171906985632,1,1,0,0,0,0,0.0467526189319486
CP_caseC,C,CP,48,4.5,1.25,1,4.7385485949767,0.398473860298011,-69.7793308866018,3.23169719168792,0.965356493415947,0.992009569603931,1,1,0,0,0,0,0.0266530761879846
CP_caseC,C,CP,49,5.25,1.25,1,0.190665069560638,0.0938033791950247,-79.1083217766392,8.05295172402535,0.228091415982744,0.0829441109335003,0,0,1,1,0,0,-0.145147305049243
CP_caseC,C,CP,50,0.75,1.75,1,34.26406493907,0.357356354927901,-73.2240165693738,5.8394609046182,0.82366793910213,0.863308379014263,1,1,0,0,0,0,0.0396404399121325
CP_caseC,C,CP,51,1.5,1.75,0,1.8258535005658,0.120243115579587,-92.1111161114243,12.2442560039579,0.00270385565575781,0.00396497631054436,0,0,0,0,0,0,0.00126112065478655
CP_caseC,C,CP,52,2.25,1.75,0,57.2488547259908,0.340708650362504,-75.255641512563,4.19191201515501,0.71898040170775,0.999324276780488,1,1,1,1,0,0,0.280343875072738
CP_caseC,C,CP,53,3,1.75,1,15.1422130309266,0.369479671344478,-72.5226314454345,4.43679778564703,0.842364592668131,0.90034710545586,1,1,0,0,0,0,0.0579825127877288
CP_caseC,C,CP,54,3.75,1.75,1,7.91837598323893,0.280592997584164,-72.2216598353419,3.71638951913876,0.814294582168945,0.867021731404022,1,1,0,0,0,0,0.0527271492350773
CP_caseC,C,CP,55,4.5,1.75,1,6.52131022364091,0.318343155991828,-72.0584583310138,4.24457641073546,0.911618456694395,0.96164926685482,1,1,0,0,0,0,0.0500308101604255
CP_caseC,C,CP,56,5.25,1.75,1,21.9750363074842,0.273447158413347,-77.2668287889044,5.37097193662205,0.493714188615069,0.436819995262948,0,0,1,1,0,0,-0.0568941933521209
LP_caseA,A,LP,1,0.75,-1.75,1,0.986514504487481,0.152054878364111,-77.8261850968213,6.92323145516688,0.385832253525124,0.225160002743243,0,0,1,1,0,0,-0.160672250781882
LP_caseA,A,LP,2,1.5,-1.75,1,1.03810970502305,0.213177844545625,-75.7956828220219,5.39041087937402,0.610254873368008,0.673086083974306,1,1,0,0,0,0,0.0628312106062983
LP_caseA,A,LP,3,2.25,-1.75,1,1.25931514094344,0.223506253524547,-77.4808645525258,6.67526812556385,0.359832082863191,0.415401729214748,0,0,1,1,0,0,0.0555696463515577
LP_caseA,A,LP,4,3,-1.75,1,0.871528617131784,0.162453302768306,-75.1582077148505,5.05653759386523,0.719816326850247,0.65015332703935,1,1,0,0,0,0,-0.0696629998108969
LP_caseA,A,LP,5,3.75,-1.75,1,0.923589595522035,0.210173482120413,-73.7930847660607,3.60814772422045,0.828338161990115,0.817224683261803,1,1,0,0,0,0,-0.0111134787283121
LP_caseA,A,LP,6,4.5,-1.75,1,0.650087965963799,0.226434009961752,-75.6188465251595,3.96206387064953,0.835057463404935,0.845691191520448,1,1,0,0,0,0,0.0106337281155134
LP_caseA,A,LP,7,5.25,-1.75,1,1.27204084775249,0.241456071699037,-77.0515723083039,5.05873817002343,0.63480158963737,0.739678740422937,1,1,0,0,0,0,0.104877150785567
LP_caseA,A,LP,8,0.75,-1.25,1,8.24064437644685,0.215048650468055,-78.39693466153,7.59447721281655,0.246336536159628,0.235954927199278,0,0,1,1,0,0,-0.0103816089603503
LP_caseA,A,LP,9,1.5,-1.25,1,1.07764359840681,0.222426940637606,-74.1262348187954,4.88119210898218,0.775139176144695,0.725224873857,1,1,0,0,0,0,-0.0499143022876954
LP_caseA,A,LP,10,2.25,-1.25,1,0.790743186612391,0.17974202708389,-73.0767774339585,5.00573148745617,0.743199076412706,0.676382393029596,1,1,0,0,0,0,-0.0668166833831102
LP_caseA,A,LP,11,3,-1.25,1,0.384942570241113,0.165399517905723,-73.3243997384103,4.99780959272563,0.75667267704162,0.709690646456517,1,1,0,0,0,0,-0.046982030585103
LP_caseA,A,LP,12,3.75,-1.25,1,0.628394383536099,0.293318021034772,-74.7337310956417,5.35457671925972,0.562029401680396,0.664975332224838,1,1,0,0,0,0,0.102945930544442
LP_caseA,A,LP,13,4.5,-1.25,1,0.715436365872647,0.122893694882348,-75.5056599183366,4.52847086814782,0.814766594897577,0.766025521517879,1,1,0,0,0,0,-0.0487410733796988
LP_caseA,A,LP,14,5.25,-1.25,1,0.74482690403554,0.0994058332757417,-76.0607043495658,4.37729699725586,0.85912920014118,0.829015532596634,1,1,0,0,0,0,-0.0301136675445457
LP_caseA,A,LP,15,0.75,-0.75,1,10.1760691271342,0.335895470502073,-77.9609571488977,7.95510915294019,0.162094810586385,0.439894310630043,0,0,1,1,0,0,0.277799500043658
LP_caseA,A,LP,16,1.5,-0.75,1,1.09571422902368,0.270505206752155,-73.2590757944594,5.18043808977687,0.737703648750732,0.795579341080131,1,1,0,0,0,0,0.0578756923293987
LP_caseA,A,LP,17,2.25,-0.75,1,0.65084766135581,0.222513080941813,-72.1815831212223,5.07593576294551,0.789974069434513,0.796648677896188,1,1,0,0,0,0,0.00667460846167511
LP_caseA,A,LP,18,3,-0.75,1,0.451462578175667,0.165890876942692,-72.9311265110614,5.27967410316727,0.769342820374586,0.720681871032956,1,1,0,0,0,0,-0.0486609493416296
LP_caseA,A,LP,19,3.75,-0.75,1,0.775967342017231,0.119859386804764,-74.033124786678,5.26436909294761,0.702608365988366,0.605913023939399,1,1,0,0,0,0,-0.0966953420489669
LP_caseA,A,LP,20,4.5,-0.75,1,0.799138850009218,0.147249791580144,-75.7054110548015,5.34538325036626,0.546847586804811,0.517017113627488,1,1,0,0,0,0,-0.0298304731773236
LP_caseA,A,LP,21,5.25,-0.75,1,0.722546728569071,0.127361487780753,-77.2830837616759,5.01089689010955,0.718785281899589,0.69341711088501,1,1,0,0,0,0,-0.0253681710145786
LP_caseA,A,LP,23,1.5,-0.25,1,0.667215088435308,0.310511315303985,-71.5491225187226,4.1616252411725,0.85537933620486,0.925751584591005,1,1,0,0,0,0,0.0703722483861454
LP_caseA,A,LP,24,2.25,-0.25,1,0.713008206087804,0.224512443675181,-70.9452784343793,4.18726437936595,0.885341636669183,0.862672827902934,1,1,0,0,0,0,-0.0226688087662485
LP_caseA,A,LP,25,3,-0.25,1,0.840523393662898,0.191070963029178,-73.6203036712436,5.53958534639154,0.699841363965327,0.688426533594087,1,1,0,0,0,0,-0.0114148303712405
LP_caseA,A,LP,26,3.75,-0.25,1,0.988667862774765,0.166308774958368,-74.8721021251476,5.88955319137698,0.573571118583948,0.566591599248845,1,1,0,0,0,0,-0.0069795193351031
LP_caseA,A,LP,27,4.5,-0.25,1,1.68960324294712,0.173061109319455,-76.0646914287348,5.1077592584683,0.609153003327824,0.62686680788472,1,1,0,0,0,0,0.0177138045568968
LP_caseA,A,LP,28,5.25,-0.25,1,0.963221979175769,0.112086667389573,-77.1767002791452,5.57416559794439,0.604002203063558,0.528554006224282,1,1,0,0,0,0,-0.0754481968392758
LP_caseA,A,LP,29,0.75,0.25,1,0.736215424811311,0.261002801921024,-70.9647549617879,4.16946071458861,0.855461677561099,0.849739055682243,1,1,0,0,0,0,-0.00572262187885642
LP_caseA,A,LP,30,1.5,0.25,1,0.911743659813586,0.289179084779022,-71.6016443784639,4.78843852942586,0.796979968091403,0.872383206397132,1,1,0,0,0,0,0.0754032383057291
LP_caseA,A,LP,31,2.25,0.25,1,1.00043073712899,0.225868951853991,-71.4211986906471,4.23509702861582,0.887118198004528,0.886658173800856,1,1,0,0,0,0,-0.000460024203671638
LP_caseA,A,LP,32,3,0.25,1,1.14160739657884,0.171900519837902,-73.9064183370174,6.23079971204269,0.597571080871808,0.565373598122892,1,1,0,0,0,0,-0.0321974827489162
LP_caseA,A,LP,33,3.75,0.25,1,1.28945145229282,0.192494063342973,-75.0442839817676,5.47614988563009,0.659603172719122,0.684691271012817,1,1,0,0,0,0,0.0250880982936946
LP_caseA,A,LP,34,4.5,0.25,1,1.375692792858,0.174988115785292,-76.17005690258,5.30545937164169,0.617561058857413,0.629378125295532,1,1,0,0,0,0,0.0118170664381186
LP_caseA,A,LP,35,5.25,0.25,1,1.16584902457034,0.145605217577004,-76.6398235659154,5.36542395460568,0.713419035810505,0.707447733242707,1,1,0,0,0,0,-0.00597130256779832
LP_caseA,A,LP,36,0.75,0.75,1,2.28863295083398,0.270999759600769,-71.3808096560047,3.47763381702391,0.866868198505401,0.878856061536537,1,1,0,0,0,0,0.0119878630311357
LP_caseA,A,LP,37,1.5,0.75,1,3.05449093925121,0.333074785264305,-72.7942655798463,4.88006329596534,0.737283355941484,0.899713090360819,1,1,0,0,0,0,0.162429734419335
LP_caseA,A,LP,38,2.25,0.75,1,2.12625097688662,0.27463586618698,-73.7642954631948,5.22506798075802,0.679346068659621,0.76595608132775,1,1,0,0,0,0,0.0866100126681291
LP_caseA,A,LP,39,3,0.75,1,1.83325637469836,0.170337676222171,-74.0579555556089,5.98752036010939,0.604040743631348,0.555725476835276,1,1,0,0,0,0,-0.0483152667960727
LP_caseA,A,LP,40,3.75,0.75,1,2.70738085562734,0.181987433174129,-74.6615791393741,4.94626517705053,0.753540145537294,0.727976734175868,1,1,0,0,0,0,-0.0255634113614261
LP_caseA,A,LP,41,4.5,0.75,1,1.56057843989819,0.124854561471495,-76.1122678522616,6.34316947384714,0.610501544223726,0.584373117952695,1,1,0,0,0,0,-0.0261284262710307
LP_caseA,A,LP,42,5.25,0.75,1,0.872188554380693,0.12275065750502,-77.0794640253847,5.46992669026421,0.709166757382725,0.7024334700373,1,1,0,0,0,0,-0.00673328734542533
LP_caseA,A,LP,43,0.75,1.25,1,11.6401192444679,0.256642137596541,-78.5943941752037,9.1853201463274,0.0951535394147592,0.104669213528132,0,0,1,1,0,0,0.00951567411337266
LP_caseA,A,LP,44,1.5,1.25,1,6.08743306930655,0.271091882178525,-75.357525192046,5.47156151941008,0.636920439026458,0.753427455641285,1,1,0,0,0,0,0.116507016614827
LP_caseA,A,LP,45,2.25,1.25,1,4.55282407329125,0.185940707624173,-74.5404007668332,5.78583848420477,0.667691246745152,0.658753549331194,1,1,0,0,0,0,-0.008937697413958
LP_caseA,A,LP,46,3,1.25,1,3.44310099056284,0.232709427781557,-75.6223428516804,5.48627704019527,0.508791242811364,0.581163887026572,1,1,0,0,0,0,0.0723726442152073
LP_caseA,A,LP,47,3.75,1.25,1,1.6708547521343,0.178163526982283,-75.734644197491,5.9658386339742,0.678575861890018,0.719479140417281,1,1,0,0,0,0,0.0409032785272634
LP_caseA,A,LP,48,4.5,1.25,1,1.68419165657155,0.128016043270678,-75.6487684722458,4.38609281182244,0.851503735529826,0.827342406345831,1,1,0,0,0,0,-0.0241613291839949
LP_caseA,A,LP,49,5.25,1.25,1,1.51017447527641,0.117934149471632,-76.1640156827159,4.30690223894132,0.902785612979232,0.880996233448707,1,1,0,0,0,0,-0.0217893795305246
LP_caseA,A,LP,50,0.75,1.75,1,10.4988533523381,0.278626052633042,-79.5193173065946,6.16312654077364,0.271457993691878,0.416662618144055,0,0,1,1,0,0,0.145204624452178
LP_caseA,A,LP,51,1.5,1.75,1,18.7766316856454,0.212799892180775,-77.1776067554095,4.80301142942578,0.394245358462891,0.28492055856939,0,0,1,1,0,0,-0.109324799893501
LP_caseA,A,LP,52,2.25,1.75,1,4.53797357152204,0.242938073390709,-73.5623237380962,4.50207268779098,0.88391248567762,0.917417872367717,1,1,0,0,0,0,0.0335053866900965
LP_caseA,A,LP,53,3,1.75,1,2.42810759271883,0.285612307212017,-73.7750194814535,4.51583045800671,0.91526410811135,0.956527226276056,1,1,0,0,0,0,0.0412631181647064
LP_caseA,A,LP,54,3.75,1.75,1,4.72345602099135,0.173498434425952,-73.5230211335588,3.92451244577073,0.894225191073184,0.858160096752207,1,1,0,0,0,0,-0.0360650943209776
LP_caseA,A,LP,56,5.25,1.75,1,1.34468343983555,0.169123806854148,-73.5306272251227,3.29648506434191,0.933925367299385,0.906689394285072,1,1,0,0,0,0,-0.027235973014313
LP_caseB,B,LP,1,0.75,-1.75,1,0.986462599132494,0.158881106523667,-77.8271723125275,5.97626391010598,0.361119385871565,0.312585075779666,0,0,1,1,0,0,-0.0485343100918993
LP_caseB,B,LP,2,1.5,-1.75,1,1.0380128464539,0.208899451285927,-75.7958883019978,5.55417660179139,0.637333856654303,0.655959009363098,1,1,0,0,0,0,0.0186251527087955
LP_caseB,B,LP,3,2.25,-1.75,1,1.25443647119316,0.227132709218345,-77.4698521056389,6.17148148398649,0.359285185726539,0.44940841613217,0,0,1,1,0,0,0.0901232304056315
LP_caseB,B,LP,4,3,-1.75,1,0.807606088551567,0.165828133889416,-74.3235795669218,4.36012180368759,0.799894368798338,0.799942298663437,1,1,0,0,0,0,4.7929865098606e-05
LP_caseB,B,LP,5,3.75,-1.75,1,0.779581065899413,0.197488689565119,-73.6877628358259,3.19460521018497,0.870505921211529,0.827105977396508,1,1,0,0,0,0,-0.0433999438150213
LP_caseB,B,LP,6,4.5,-1.75,1,2.02136356057926,0.214618106764584,-72.5851958772691,4.28096870248078,0.849373631600242,0.881556786916944,1,1,0,0,0,0,0.032183155316702
LP_caseB,B,LP,7,5.25,-1.75,0,0.810079051419807,0.222139748002669,-81.4806198412636,5.19333769665784,0.197055243109197,0.293005163267932,0,0,0,0,0,0,0.0959499201587351
LP_caseB,B,LP,8,0.75,-1.25,1,8.24773988922299,0.193827334462663,-78.4056906009476,6.94417116766747,0.205241076839429,0.412096768364539,0,0,1,1,0,0,0.206855691525109
LP_caseB,B,LP,9,1.5,-1.25,1,1.07687608761863,0.216747970826721,-74.1238293145869,4.97269645356749,0.659974339310076,0.67382688949577,1,1,0,0,0,0,0.0138525501856939
LP_caseB,B,LP,10,2.25,-1.25,1,0.788403442618056,0.180952952471938,-73.0649850506364,4.87560494483762,0.752746569116191,0.695181273120564,1,1,0,0,0,0,-0.0575652959956267
LP_caseB,B,LP,11,3,-1.25,1,0.312684935035399,0.175382017118935,-72.7970532893801,4.24131678693305,0.847655415129299,0.827307101167119,1,1,0,0,0,0,-0.0203483139621794
LP_caseB,B,LP,12,3.75,-1.25,1,0.707022379784451,0.267619271498891,-74.5932950976222,4.39881844102556,0.616970512337477,0.721628828559157,1,1,0,0,0,0,0.10465831622168
LP_caseB,B,LP,13,4.5,-1.25,1,0.907097987690233,0.0538119846125833,-80.6039578028858,6.88885895462087,0.13582702423894,0.0790609065658713,0,0,1,1,0,0,-0.0567661176730692
LP_caseB,B,LP,14,5.25,-1.25,1,0.486015561746184,0.129526751990428,-81.4023273018554,6.64752018172889,0.114436118746162,0.114921600951569,0,0,1,1,0,0,0.000485482205407534
LP_caseB,B,LP,15,0.75,-0.75,1,6.7863379164362,0.328206608407373,-77.9654499411703,8.06096029743824,0.255964072611761,0.470709895876123,0,0,1,1,0,0,0.214745823264362
LP_caseB,B,LP,16,1.5,-0.75,1,1.09288859228625,0.252529095626743,-73.2456678120335,5.57862130891072,0.620633899385103,0.683148386625922,1,1,0,0,0,0,0.0625144872408183
LP_caseB,B,LP,17,2.25,-0.75,1,0.703585530882022,0.221033113073499,-72.9955779339634,5.29192011155516,0.61378166450957,0.681828541076954,1,1,0,0,0,0,0.0680468765673841
LP_caseB,B,LP,18,3,-0.75,1,1.55287183888128,0.215671731721008,-74.0265108032696,5.29207773148862,0.685061755430602,0.733191828171671,1,1,0,0,0,0,0.0481300727410684
LP_caseB,B,LP,19,3.75,-0.75,1,1.79419765497856,0.115691753740824,-76.115722343618,6.36512740634545,0.293095953571959,0.235030838449519,0,0,1,1,0,0,-0.0580651151224407
LP_caseB,B,LP,20,4.5,-0.75,1,0.696182788225139,0.121822528608466,-78.6147804641053,6.53935319503453,0.256512500840767,0.221766615520007,0,0,1,1,0,0,-0.0347458853207601
LP_caseB,B,LP,21,5.25,-0.75,1,0.922649216994752,0.213814994726124,-80.0327017138603,6.51033427463897,0.157663599238655,0.278080744916532,0,0,1,1,0,0,0.120417145677877
LP_caseB,B,LP,22,0.75,-0.25,1,0.182990348115034,0.106296071472391,-76.4665131225206,9.04623169112315,0.419908031784607,0.259300531855349,0,0,1,1,0,0,-0.160607499929258
LP_caseB,B,LP,23,1.5,-0.25,1,0.666580777576346,0.307647794696157,-71.5635016350649,4.39635173899773,0.85912879100255,0.912674606470532,1,1,0,0,0,0,0.053545815467982
LP_caseB,B,LP,24,2.25,-0.25,1,1.42884526247624,0.300334232062288,-70.1894150484201,3.9664434955703,0.911529394966419,0.953972443935025,1,1,0,0,0,0,0.0424430489686068
LP_caseB,B,LP,25,3,-0.25,1,1.23130650035359,0.123170245169784,-75.2184469641698,6.09172943127317,0.48853318633022,0.371562805135409,0,0,1,1,0,0,-0.116970381194811
LP_caseB,B,LP,26,3.75,-0.25,1,0.827078715010266,0.154987709103205,-75.6845092957486,5.66553501083076,0.497273667736804,0.488967279808982,0,0,1,1,0,0,-0.00830638792782196
LP_caseB,B,LP,27,4.5,-0.25,1,1.40913336813577,0.130953459029211,-76.7947418255418,5.74322677498517,0.278114016084769,0.235857160197886,0,0,1,1,0,0,-0.0422568558868831
LP_caseB,B,LP,28,5.25,-0.25,1,0.951326111159005,0.165544401244545,-78.9189283579942,6.22501998941598,0.269095182094269,0.310929944520852,0,0,1,1,0,0,0.0418347624265831
LP_caseB,B,LP,29,0.75,0.25,1,0.736212443740402,0.250283713480223,-70.9636203313246,4.1274858728091,0.825306169973278,0.819612782734472,1,1,0,0,0,0,-0.00569338723880652
LP_caseB,B,LP,30,1.5,0.25,1,0.910733007211084,0.296731309928505,-71.6142651337823,4.65516481289401,0.722139265199468,0.788786072470148,1,1,0,0,0,0,0.0666468072706798
LP_caseB,B,LP,31,2.25,0.25,1,1.93814819846915,0.32580624304184,-70.8066707180475,3.79743836046746,0.912204481476219,0.964908522342168,1,1,0,0,0,0,0.0527040408659488
LP_caseB,B,LP,32,3,0.25,1,1.83763313894292,0.18778540634864,-74.710590560514,5.92669726076053,0.648054339729727,0.64035919924554,1,1,0,0,0,0,-0.00769514048418729
LP_caseB,B,LP,33,3.75,0.25,1,1.7391730213934,0.16238736998711,-76.3917544096073,6.686621989984,0.284509709695576,0.277885220174147,0,0,1,1,0,0,-0.00662448952142874
LP_caseB,B,LP,34,4.5,0.25,1,1.12970399508476,0.1380218020985,-77.6562566686385,5.7542650870716,0.374722031277501,0.333431673632045,0,0,1,1,0,0,-0.041290357645457
LP_caseB,B,LP,35,5.25,0.25,1,1.75477057145465,0.167037443957363,-79.5429398245486,6.38123700938915,0.274848978861225,0.296066804618848,0,0,1,1,0,0,0.0212178257576228
LP_caseB,B,LP,36,0.75,0.75,1,2.28885567073901,0.255798941890757,-71.3787824528635,3.56114094533636,0.914485815910383,0.921628308302459,1,1,0,0,0,0,0.00714249239207598
LP_caseB,B,LP,37,1.5,0.75,1,3.05625991552962,0.317307443041415,-72.7807956608841,5.47568221228979,0.567797819867658,0.6991385654602,1,1,0,0,0,0,0.131340745592542
LP_caseB,B,LP,38,2.25,0.75,1,1.10803325978774,0.165898576614489,-74.5326044124464,5.74453382602641,0.602892895999596,0.541401130311646,1,1,0,0,0,0,-0.0614917656879506
LP_caseB,B,LP,39,3,0.75,1,3.05040867216964,0.333279946651944,-74.5868261449429,5.00938870249432,0.622517377847364,0.874660196380803,1,1,0,0,0,0,0.252142818533439
LP_caseB,B,LP,40,3.75,0.75,1,1.37908396407456,0.14305473020761,-75.2159747137033,5.04065495321663,0.598404163058271,0.555783625854799,1,1,0,0,0,0,-0.0426205372034725
LP_caseB,B,LP,41,4.5,0.75,1,1.55168826960583,0.108957063292574,-80.2143120423106,7.00817782504409,0.278801922413596,0.2847638343996,0,0,1,1,0,0,0.00596191198600338
LP_caseB,B,LP,42,5.25,0.75,1,2.20876610557817,0.161863035922436,-78.7333765162688,6.81638935065553,0.249605090272666,0.267030152911491,0,0,1,1,0,0,0.0174250626388243
LP_caseB,B,LP,43,0.75,1.25,1,11.6371537488472,0.248432608567016,-78.5944589716811,7.01669679583006,0.134087977331265,0.182522742216776,0,0,1,1,0,0,0.0484347648855112
LP_caseB,B,LP,44,1.5,1.25,1,6.09258011124043,0.279430457787278,-75.3568626291445,5.3841694327031,0.589157798415428,0.72831536932936,1,1,0,0,0,0,0.139157570913932
LP_caseB,B,LP,45,2.25,1.25,1,4.65117360553553,0.19054237571445,-74.5249914669765,5.56908006165198,0.655581136022803,0.662965003516107,1,1,0,0,0,0,0.00738386749330466
LP_caseB,B,LP,46,3,1.25,1,4.80218386914725,0.268385535844846,-75.2985867195762,4.71015810929645,0.671079033158061,0.784187271421129,1,1,0,0,0,0,0.113108238263069
LP_caseB,B,LP,47,3.75,1.25,1,2.69566464032991,0.251565516025974,-73.9038747245024,4.4152655567694,0.765058589113432,0.839184563983258,1,1,0,0,0,0,0.074125974869826
LP_caseB,B,LP,48,4.5,1.25,1,0.200105436781253,0.213924916045287,-77.6672803966255,5.62572930425752,0.567964179776179,0.629151740310075,1,1,0,0,0,0,0.0611875605338962
LP_caseB,B,LP,49,5.25,1.25,1,2.79275903838316,0.225535810120856,-74.2376079797396,4.25462243598198,0.832734418634011,0.845458257579415,1,1,0,0,0,0,0.0127238389454043
LP_caseB,B,LP,50,0.75,1.75,1,10.4965744206469,0.30097509513725,-79.5186039826975,4.60028335753067,0.185832602421965,0.31504176436863,0,0,1,1,0,0,0.129209161946665
LP_caseB,B,LP,52,2.25,1.75,1,4.54375778011028,0.244272732925921,-73.5410093623036,4.46796459826176,0.853763405798612,0.903248457927699,1,1,0,0,0,0,0.0494850521290878
LP_caseB,B,LP,53,3,1.75,1,1.62464258457349,0.325585054775883,-72.9238095852472,3.84569343879055,0.904574806095448,0.946272215973214,1,1,0,0,0,0,0.0416974098777662
LP_caseB,B,LP,54,3.75,1.75,1,2.03685458770124,0.221680350777929,-73.7202618277373,2.83595978691603,0.9292543377292,0.942159100579785,1,1,0,0,0,0,0.0129047628505854
LP_caseB,B,LP,55,4.5,1.75,1,12.6960697275657,0.323924561683959,-75.0323350613357,3.76261211227704,0.74729933361,0.969743486865684,1,1,0,0,0,0,0.222444153255684
LP_caseB,B,LP,56,5.25,1.75,1,1.22338621588392,0.37404194456924,-71.2493250179313,2.86935419143988,0.979186471164652,0.994112122396839,1,1,0,0,0,0,0.0149256512321863
LP_caseC,C,LP,1,0.75,-1.75,1,0.99116949975644,0.148221103780437,-77.8217913227762,6.13911539884726,0.276337905066666,0.225028225163377,0,0,1,1,0,0,-0.051309679903289
LP_caseC,C,LP,2,1.5,-1.75,1,0.946756488524215,0.239941227755439,-74.7967180621687,4.53940218598882,0.75041594878021,0.834745615224279,1,1,0,0,0,0,0.0843296664440685
LP_caseC,C,LP,3,2.25,-1.75,1,0.981178112042,0.13213022487593,-75.6660279051002,4.95864342452919,0.639369776617847,0.586998173510048,1,1,0,0,0,0,-0.0523716031077995
