feature_x,feature_y,feature_x_value,feature_y_value,partial_dependence,pd_feature_x,pd_feature_y,interaction_residual
a_FP_RHCP_rx1,gamma_CP_rx2,0.184499342253071,0.00669769833689773,0.55094246031746,0.647991071428571,0.825791170634921,-0.120863551587301
a_FP_RHCP_rx1,gamma_CP_rx2,0.196699075628745,0.00669769833689773,0.549751984126984,0.647991071428571,0.82812251984127,-0.120863551587301
a_FP_RHCP_rx1,gamma_CP_rx2,0.208898809004418,0.00669769833689773,0.513070436507937,0.647991071428571,0.822517361111111,-0.118879424603174
a_FP_RHCP_rx1,gamma_CP_rx2,0.221098542380092,0.00669769833689773,0.563665674603175,0.647991071428571,0.832487599206349,-0.0983933134920633
a_FP_RHCP_rx1,gamma_CP_rx2,0.233298275755766,0.00669769833689773,0.870771329365079,0.647991071428571,0.841763392857143,-0.0536884523809522
a_FP_RHCP_rx1,gamma_CP_rx2,0.24549800913144,0.00669769833689773,0.904774305555556,0.647991071428571,0.850716765873016,-0.0468432142857137
a_FP_RHCP_rx1,gamma_CP_rx2,0.257697742507114,0.00669769833689773,0.910503472222222,0.647991071428571,0.855577876984127,-0.0468432142857139
a_FP_RHCP_rx1,gamma_CP_rx2,0.269897475882788,0.00669769833689773,0.912586805555556,0.647991071428571,0.862485119047619,-0.0468432142857139
a_FP_RHCP_rx1,gamma_CP_rx2,0.282097209258461,0.00669769833689773,0.912586805555556,0.647991071428571,0.864419642857143,-0.0468432142857139
a_FP_RHCP_rx1,gamma_CP_rx2,0.294296942634135,0.00669769833689773,0.912586805555556,0.647991071428571,0.869032738095238,-0.0468432142857139
a_FP_RHCP_rx1,gamma_CP_rx2,0.306496676009809,0.00669769833689773,0.907155257936508,0.647991071428571,0.870520833333333,-0.0478848809523805
a_FP_RHCP_rx1,gamma_CP_rx2,0.318696409385483,0.00669769833689773,0.904774305555556,0.647991071428571,0.870520833333333,-0.0478848809523806
a_FP_RHCP_rx1,gamma_CP_rx2,0.330896142761157,0.00669769833689773,0.903062996031746,0.647991071428571,0.868139880952381,-0.0485545238095235
a_FP_RHCP_rx1,gamma_CP_rx2,0.343095876136831,0.00669769833689773,0.903062996031746,0.647991071428571,0.868139880952381,-0.0485545238095235
a_FP_RHCP_rx1,gamma_CP_rx2,0.355295609512504,0.00669769833689773,0.903062996031746,0.647991071428571,0.868139880952381,-0.0485545238095235
a_FP_RHCP_rx1,gamma_CP_rx2,0.367495342888178,0.00669769833689773,0.904104662698413,0.647991071428571,0.876994047619048,-0.049372976190476
a_FP_RHCP_rx1,gamma_CP_rx2,0.379695076263852,0.00669769833689773,0.904104662698413,0.647991071428571,0.876994047619048,-0.049372976190476
a_FP_RHCP_rx1,gamma_CP_rx2,0.391894809639526,0.00669769833689773,0.904104662698413,0.647991071428571,0.876994047619048,-0.049372976190476
a_FP_RHCP_rx1,gamma_CP_rx2,0.4040945430152,0.00669769833689773,0.904104662698413,0.647991071428571,0.876994047619048,-0.049372976190476
a_FP_RHCP_rx1,gamma_CP_rx2,0.111300941999028,0.0958988283076434,0.580071924603175,0.646056547619048,0.842581845238095,-0.11677128968254
a_FP_RHCP_rx1,gamma_CP_rx2,0.123500675374702,0.0958988283076434,0.580071924603175,0.646056547619048,0.844367559523809,-0.11677128968254
a_FP_RHCP_rx1,gamma_CP_rx2,0.135700408750375,0.0958988283076434,0.57203621031746,0.646056547619048,0.844367559523809,-0.119673075396825
a_FP_RHCP_rx1,gamma_CP_rx2,0.147900142126049,0.0958988283076434,0.570101686507936,0.646056547619048,0.840275297619048,-0.119673075396825
a_FP_RHCP_rx1,gamma_CP_rx2,0.160099875501723,0.0958988283076434,0.562363591269841,0.646056547619048,0.835141369047619,-0.119673075396825
a_FP_RHCP_rx1,gamma_CP_rx2,0.172299608877397,0.0958988283076434,0.562363591269841,0.646056547619048,0.823608630952381,-0.119673075396825
a_FP_RHCP_rx1,gamma_CP_rx2,0.184499342253071,0.0958988283076434,0.547222222222222,0.646056547619048,0.825791170634921,-0.120491527777777
a_FP_RHCP_rx1,gamma_CP_rx2,0.196699075628745,0.0958988283076434,0.546031746031746,0.646056547619048,0.82812251984127,-0.120491527777778
a_FP_RHCP_rx1,gamma_CP_rx2,0.208898809004418,0.0958988283076434,0.509350198412698,0.646056547619048,0.822517361111111,-0.118507400793651
