"x_coord [mm]","y_coord [mm]","Freq [GHz]","mag(S(rx1_p1,tx_p1)) []","ang_deg(S(rx1_p1,tx_p1)) [deg]","mag(S(rx2_p1,tx_p1)) []","ang_deg(S(rx2_p1,tx_p1)) [deg]"
750,-1750,6.24,0.000820055660435623,-54.140846596317,0.000700661694858851,34.6015243885811
750,-1750,6.241,0.000874917854452658,-60.6078362312629,0.000651860014661019,30.0440007361104
750,-1750,6.242,0.000918489179900173,-67.3857139156815,0.000603816285958945,26.3172852130496
750,-1750,6.243,0.000949703619349468,-74.2941285647164,0.000558106145146316,23.5037623550085
750,-1750,6.244,0.000968404723655765,-81.1866018905034,0.000516174978630488,21.6826256216725
750,-1750,6.245,0.00097524194223811,-87.9453826633759,0.000479451434132159,20.9225777982896
750,-1750,6.246,0.000971508146712739,-94.47886942013,0.000449510592875667,21.2522323227505
750,-1750,6.247,0.000958930989156977,-100.721026707497,0.000428152364818481,22.5939976953499
750,-1750,6.248,0.000939435693177564,-106.631888277886,0.000417204091319783,24.6750047820859
750,-1750,6.249,0.000914900647344187,-112.197860319237,0.000417953875068627,26.9867683294521
750,-1750,6.25,0.000886930679005525,-117.430159960584,0.000430441721226665,28.8842067687339
750,-1750,6.251,0.00085667611779694,-122.359605931865,0.000453103095506316,29.8019893324991
750,-1750,6.252,0.000824726972990412,-127.026414910891,0.000483037643496856,29.4280727696595
750,-1750,6.253,0.000791107930699931,-131.464714702297,0.000516664600571694,27.7237397096801
750,-1750,6.254,0.000755389584433715,-135.682746746094,0.000550357203050522,24.8356967657615
750,-1750,6.255,0.000716916509254236,-139.640424916112,0.000580861523807677,20.9958948010309
750,-1750,6.256,0.000675140172213391,-143.225629883931,0.000605515667977252,16.4560015393072
750,-1750,6.257,0.000630041356169033,-146.230233175681,0.000622344728611453,11.4574283426248
750,-1750,6.258,0.000582633219884994,-148.329689134178,0.000630088808688205,6.22376683880523
750,-1750,6.259,0.000535532564946329,-149.083982611157,0.000628196491448444,0.9646659948098
750,-1750,6.26,0.000493501174364401,-148.01582687749,0.000616803079128719,-4.11501471194009
750,-1750,6.261,0.000463532283436553,-144.874648301081,0.000596708215099777,-8.80385022947081
