"x_coord [mm]","y_coord [mm]","Freq [GHz]","mag(S(rx1_p1,tx_p1)) []","ang_deg(S(rx1_p1,tx_p1)) [deg]","mag(S(rx2_p1,tx_p1)) []","ang_deg(S(rx2_p1,tx_p1)) [deg]"
750,-1750,6.24,0.000352071153603852,20.9181677995294,0.00188219957259927,132.961464582142
750,-1750,6.241,0.00036771007449785,24.2833740580506,0.00188409273459015,130.969803315989
750,-1750,6.242,0.000391686777120908,26.4314108024704,0.00188459984269526,128.918962512226
750,-1750,6.243,0.000421297940073037,27.2704901084733,0.00188317443902312,126.84684969678
750,-1750,6.244,0.000454142449020663,26.9269351418844,0.00187985822484949,124.792097241006
750,-1750,6.245,0.000488346493887058,25.6059175172245,0.00187519857858759,122.786778134607
750,-1750,6.246,0.000522528720464239,23.5108139954253,0.00187007382492697,120.85119073756
750,-1750,6.247,0.000555671942900277,20.8134527654238,0.00186547138720765,118.991537445941
750,-1750,6.248,0.000586998003306784,17.6512572454613,0.00186227024904353,117.200800395787
750,-1750,6.249,0.000615884971267625,14.1343364601265,0.00186107457810465,115.46247190087
750,-1750,6.25,0.000641833127423343,10.353933098395,0.00186213051081943,113.756145393899
750,-1750,6.251,0.000664468790691164,6.38876114936892,0.00186533709282102,112.063549242515
750,-1750,6.252,0.000683567083696154,2.30839462924062,0.0018703416476895,110.373592558018
750,-1750,6.253,0.000699073874174712,-1.82589158660982,0.00187669502426073,108.685357522684
750,-1750,6.254,0.000711111712565269,-5.96192771552467,0.00188403519454402,107.00850555894
750,-1750,6.255,0.00071996246528074,-10.0581057157912,0.00189226626830944,105.36102970452
750,-1750,6.256,0.000726027904092325,-14.0846245326536,0.00190170030291209,103.764613205663
750,-1750,6.257,0.000729776316657694,-18.0239380603542,0.00191312980308125,102.23814249565
750,-1750,6.258,0.000731686331075376,-21.8701801456867,0.00192780162732659,100.790344105961
750,-1750,6.259,0.000732197931702658,-25.6276975479838,0.00194727402156899,99.4131143425714
750,-1750,6.26,0.000731676007218718,-29.3090558016941,0.00197316265906792,98.0776440747125
750,-1750,6.261,0.000730386140179736,-32.9328941946415,0.00200681777279146,96.7353696236222
750,-1750,6.262,0.000728478645653099,-36.521790952631,0.0020490103509514,95.3246027721388
750,-1750,6.263,0.000725977041373164,-40.0999965474172,0.00209972016588322,93.7815479642894
750,-1750,6.264,0.000722770952560109,-43.6907147119731,0.00215809619292073,92.0523839857237
750,-1750,6.265,0.00071861843639453,-47.3127163150003,0.00222260532917109,90.1025226742161
750,-1750,6.266,0.000713165462423106,-50.9764379202287,0.0022913240210217,87.920472034773
750,-1750,6.267,0.000705988527066994,-54.6801434492486,0.00236228796016579,85.5159995790938
750,-1750,6.268,0.000696660364523076,-58.4069697591381,0.00243380964905571,82.9141441895912
750,-1750,6.269,0.00068483093442288,-62.1236189391743,0.00250469524011275,80.1473558064445
750,-1750,6.27,0.000670309529127222,-65.7811751295961,0.00257432557526601,77.2478279406543
750,-1750,6.271,0.000653131184951457,-69.3181878843663,0.0026426000033295,74.2414663734508
750,-1750,6.272,0.00063359210510387,-72.6659094656573,0.00270976936216555,71.1442944646585
750,-1750,6.273,0.000612243662419753,-75.755390742841,0.00277620405697838,67.9615470903054
750,-1750,6.274,0.000589841574856891,-78.5258815617246,0.00284215234230413,64.6892217066404
750,-1750,6.275,0.000567255248539437,-80.9334879242074,0.00290754116644513,61.3174323214295
750,-1750,6.276,0.000545351485591762,-82.9583170233397,0.00297185761071841,57.8346242221291
750,-1750,6.277,0.000524875513028409,-84.6077500241258,0.00303412708584999,54.2316568437952
750,-1750,6.278,0.000506357738703738,-85.9137211688127,0.00309298179754729,50.5049702763447
750,-1750,6.279,0.000490072498371426,-86.923538426393,0.00314679608242475,46.6584330862396
750,-1750,6.28,0.000476062540373197,-87.6865205900657,0.00319385767554463,42.7038627495072
750,-1750,6.281,0.000464223004308916,-88.2410653255591,0.00323254519764625,38.6604854789872
750,-1750,6.282,0.000454419731411928,-88.6071166510787,0.0032614888365375,34.5537079173418
750,-1750,6.283,0.000446607478887278,-88.7871299635502,0.00327969943706663,30.4135435056404
750,-1750,6.284,0.000440916100410138,-88.7757580041739,0.00328665857389392,26.272936080761
750,-1750,6.285,0.00043768241311159,-88.5758680232038,0.00328236751355776,22.166112805665
750,-1750,6.286,0.000437417068156401,-88.2164093868447,0.0032673566047267,18.1270118756532
750,-1750,6.287,0.000440708368927778,-87.7659318215842,0.00324265889722437,14.18777501782
750,-1750,6.288,0.000448080858396111,-87.3350568083702,0.00320975326410285,10.3772684828175
750,-1750,6.289,0.000459844311000066,-87.0639080937268,0.00317048274912559,6.71959146180101
750,-1750,6.29,0.000475978971003054,-87.0970322908677,0.00312695338647346,3.23254816923852
750,-1750,6.291,0.00049609391146402,-87.5552012094386,0.00308141739204179,-0.0738935187884936
750,-1750,6.292,0.000519467809792524,-88.5151220613285,0.00303614312683039,-3.19905125830693
750,-1750,6.293,0.000545151466850413,-90.0030062782886,0.00299327377887341,-6.15266179116055
750,-1750,6.294,0.000572096119654315,-92.0006592183707,0.00295467873434322,-8.95535167528352
750,-1750,6.295,0.000599274176122153,-94.4585014422439,0.00292180672534445,-11.6380356344661
750,-1750,6.296,0.000625770804823085,-97.3098986598736,0.00289555669718618,-14.2399139741939
750,-1750,6.297,0.000650836875801285,-100.483299010205,0.00287618789375683,-16.8050121635569
750,-1750,6.298,0.000673902801868972,-103.910785179458,0.00286329078361522,-19.3776203629082
750,-1750,6.299,0.000694559405805333,-107.532912519191,0.00285583283954409,-21.9973877159821
750,-1750,6.3,0.000712517034233363,-111.300252193129,0.0028522787911323,-24.6950077236301
750,-1750,6.301,0.000727557651603656,-115.172275873472,0.00285076899286531,-27.4892881515418
750,-1750,6.302,0.000739495516783957,-119.114369928282,0.00284932780818999,-30.3859996163648
750,-1750,6.303,0.000748159235783397,-123.093908800606,0.00284607037981875,-33.3784297391547
750,-1750,6.304,0.000753401644437438,-127.076376970609,0.00283938065734678,-36.4492252316852
750,-1750,6.305,0.000755135835004928,-131.022435554127,0.00282804334980078,-39.5729710747392
750,-1750,6.306,0.000753388181233082,-134.886591475721,0.00281132340242176,-42.7190137958536
750,-1750,6.307,0.000748354595716766,-138.617833048215,0.00278899541092784,-45.8542026530187
750,-1750,6.308,0.000740445336265254,-142.162346491681,0.00276133034600603,-48.9454090865756
750,-1750,6.309,0.000730305895959092,-145.468265775316,0.00272904773724804,-51.961826892093
750,-1750,6.31,0.00071880542780983,-148.49227716119,0.00269323944697856,-54.8771153070558
750,-1750,6.311,0.000706988313958756,-151.207656097033,0.00265526819937403,-57.6714084034076
750,-1750,6.312,0.00069598834619893,-153.61278533863,0.00261664273157385,-60.333083364562
750,-1750,6.313,0.000686909350139684,-155.73834589108,0.00257887396280847,-62.86000014553
750,-1750,6.314,0.000680682595419752,-157.650489448723,0.00254332335016856,-65.2597822041759
750,-1750,6.315,0.000677920581067614,-159.447161122979,0.00251106392711507,-67.5487185028248
750,-1750,6.316,0.000678795920951097,-161.246213524803,0.00248278176892766,-69.7491216327779
750,-1750,6.317,0.000682976528945969,-163.167023284423,0.00245874519972078,-71.885458554254
750,-1750,6.318,0.000689638738242071,-165.310411071455,0.00243885750826661,-73.9801030117296
750,-1750,6.319,0.000697560302763701,-167.742570250542,0.00242278772091915,-76.0498820790582
750,-1750,6.32,0.000705274902862731,-170.48668708545,0.00241014994666997,-78.104501021896
750,-1750,6.321,0.000711258291696252,-173.52251485323,0.00240068387304183,-80.1474287116241
750,-1750,6.322,0.000714115875282308,-176.791589471383,0.00239438410281983,-82.1790873290534
750,-1750,6.323,0.000712747959978343,179.794918123544,0.00239153645026275,-84.2014600015829
750,-1750,6.324,0.000706476727458362,176.347973207995,0.00239264292671242,-86.2227139143807
750,-1750,6.325,0.000695125545087329,172.993109994786,0.00239824827714021,-88.2602813353616
750,-1750,6.326,0.000679046556382305,169.863517959995,0.00240871181546021,-90.3411619614022
750,-1750,6.327,0.000659097524818893,167.093101224238,0.00242398864175544,-92.4990222256848
750,-1750,6.328,0.000636574030839827,164.808487227787,0.00244348515145629,-94.7687585754638
750,-1750,6.329,0.000613107819487036,163.118881500108,0.00246603218202007,-97.1801072478719
750,-1750,6.33,0.000590544913475213,162.102897340928,0.00248998268129823,-99.7521624993518
750,-1750,6.331,0.000570816075291148,161.792284580406,0.00251340443023886,-102.490178609967
750,-1750,6.332,0.000555806336759373,162.154299455414,0.00253431648867999,-105.385091335031
750,-1750,6.333,0.000547222080750407,163.077584227778,0.0025509162661745,-108.415311620432
750,-1750,6.334,0.000546451136013166,164.369845579183,0.0025617582547866,-111.549871987669
750,-1750,6.335,0.00055442205213964,165.775827121523,0.00256586625837622,-114.7519871068
750,-1750,6.336,0.000571490409842196,167.016943432501,0.00256277985491988,-117.98235985147
750,-1750,6.337,0.00059739246189648,167.841194986626,0.00255254780408384,-121.201922652511
750,-1750,6.338,0.0006312901988388,168.063945172816,0.00253568502875061,-124.374009077208
750,-1750,6.339,0.000671895448536243,167.58539145298,0.00251310693282509,-127.466138224879
750,-1750,6.34,0.000717633192880889,166.384335796798,0.0024860482015006,-130.451643134738
750,-1750,6.341,0.000766802410024652,164.498051966035,0.00245596651516365,-133.311287174423
750,-1750,6.342,0.000817708091203898,161.999282887917,0.00242442823245201,-136.034816560238
750,-1750,6.343,0.000868755202683794,158.977171466677,0.00239297527170364,-138.622152361664
750,-1750,6.344,0.000918506868608746,155.52433571308,0.00236298017037303,-141.083732613071
750,-1750,6.345,0.000965715063635213,151.729574233335,0.00233550688653955,-143.439503226887
750,-1750,6.346,0.00100933443692651,147.67469006613,0.00231120306441938,-145.716308998098
750,-1750,6.347,0.00104852948017616,143.433855899731,0.00229024970728734,-147.9439193161
750,-1750,6.348,0.0010826823909344,139.074222482214,0.00227238387076494,-150.150443844331
750,-1750,6.349,0.00111140426890235,134.656824823176,0.00225699168818451,-152.358183907079
750,-1750,6.35,0.00113454704257723,130.237182864309,0.00224324991265891,-154.580854992798
750,-1750,6.351,0.00115220942998906,125.865310173422,0.0022302822314099,-156.822650023035
750,-1750,6.352,0.00116472889031583,121.58513328534,0.00221729642566237,-159.079021027986
750,-1750,6.353,0.00117265378606443,117.433566675986,0.00220367897472596,-161.338597820894
750,-1750,6.354,0.00117669546569868,113.439647322741,0.00218904012443391,-163.585481287342
750,-1750,6.355,0.00117766706971734,109.624160267237,0.00217321828705721,-165.801249540735
750,-1750,6.356,0.00117642197032799,106.000039356137,0.00215626331491425,-167.966309422188
750,-1750,6.357,0.00117380691575944,102.573507785724,0.00213842065153139,-170.060599258226
750,-1750,6.358,0.00117064122162495,99.345523225995,0.00212013295204171,-172.063991771202
750,-1750,6.359,0.00116772401903959,96.3127880384446,0.00210206412106405,-173.95697338846
750,-1750,6.36,0.0011658595414992,93.4675673713916,0.00208513653457172,-175.722217539318
750,-1750,6.361,0.00116588044779322,90.7959396333038,0.00207055934744079,-177.347481706353
750,-1750,6.362,0.00116864595448213,88.274828275719,0.00205981819422435,-178.829823813128
750,-1750,6.363,0.00117499778365711,85.8689816516747,0.00205459757870736,179.819517023731
750,-1750,6.364,0.00118567174930318,83.529585539971,0.00205661934957311,178.570961924701
750,-1750,6.365,0.0012011814336534,81.1960163988628,0.00206740422318118,177.375039096564
750,-1750,6.366,0.00122170514391042,78.801231244374,0.0020879939420848,176.165124127816
750,-1750,6.367,0.00124701072187253,76.2798008456866,0.00211869774011036,174.864978890819
750,-1750,6.368,0.00127644229225852,73.5764165566668,0.00215893387560677,173.399725198455
750,-1750,6.369,0.00130897363274971,70.6525354223863,0.00220721644656138,171.707314046525
750,-1750,6.37,0.00134331421344874,67.4897160828467,0.00226129640001433,169.747290202114
750,-1750,6.371,0.00137804396044827,64.0895102348113,0.00231842287908791,167.504869219558
750,-1750,6.372,0.00141175293411194,60.4707614256364,0.00237566537519767,164.990199875508
750,-1750,6.373,0.00144316828265797,56.6654858228212,0.00243023448102603,162.234105010249
750,-1750,6.374,0.00147125765486428,52.7143001116103,0.00247975279132562,159.282075839485
750,-1750,6.375,0.00149530242715313,48.6619564625369,0.00252244724172792,156.188025293719
750,-1750,6.376,0.00151493552682134,44.5532191628606,0.00255725276484417,153.008741033919
750,-1750,6.377,0.00153013923444117,40.4291857122345,0.00258383204453137,149.799461414771
750,-1750,6.378,0.00154120049526383,36.3242057628885,0.00260252712823773,146.610653152714
750,-1750,6.379,0.00154862661900826,32.2636967670247,0.00261426598765258,143.485869315285
750,-1750,6.38,0.00155303282986202,28.2632681762711,0.00262044963455281,140.460436408623
750,-1750,6.381,0.00155502274254182,24.329512420498,0.00262284205732801,137.560616104742
750,-1750,6.382,0.00155508945553173,20.4625239067915,0.00262347538855963,134.802823825645
750,-1750,6.383,0.00155356426097603,16.6597066521047,0.00262456821749822,132.192526023406
750,-1750,6.384,0.00155062968683005,12.9199101808575,0.00262844005313084,129.722659674597
750,-1750,6.385,0.00154639548318807,9.24664070234698,0.00263739632582002,127.371842993651
750,-1750,6.386,0.00154101594768596,5.64919994822247,0.0026535620458452,125.103172645041
750,-1750,6.387,0.00153481170889702,2.14109948208315,0.00267866114737431,122.864763871807
750,-1750,6.388,0.00152835398538632,-1.26416942540656,0.00271376774332023,120.593051834219
750,-1750,6.389,0.00152247617528728,-4.55913944848279,0.00275908256617429,118.219071005341
750,-1750,6.39,0.00151819525294709,-7.74857561122298,0.00281379733923253,115.67671900352
750,-1750,6.391,0.00151655050377769,-10.8538937272476,0.00287609327331752,112.911040950739
750,-1750,6.392,0.00151839391451068,-13.913910344617,0.00294328299227071,109.884456946533
750,-1750,6.393,0.0015241864862902,-16.9809455340938,0.00301206577320741,106.57966946164
750,-1750,6.394,0.00153385830749107,-20.1128769556762,0.00307884136337891,102.999207459764
750,-1750,6.395,0.00154677263955887,-23.363332763444,0.00314002463515803,99.1625237210593
750,-1750,6.396,0.00156180124722437,-26.7729040169767,0.00319231732493241,95.101922492696
750,-1750,6.397,0.00157748475251958,-30.3636279518031,0.00323291395497446,90.8584313987325
750,-1750,6.398,0.00159223276908865,-34.137496269391,0.00325963837018473,86.4783151925549
750,-1750,6.399,0.00160451912167021,-38.0783061567154,0.00327102037226473,82.0105011602207
750,-1750,6.4,0.00161304183716124,-42.1554558968759,0.00326632775327077,77.5048630897254
750,-1750,6.401,0.0016168355212256,-46.3283488248165,0.00324556832482349,73.011110836593
750,-1750,6.402,0.00161533719191368,-50.5505686293516,0.00320947111264189,68.5779341969055
750,-1750,6.403,0.00160841262441583,-54.7735458787296,0.00315944783371032,64.2520279164402
750,-1750,6.404,0.00159634986324851,-58.9498247758357,0.00309752782406563,60.0766708088703
750,-1750,6.405,0.00157982284482913,-63.0361876669681,0.00302625434796545,56.0896549137076
750,-1750,6.406,0.00155982448651453,-66.9968130096539,0.0029485302687845,52.3205759585745
750,-1750,6.407,0.00153756805065407,-70.8063810938512,0.00286740815261329,48.78780670902
750,-1750,6.408,0.00151435971453758,-74.4526874819518,0.00278583434910664,45.4958336122901
750,-1750,6.409,0.00149145381554263,-77.9380249088316,0.0027063758852033,42.4339096421514
750,-1750,6.41,0.00146991245735389,-81.2785477029818,0.00263097681533734,39.5769595673271
750,-1750,6.411,0.0014504980860717,-84.5012061373101,0.00256079793132428,36.8891990625215
750,-1750,6.412,0.0014336258939397,-87.638613438389,0.00249618243334259,34.3300437832817
750,-1750,6.413,0.00141938994374037,-90.7230829623785,0.00243675954384041,31.860951366726
750,-1750,6.414,0.00140765592540191,-93.7815737501065,0.00238165840662071,29.4513810377782
750,-1750,6.415,0.00139819260746832,-96.8330830003204,0.00232977287854797,27.08237592353
750,-1750,6.416,0.00139080205145426,-99.8891845084561,0.00228000828064412,24.7472165226489
750,-1750,6.417,0.00138541006329575,-102.957327469436,0.00223145672069462,22.4496557776563
750,-1750,6.418,0.00138209184470953,-106.045623374067,0.0021834793480719,20.2009451620102
750,-1750,6.419,0.00138102802882818,-109.16742606592,0.00213570825766993,18.0169881061623
750,-1750,6.42,0.00138240690043603,-112.344120972481,0.00208800534250757,15.916574050651
750,-1750,6.421,0.0013863038350455,-115.605135596825,0.00204042343663382,13.9209597723798
750,-1750,6.422,0.00139257453894398,-118.985107408003,0.00199320562052842,12.0543069121555
750,-1750,6.423,0.00140079277545478,-122.519099128986,0.0019468357525388,10.343880900099
750,-1750,6.424,0.00141024803274023,-126.237355641215,0.00190212472358339,8.8186495254749
