"x_coord [mm]","y_coord [mm]","Freq [GHz]","mag(S(rx1_p1,tx_p1)) []","ang_deg(S(rx1_p1,tx_p1)) [deg]","mag(S(rx2_p1,tx_p1)) []","ang_deg(S(rx2_p1,tx_p1)) [deg]"
750,-1750,6.24,0.000610791878062969,-55.4863944171564,0.000962491755681342,52.6601080612923
750,-1750,6.241,0.00065340219722666,-58.3021989354972,0.000949706585555054,45.7785761731563
750,-1750,6.242,0.000695524960060037,-61.6547701386137,0.000930427941386545,39.1154610331278
750,-1750,6.243,0.000736610385234156,-65.4317126535526,0.000905625511464137,32.6952396923199
750,-1750,6.244,0.000776294134805435,-69.5595202023594,0.000876284060695086,26.5316066700253
750,-1750,6.245,0.000814220561535082,-73.9938875980922,0.000843299438550113,20.6279536315903
750,-1750,6.246,0.000849915016764222,-78.708078680659,0.000807391355512753,14.9794851104727
750,-1750,6.247,0.000882722729210964,-83.681978233508,0.000769045333656169,9.57758896082343
750,-1750,6.248,0.000911818270069545,-88.8935233730045,0.000728495825974976,4.41698228840557
750,-1750,6.249,0.000936274574461193,-94.3133496317135,0.000685760108140173,-0.494068915382133
750,-1750,6.25,0.000955168934850123,-99.9026334771982,0.000640727526326782,-5.12034010574265
750,-1750,6.251,0.000967698689853789,-105.613471334658,0.00059330223973068,-9.38282749334166
750,-1750,6.252,0.000973281798644541,-111.390843452414,0.000543592814437782,-13.137821227087
750,-1750,6.253,0.00097162496333924,-117.175238751183,0.000492142418353149,-16.1509112826089
750,-1750,6.254,0.000962751513716662,-122.905221404262,0.000440199749332885,-18.0674166694963
750,-1750,6.255,0.00094699045140855,-128.519464958788,0.000390032939416858,-18.3937896613164
750,-1750,6.256,0.000924935110220968,-133.957993379215,0.000345240499876882,-16.5470641982376
750,-1750,6.257,0.000897383934751557,-139.162528105908,0.000310788658918126,-12.1132401952771
750,-1750,6.258,0.000865276757346025,-144.075959946197,0.000292025642093909,-5.43183988499251
750,-1750,6.259,0.000829638113290134,-148.641055626616,0.000292055533467418,1.96257130236995
750,-1750,6.26,0.000791535857971324,-152.798568987622,0.000309274951540101,8.07561372666323
750,-1750,6.261,0.000752060479427846,-156.484982800179,0.000338241575565476,11.8039220916534
750,-1750,6.262,0.000712329433874301,-159.630270589788,0.000372772385908493,13.1871052020051
750,-1750,6.263,0.000673521561052407,-162.15659029143,0.000407977422129795,12.8001185069398
750,-1750,6.264,0.000636946538818572,-163.980125315701,0.00044071328368998,11.2758221525952
750,-1750,6.265,0.000604146944350998,-165.020716554969,0.000469396522987999,9.13753586381727
750,-1750,6.266,0.000577006579110524,-165.226767381686,0.000493723302997616,6.77645800802496
750,-1750,6.267,0.000557792968103799,-164.622243307691,0.000514407289558717,4.46344031685825
750,-1750,6.268,0.000549012899969299,-163.369857890283,0.000532904874527567,2.35885057853392
750,-1750,6.269,0.000552976465668226,-161.814931599083,0.000551088115675889,0.517590606522622
750,-1750,6.27,0.000571132436692487,-160.452465568176,0.000570864890354495,-1.10164863023771
750,-1750,6.271,0.000603487138580264,-159.798892216041,0.000593802536299435,-2.6129336003458
750,-1750,6.272,0.000648454845813946,-160.240067805918,0.000620852934143258,-4.16392928596402
750,-1750,6.273,0.000703184975175478,-161.954520775585,0.000652264563839958,-5.89194736514196
750,-1750,6.274,0.000764108852789654,-164.934577137986,0.000687695510781761,-7.89164350303912
750,-1750,6.275,0.000827443919634342,-169.055210596226,0.000726459324480143,-10.2041066147771
750,-1750,6.276,0.000889557760395833,-174.139288178029,0.000767799311753729,-12.8251412653023
750,-1750,6.277,0.000947208989206861,-179.999781924848,0.000811105878906031,-15.7234535179371
750,-1750,6.278,0.000997705028218161,173.538831231572,0.000856035022557896,-18.8597236461202
750,-1750,6.279,0.00103900048325464,166.63203139057,0.000902523606356634,-22.2013236942975
750,-1750,6.28,0.00106974290725911,159.413115719511,0.000950718860737808,-25.7308898040401
750,-1750,6.281,0.00108926580434482,151.993672239261,0.00100084933921591,-29.4489130699287
750,-1750,6.282,0.00109753000542299,144.464849890505,0.00105306807990186,-33.3714001244752
750,-1750,6.283,0.00109502008984766,136.898747373498,0.00110729882221631,-37.5241016988701
750,-1750,6.284,0.00108260905030982,129.34982979499,0.00116311302281788,-41.9350622409065
750,-1750,6.285,0.00106140950114766,121.856534149734,0.00121965878184867,-46.6272410800975
750,-1750,6.286,0.00103263156088388,114.44326482585,0.00127565329566983,-51.612604075892
750,-1750,6.287,0.000997465179943336,107.122878927938,0.00132943988984238,-56.8884520938638
750,-1750,6.288,0.000956998309379798,99.8995855613767,0.00137910127057853,-62.4360624842444
750,-1750,6.289,0.000912173505543522,92.7720252312051,0.00142261381488269,-68.2212044491284
750,-1750,6.29,0.000863777152135815,85.7362543026801,0.00145802399508051,-74.1958553308759
750,-1750,6.291,0.000812450290008849,78.7884899344587,0.0014836271854356,-80.3004644232806
750,-1750,6.292,0.000758709709819944,71.927768950597,0.00149813056997494,-86.4662810627227
750,-1750,6.293,0.000702972243629833,65.159065678398,0.00150078511614049,-92.6174815172708
750,-1750,6.294,0.00064558172233724,58.4978009264248,0.0014914761581135,-98.6730371960447
750,-1750,6.295,0.000586843628818594,51.9770372603503,0.00147076731646169,-104.54845181122
750,-1750,6.296,0.000527074812811657,45.659128240171,0.00143989750927403,-110.157670784825
750,-1750,6.297,0.000466674587594505,39.6545321089887,0.00140073465365225,-115.415652193028
750,-1750,6.298,0.000406221754902027,34.1525640152925,0.00135569135602976,-120.242285019019
750,-1750,6.299,0.000346605071510387,29.4728437832168,0.00130760664802236,-124.568482475238
750,-1750,6.3,0.000289210037565548,26.1514234921059,0.00125959369094543,-128.345175998761
750,-1750,6.301,0.000236217901159419,25.0693059497972,0.00121484832454259,-131.555237172472
750,-1750,6.302,0.000191083940451517,27.5361584532173,0.00117641226200781,-134.226679246922
750,-1750,6.303,0.000158936203115785,34.7958785955235,0.00114689481979436,-136.442933708335
750,-1750,6.304,0.000145150752412885,45.892906481618,0.00112818253639971,-138.343931672988
750,-1750,6.305,0.000150268569421734,56.2006932208622,0.00112119819584423,-140.112804491455
750,-1750,6.306,0.000167916183854895,61.8170713273818,0.00112578415585263,-141.948867477469
750,-1750,6.307,0.000190403494498035,62.6014188993278,0.00114075550921879,-144.035340568081
750,-1750,6.308,0.000212647518749379,59.9285689336979,0.00116410498781546,-146.513638193865
750,-1750,6.309,0.000232019082001458,54.9969621644874,0.00119328647378111,-149.47184092125
750,-1750,6.31,0.000247377837499489,48.5704993144161,0.0012254935029486,-152.947060225506
750,-1750,6.311,0.000258424202059844,41.0942953998832,0.00125787905444669,-156.936053781463
750,-1750,6.312,0.00026533346425715,32.8129031475726,0.00128770316731148,-161.407862792631
750,-1750,6.313,0.000268543792641264,23.8465290928893,0.00131242212903026,-166.314491382206
