label_target,scope,variant_name,repeat_idx,seed,cv_strategy,n_folds,auc,brier_score,accuracy
geometric,C,drop_gamma_rx1_only,19,60,stratified_kfold,5,0.889795918367347,0.126259355750348,0.803571428571429
geometric,C,drop_gamma_rx1_only,20,61,stratified_kfold,5,0.900680272108843,0.119512858737894,0.803571428571429
geometric,C,drop_gamma_rx2_only,1,42,stratified_kfold,5,0.858503401360544,0.151003770860748,0.803571428571429
geometric,C,drop_gamma_rx2_only,2,43,stratified_kfold,5,0.872108843537415,0.137113547848234,0.839285714285714
geometric,C,drop_gamma_rx2_only,3,44,stratified_kfold,5,0.835374149659864,0.169177591371716,0.803571428571429
geometric,C,drop_gamma_rx2_only,4,45,stratified_kfold,5,0.840816326530612,0.152521075791649,0.803571428571429
geometric,C,drop_gamma_rx2_only,5,46,stratified_kfold,5,0.870748299319728,0.134038177457921,0.857142857142857
geometric,C,drop_gamma_rx2_only,6,47,stratified_kfold,5,0.843537414965986,0.156531185179041,0.821428571428571
geometric,C,drop_gamma_rx2_only,7,48,stratified_kfold,5,0.85578231292517,0.153190861263389,0.785714285714286
geometric,C,drop_gamma_rx2_only,8,49,stratified_kfold,5,0.863945578231292,0.148978716364598,0.803571428571429
geometric,C,drop_gamma_rx2_only,9,50,stratified_kfold,5,0.854421768707483,0.148313627768661,0.821428571428571
geometric,C,drop_gamma_rx2_only,10,51,stratified_kfold,5,0.870748299319728,0.141931661941303,0.803571428571429
geometric,C,drop_gamma_rx2_only,11,52,stratified_kfold,5,0.848979591836735,0.155625899979625,0.785714285714286
geometric,C,drop_gamma_rx2_only,12,53,stratified_kfold,5,0.885714285714286,0.136667621433568,0.821428571428571
geometric,C,drop_gamma_rx2_only,13,54,stratified_kfold,5,0.836734693877551,0.149132608780475,0.785714285714286
geometric,C,drop_gamma_rx2_only,14,55,stratified_kfold,5,0.893877551020408,0.124993061835736,0.821428571428571
geometric,C,drop_gamma_rx2_only,15,56,stratified_kfold,5,0.847619047619047,0.160817332690428,0.767857142857143
geometric,C,drop_gamma_rx2_only,16,57,stratified_kfold,5,0.862585034013605,0.15481149739806,0.821428571428571
geometric,C,drop_gamma_rx2_only,17,58,stratified_kfold,5,0.889795918367347,0.128411218641751,0.857142857142857
geometric,C,drop_gamma_rx2_only,18,59,stratified_kfold,5,0.853061224489796,0.159604580386495,0.803571428571429
geometric,C,drop_gamma_rx2_only,19,60,stratified_kfold,5,0.880272108843537,0.131968646988321,0.857142857142857
geometric,C,drop_gamma_rx2_only,20,61,stratified_kfold,5,0.87891156462585,0.140150003111655,0.839285714285714
geometric,C,drop_gamma_both,1,42,stratified_kfold,5,0.827210884353741,0.179121221865683,0.75
geometric,C,drop_gamma_both,2,43,stratified_kfold,5,0.834013605442177,0.162907993791178,0.785714285714286
geometric,C,drop_gamma_both,3,44,stratified_kfold,5,0.801360544217687,0.18124562830819,0.785714285714286
geometric,C,drop_gamma_both,4,45,stratified_kfold,5,0.824489795918367,0.168950988817622,0.785714285714286
geometric,C,drop_gamma_both,5,46,stratified_kfold,5,0.836734693877551,0.157679128465227,0.821428571428571
geometric,C,drop_gamma_both,6,47,stratified_kfold,5,0.821768707482993,0.174746989935234,0.785714285714286
geometric,C,drop_gamma_both,7,48,stratified_kfold,5,0.854421768707483,0.153758573792159,0.767857142857143
geometric,C,drop_gamma_both,8,49,stratified_kfold,5,0.83265306122449,0.163292148083428,0.785714285714286
geometric,C,drop_gamma_both,9,50,stratified_kfold,5,0.825850340136054,0.165146554148455,0.803571428571429
geometric,C,drop_gamma_both,10,51,stratified_kfold,5,0.816326530612245,0.173827262095783,0.75
geometric,C,drop_gamma_both,11,52,stratified_kfold,5,0.813605442176871,0.175687927810389,0.767857142857143
geometric,C,drop_gamma_both,12,53,stratified_kfold,5,0.86530612244898,0.15506199027989,0.785714285714286
geometric,C,drop_gamma_both,13,54,stratified_kfold,5,0.827210884353741,0.159337392021506,0.821428571428571
geometric,C,drop_gamma_both,14,55,stratified_kfold,5,0.857142857142857,0.150372171101998,0.785714285714286
geometric,C,drop_gamma_both,15,56,stratified_kfold,5,0.810884353741497,0.182679280288766,0.803571428571429
geometric,C,drop_gamma_both,16,57,stratified_kfold,5,0.834013605442177,0.174495879022597,0.75
geometric,C,drop_gamma_both,17,58,stratified_kfold,5,0.869387755102041,0.138870914909626,0.821428571428571
geometric,C,drop_gamma_both,18,59,stratified_kfold,5,0.840816326530612,0.169422835057267,0.767857142857143
geometric,C,drop_gamma_both,19,60,stratified_kfold,5,0.847619047619047,0.15642126656043,0.785714285714286
geometric,C,drop_gamma_both,20,61,stratified_kfold,5,0.857142857142857,0.152677784415357,0.767857142857143
geometric,C,drop_rx1_branch,1,42,stratified_kfold,5,0.876190476190476,0.138430357454978,0.803571428571429
geometric,C,drop_rx1_branch,2,43,stratified_kfold,5,0.87891156462585,0.13405773266887,0.839285714285714
geometric,C,drop_rx1_branch,3,44,stratified_kfold,5,0.861224489795918,0.151109392603343,0.785714285714286
geometric,C,drop_rx1_branch,4,45,stratified_kfold,5,0.843537414965986,0.148666786596891,0.803571428571429
geometric,C,drop_rx1_branch,5,46,stratified_kfold,5,0.891156462585034,0.124282610858349,0.839285714285714
geometric,C,drop_rx1_branch,6,47,stratified_kfold,5,0.880272108843537,0.123906182004516,0.857142857142857
geometric,C,drop_rx1_branch,7,48,stratified_kfold,5,0.889795918367347,0.126755137079079,0.839285714285714
geometric,C,drop_rx1_branch,8,49,stratified_kfold,5,0.87891156462585,0.135570471551425,0.821428571428571
geometric,C,drop_rx1_branch,9,50,stratified_kfold,5,0.870748299319728,0.136847874154514,0.803571428571429
geometric,C,drop_rx1_branch,10,51,stratified_kfold,5,0.86530612244898,0.138300927242293,0.821428571428571
geometric,C,drop_rx1_branch,11,52,stratified_kfold,5,0.844897959183673,0.161792317449671,0.803571428571429
geometric,C,drop_rx1_branch,12,53,stratified_kfold,5,0.884353741496599,0.125870500543167,0.839285714285714
geometric,C,drop_rx1_branch,13,54,stratified_kfold,5,0.866666666666667,0.135381521962499,0.803571428571429
geometric,C,drop_rx1_branch,14,55,stratified_kfold,5,0.881632653061224,0.132633218891262,0.821428571428571
geometric,C,drop_rx1_branch,15,56,stratified_kfold,5,0.861224489795918,0.147481132912099,0.785714285714286
geometric,C,drop_rx1_branch,16,57,stratified_kfold,5,0.877551020408163,0.135832655762344,0.803571428571429
geometric,C,drop_rx1_branch,17,58,stratified_kfold,5,0.900680272108843,0.123080250533442,0.839285714285714
geometric,C,drop_rx1_branch,18,59,stratified_kfold,5,0.863945578231292,0.149844406613415,0.803571428571429
geometric,C,drop_rx1_branch,19,60,stratified_kfold,5,0.880272108843537,0.129211220221381,0.821428571428571
geometric,C,drop_rx1_branch,20,61,stratified_kfold,5,0.882993197278911,0.130703410086121,0.821428571428571
geometric,C,drop_rx2_branch,1,42,stratified_kfold,5,0.827210884353741,0.165545718470592,0.785714285714286
geometric,C,drop_rx2_branch,2,43,stratified_kfold,5,0.843537414965986,0.162804102272379,0.767857142857143
geometric,C,drop_rx2_branch,3,44,stratified_kfold,5,0.828571428571429,0.171057434919983,0.714285714285714
geometric,C,drop_rx2_branch,4,45,stratified_kfold,5,0.834013605442177,0.170155813596393,0.767857142857143
geometric,C,drop_rx2_branch,5,46,stratified_kfold,5,0.850340136054422,0.160679852237544,0.714285714285714
geometric,C,drop_rx2_branch,6,47,stratified_kfold,5,0.825850340136054,0.17134178359583,0.714285714285714
geometric,C,drop_rx2_branch,7,48,stratified_kfold,5,0.829931972789116,0.169174696491822,0.767857142857143
geometric,C,drop_rx2_branch,8,49,stratified_kfold,5,0.86530612244898,0.151452296361848,0.75
geometric,C,drop_rx2_branch,9,50,stratified_kfold,5,0.842176870748299,0.157697386433796,0.75
geometric,C,drop_rx2_branch,10,51,stratified_kfold,5,0.836734693877551,0.164454699257983,0.714285714285714
geometric,C,drop_rx2_branch,11,52,stratified_kfold,5,0.854421768707483,0.15332830834839,0.803571428571429
geometric,C,drop_rx2_branch,12,53,stratified_kfold,5,0.876190476190476,0.144767981779587,0.803571428571429
geometric,C,drop_rx2_branch,13,54,stratified_kfold,5,0.835374149659864,0.165754784527256,0.714285714285714
geometric,C,drop_rx2_branch,14,55,stratified_kfold,5,0.859863945578231,0.150693001080599,0.785714285714286
geometric,C,drop_rx2_branch,15,56,stratified_kfold,5,0.857142857142857,0.158589765731481,0.767857142857143
geometric,C,drop_rx2_branch,16,57,stratified_kfold,5,0.853061224489796,0.159478098497863,0.803571428571429
geometric,C,drop_rx2_branch,17,58,stratified_kfold,5,0.848979591836735,0.161232954340699,0.75
geometric,C,drop_rx2_branch,18,59,stratified_kfold,5,0.847619047619047,0.158316003492659,0.767857142857143
geometric,C,drop_rx2_branch,19,60,stratified_kfold,5,0.847619047619047,0.160766700186696,0.75
geometric,C,drop_rx2_branch,20,61,stratified_kfold,5,0.85578231292517,0.154298551397284,0.767857142857143
geometric,C,drop_lhcp_pair,1,42,stratified_kfold,5,0.862585034013605,0.14659948954018,0.803571428571429
geometric,C,drop_lhcp_pair,2,43,stratified_kfold,5,0.870748299319728,0.127497797621082,0.875
geometric,C,drop_lhcp_pair,3,44,stratified_kfold,5,0.834013605442177,0.166336645070126,0.785714285714286
geometric,C,drop_lhcp_pair,4,45,stratified_kfold,5,0.851700680272109,0.147025203940823,0.803571428571429
geometric,C,drop_lhcp_pair,5,46,stratified_kfold,5,0.872108843537415,0.1300925140199,0.839285714285714
geometric,C,drop_lhcp_pair,6,47,stratified_kfold,5,0.848979591836735,0.1438402352753,0.785714285714286
geometric,C,drop_lhcp_pair,7,48,stratified_kfold,5,0.862585034013605,0.139056721994364,0.821428571428571
geometric,C,drop_lhcp_pair,8,49,stratified_kfold,5,0.866666666666667,0.142266985543963,0.839285714285714
geometric,C,drop_lhcp_pair,9,50,stratified_kfold,5,0.85578231292517,0.14408490342419,0.803571428571429
geometric,C,drop_lhcp_pair,10,51,stratified_kfold,5,0.868027210884354,0.1328649794513,0.821428571428571
geometric,C,drop_lhcp_pair,11,52,stratified_kfold,5,0.834013605442177,0.167186366218639,0.785714285714286
geometric,C,drop_lhcp_pair,12,53,stratified_kfold,5,0.893877551020408,0.123755252187412,0.857142857142857
geometric,C,drop_lhcp_pair,13,54,stratified_kfold,5,0.839455782312925,0.151698986741469,0.785714285714286
geometric,C,drop_lhcp_pair,14,55,stratified_kfold,5,0.868027210884354,0.146476415391339,0.785714285714286
geometric,C,drop_lhcp_pair,15,56,stratified_kfold,5,0.869387755102041,0.151673705890569,0.839285714285714
geometric,C,drop_lhcp_pair,16,57,stratified_kfold,5,0.850340136054422,0.152316158700267,0.821428571428571
geometric,C,drop_lhcp_pair,17,58,stratified_kfold,5,0.874829931972789,0.127421551997844,0.857142857142857
geometric,C,drop_lhcp_pair,18,59,stratified_kfold,5,0.862585034013605,0.147751060275062,0.803571428571429
geometric,C,drop_lhcp_pair,19,60,stratified_kfold,5,0.869387755102041,0.134831484595103,0.821428571428571
geometric,C,drop_lhcp_pair,20,61,stratified_kfold,5,0.874829931972789,0.143673629700652,0.821428571428571
geometric,C,drop_rhcp_pair,1,42,stratified_kfold,5,0.884353741496599,0.133394008014283,0.821428571428571
geometric,C,drop_rhcp_pair,2,43,stratified_kfold,5,0.869387755102041,0.139783120680629,0.821428571428571
geometric,C,drop_rhcp_pair,3,44,stratified_kfold,5,0.851700680272109,0.155707187047504,0.821428571428571
geometric,C,drop_rhcp_pair,4,45,stratified_kfold,5,0.868027210884354,0.142611824238769,0.785714285714286
geometric,C,drop_rhcp_pair,5,46,stratified_kfold,5,0.876190476190476,0.132841149123181,0.839285714285714
geometric,C,drop_rhcp_pair,6,47,stratified_kfold,5,0.881632653061224,0.127461803271319,0.839285714285714
geometric,C,drop_rhcp_pair,7,48,stratified_kfold,5,0.857142857142857,0.15572084597839,0.785714285714286
geometric,C,drop_rhcp_pair,8,49,stratified_kfold,5,0.87891156462585,0.129941834961526,0.857142857142857
geometric,C,drop_rhcp_pair,9,50,stratified_kfold,5,0.862585034013605,0.140491612874545,0.803571428571429
geometric,C,drop_rhcp_pair,10,51,stratified_kfold,5,0.854421768707483,0.146821481522017,0.803571428571429
geometric,C,drop_rhcp_pair,11,52,stratified_kfold,5,0.846258503401361,0.157302120514431,0.785714285714286
geometric,C,drop_rhcp_pair,12,53,stratified_kfold,5,0.87891156462585,0.133712794560732,0.821428571428571
geometric,C,drop_rhcp_pair,13,54,stratified_kfold,5,0.861224489795918,0.14721432634197,0.785714285714286
geometric,C,drop_rhcp_pair,14,55,stratified_kfold,5,0.88843537414966,0.131438615883935,0.821428571428571
geometric,C,drop_rhcp_pair,15,56,stratified_kfold,5,0.87891156462585,0.135570597804887,0.821428571428571
geometric,C,drop_rhcp_pair,16,57,stratified_kfold,5,0.876190476190476,0.139891424649651,0.839285714285714
geometric,C,drop_rhcp_pair,17,58,stratified_kfold,5,0.884353741496599,0.13610042860637,0.803571428571429
geometric,C,drop_rhcp_pair,18,59,stratified_kfold,5,0.858503401360544,0.152390404218856,0.785714285714286
geometric,C,drop_rhcp_pair,19,60,stratified_kfold,5,0.863945578231292,0.136340971449891,0.857142857142857
geometric,C,drop_rhcp_pair,20,61,stratified_kfold,5,0.887074829931973,0.132986343145905,0.839285714285714
geometric,C,drop_a_fp_all,1,42,stratified_kfold,5,0.862585034013605,0.154117146756326,0.732142857142857
geometric,C,drop_a_fp_all,2,43,stratified_kfold,5,0.84625850340136,0.165025545338519,0.732142857142857
geometric,C,drop_a_fp_all,3,44,stratified_kfold,5,0.835374149659864,0.168855953748558,0.732142857142857
geometric,C,drop_a_fp_all,4,45,stratified_kfold,5,0.84625850340136,0.162256561676116,0.732142857142857
geometric,C,drop_a_fp_all,5,46,stratified_kfold,5,0.848979591836735,0.156264577071552,0.732142857142857
geometric,C,drop_a_fp_all,6,47,stratified_kfold,5,0.850340136054422,0.157272389236634,0.75
geometric,C,drop_a_fp_all,7,48,stratified_kfold,5,0.836734693877551,0.163852564868918,0.732142857142857
geometric,C,drop_a_fp_all,8,49,stratified_kfold,5,0.870748299319728,0.145527901509245,0.785714285714286
geometric,C,drop_a_fp_all,9,50,stratified_kfold,5,0.827210884353741,0.170575848595656,0.714285714285714
geometric,C,drop_a_fp_all,10,51,stratified_kfold,5,0.836734693877551,0.161369032346757,0.785714285714286
geometric,C,drop_a_fp_all,11,52,stratified_kfold,5,0.82312925170068,0.175829761511842,0.732142857142857
geometric,C,drop_a_fp_all,12,53,stratified_kfold,5,0.877551020408163,0.143059653238093,0.803571428571429
geometric,C,drop_a_fp_all,13,54,stratified_kfold,5,0.829931972789116,0.169155143596953,0.732142857142857
geometric,C,drop_a_fp_all,14,55,stratified_kfold,5,0.843537414965986,0.171804705034887,0.732142857142857
geometric,C,drop_a_fp_all,15,56,stratified_kfold,5,0.850340136054422,0.162190581826148,0.714285714285714
geometric,C,drop_a_fp_all,16,57,stratified_kfold,5,0.863945578231292,0.155280531380594,0.75
geometric,C,drop_a_fp_all,17,58,stratified_kfold,5,0.863945578231292,0.149998788388111,0.767857142857143
geometric,C,drop_a_fp_all,18,59,stratified_kfold,5,0.816326530612245,0.175776480910342,0.696428571428571
geometric,C,drop_a_fp_all,19,60,stratified_kfold,5,0.847619047619048,0.158178127444723,0.75
geometric,C,drop_a_fp_all,20,61,stratified_kfold,5,0.873469387755102,0.149295710534621,0.75
geometric,B+C,baseline,1,42,stratified_kfold,5,0.849808673469388,0.155564095754035,0.767857142857143
geometric,B+C,baseline,2,43,stratified_kfold,5,0.845025510204082,0.161746559204596,0.741071428571429
geometric,B+C,baseline,3,44,stratified_kfold,5,0.834821428571428,0.164492441784212,0.741071428571429
geometric,B+C,baseline,4,45,stratified_kfold,5,0.826530612244898,0.169732431082426,0.75
geometric,B+C,baseline,5,46,stratified_kfold,5,0.845663265306122,0.160372453650163,0.758928571428571
geometric,B+C,baseline,6,47,stratified_kfold,5,0.839285714285714,0.160665316863061,0.758928571428571
geometric,B+C,baseline,7,48,stratified_kfold,5,0.845025510204082,0.158759903410736,0.776785714285714
geometric,B+C,baseline,8,49,stratified_kfold,5,0.825573979591837,0.168954347108988,0.75
geometric,B+C,baseline,9,50,stratified_kfold,5,0.834821428571428,0.165936436469111,0.732142857142857
geometric,B+C,baseline,10,51,stratified_kfold,5,0.836415816326531,0.163564446181612,0.758928571428571
geometric,B+C,baseline,11,52,stratified_kfold,5,0.849489795918367,0.157340716646062,0.758928571428571
geometric,B+C,baseline,12,53,stratified_kfold,5,0.823341836734694,0.169383259226648,0.758928571428571
geometric,B+C,baseline,13,54,stratified_kfold,5,0.852359693877551,0.157761957475347,0.758928571428571
geometric,B+C,baseline,14,55,stratified_kfold,5,0.832270408163265,0.165893476441393,0.758928571428571
geometric,B+C,baseline,15,56,stratified_kfold,5,0.832270408163265,0.165579666916685,0.75
geometric,B+C,baseline,16,57,stratified_kfold,5,0.845025510204082,0.159959436576751,0.75
geometric,B+C,baseline,17,58,stratified_kfold,5,0.829719387755102,0.166777410975889,0.758928571428571
geometric,B+C,baseline,18,59,stratified_kfold,5,0.814732142857143,0.176946143466536,0.741071428571429
geometric,B+C,baseline,19,60,stratified_kfold,5,0.827806122448979,0.167985671654913,0.758928571428571
geometric,B+C,baseline,20,61,stratified_kfold,5,0.826530612244898,0.169994773291146,0.741071428571429
geometric,B+C,full_proposed,1,42,stratified_kfold,5,0.91390306122449,0.112603843015985,0.848214285714286
geometric,B+C,full_proposed,2,43,stratified_kfold,5,0.91390306122449,0.113328708472664,0.857142857142857
geometric,B+C,full_proposed,3,44,stratified_kfold,5,0.915178571428571,0.111602501205418,0.857142857142857
geometric,B+C,full_proposed,4,45,stratified_kfold,5,0.899872448979592,0.124273921141616,0.830357142857143
geometric,B+C,full_proposed,5,46,stratified_kfold,5,0.901466836734694,0.12300496647823,0.830357142857143
geometric,B+C,full_proposed,6,47,stratified_kfold,5,0.913584183673469,0.113928046079176,0.875
geometric,B+C,full_proposed,7,48,stratified_kfold,5,0.909119897959183,0.116618223967225,0.839285714285714
geometric,B+C,full_proposed,8,49,stratified_kfold,5,0.886160714285714,0.137354903056407,0.794642857142857
geometric,B+C,full_proposed,9,50,stratified_kfold,5,0.911352040816326,0.117691775535967,0.848214285714286
geometric,B+C,full_proposed,10,51,stratified_kfold,5,0.912627551020408,0.112323806098002,0.857142857142857
geometric,B+C,full_proposed,11,52,stratified_kfold,5,0.91422193877551,0.111887846304073,0.866071428571429
geometric,B+C,full_proposed,12,53,stratified_kfold,5,0.910714285714286,0.11720863760955,0.839285714285714
geometric,B+C,full_proposed,13,54,stratified_kfold,5,0.922512755102041,0.10999554393846,0.848214285714286
geometric,B+C,full_proposed,14,55,stratified_kfold,5,0.90625,0.124362115720671,0.839285714285714
geometric,B+C,full_proposed,15,56,stratified_kfold,5,0.899553571428571,0.128705734281392,0.803571428571429
geometric,B+C,full_proposed,16,57,stratified_kfold,5,0.900829081632653,0.117126185701313,0.839285714285714
geometric,B+C,full_proposed,17,58,stratified_kfold,5,0.902423469387755,0.121137740537362,0.848214285714286
geometric,B+C,full_proposed,18,59,stratified_kfold,5,0.879464285714285,0.131249244802729,0.839285714285714
geometric,B+C,full_proposed,19,60,stratified_kfold,5,0.90656887755102,0.116004153769977,0.866071428571429
geometric,B+C,full_proposed,20,61,stratified_kfold,5,0.897959183673469,0.123874360354844,0.830357142857143
geometric,B+C,drop_gamma_rx1_only,1,42,stratified_kfold,5,0.917729591836734,0.110096197475841,0.848214285714286
geometric,B+C,drop_gamma_rx1_only,2,43,stratified_kfold,5,0.912308673469388,0.113018653869552,0.866071428571429
geometric,B+C,drop_gamma_rx1_only,3,44,stratified_kfold,5,0.921237244897959,0.112960671232243,0.839285714285714
geometric,B+C,drop_gamma_rx1_only,4,45,stratified_kfold,5,0.907206632653061,0.120692494799856,0.839285714285714
geometric,B+C,drop_gamma_rx1_only,5,46,stratified_kfold,5,0.899553571428571,0.121682529039125,0.848214285714286
geometric,B+C,drop_gamma_rx1_only,6,47,stratified_kfold,5,0.913265306122449,0.1147380533956,0.866071428571429
geometric,B+C,drop_gamma_rx1_only,7,48,stratified_kfold,5,0.90656887755102,0.11681424935722,0.830357142857143
geometric,B+C,drop_gamma_rx1_only,8,49,stratified_kfold,5,0.887117346938775,0.137603280928678,0.794642857142857
geometric,B+C,drop_gamma_rx1_only,9,50,stratified_kfold,5,0.906887755102041,0.118105626937708,0.839285714285714
geometric,B+C,drop_gamma_rx1_only,10,51,stratified_kfold,5,0.910714285714286,0.112146346339898,0.839285714285714
geometric,B+C,drop_gamma_rx1_only,11,52,stratified_kfold,5,0.917410714285714,0.112722026870782,0.830357142857143
geometric,B+C,drop_gamma_rx1_only,12,53,stratified_kfold,5,0.914859693877551,0.115457004256608,0.830357142857143
geometric,B+C,drop_gamma_rx1_only,13,54,stratified_kfold,5,0.919323979591836,0.110481559409792,0.857142857142857
geometric,B+C,drop_gamma_rx1_only,14,55,stratified_kfold,5,0.907844387755102,0.118822758658397,0.857142857142857
geometric,B+C,drop_gamma_rx1_only,15,56,stratified_kfold,5,0.896683673469388,0.131961019903842,0.794642857142857
geometric,B+C,drop_gamma_rx1_only,16,57,stratified_kfold,5,0.908482142857143,0.115041068959806,0.848214285714286
geometric,B+C,drop_gamma_rx1_only,17,58,stratified_kfold,5,0.902742346938775,0.121843428461962,0.848214285714286
geometric,B+C,drop_gamma_rx1_only,18,59,stratified_kfold,5,0.880420918367347,0.132255413298594,0.821428571428571
geometric,B+C,drop_gamma_rx1_only,19,60,stratified_kfold,5,0.90625,0.11616117863345,0.830357142857143
geometric,B+C,drop_gamma_rx1_only,20,61,stratified_kfold,5,0.901147959183673,0.122757108347769,0.830357142857143
geometric,B+C,drop_gamma_rx2_only,1,42,stratified_kfold,5,0.902423469387755,0.119626288808418,0.848214285714286
geometric,B+C,drop_gamma_rx2_only,2,43,stratified_kfold,5,0.905293367346939,0.11928851879967,0.839285714285714
geometric,B+C,drop_gamma_rx2_only,3,44,stratified_kfold,5,0.904017857142857,0.12098237924037,0.830357142857143
geometric,B+C,drop_gamma_rx2_only,4,45,stratified_kfold,5,0.892857142857143,0.132319666899231,0.830357142857143
geometric,B+C,drop_gamma_rx2_only,5,46,stratified_kfold,5,0.897959183673469,0.125387438836099,0.830357142857143
geometric,B+C,drop_gamma_rx2_only,6,47,stratified_kfold,5,0.905612244897959,0.117992515790942,0.848214285714286
geometric,B+C,drop_gamma_rx2_only,7,48,stratified_kfold,5,0.891262755102041,0.126578255618003,0.848214285714286
geometric,B+C,drop_gamma_rx2_only,8,49,stratified_kfold,5,0.874362244897959,0.143207527200287,0.803571428571429
geometric,B+C,drop_gamma_rx2_only,9,50,stratified_kfold,5,0.902742346938775,0.122885275521164,0.839285714285714
geometric,B+C,drop_gamma_rx2_only,10,51,stratified_kfold,5,0.901466836734694,0.122387693049736,0.857142857142857
geometric,B+C,drop_gamma_rx2_only,11,52,stratified_kfold,5,0.910076530612245,0.115943550355202,0.866071428571429
geometric,B+C,drop_gamma_rx2_only,12,53,stratified_kfold,5,0.892857142857143,0.126916019258494,0.839285714285714
geometric,B+C,drop_gamma_rx2_only,13,54,stratified_kfold,5,0.911670918367347,0.116707873319368,0.857142857142857
geometric,B+C,drop_gamma_rx2_only,14,55,stratified_kfold,5,0.89859693877551,0.126361867588313,0.830357142857143
geometric,B+C,drop_gamma_rx2_only,15,56,stratified_kfold,5,0.886798469387755,0.134121290228429,0.8125
geometric,B+C,drop_gamma_rx2_only,16,57,stratified_kfold,5,0.893494897959183,0.126913340338734,0.839285714285714
geometric,B+C,drop_gamma_rx2_only,17,58,stratified_kfold,5,0.892538265306122,0.129145961763842,0.821428571428571
geometric,B+C,drop_gamma_rx2_only,18,59,stratified_kfold,5,0.867984693877551,0.140362608684805,0.821428571428571
geometric,B+C,drop_gamma_rx2_only,19,60,stratified_kfold,5,0.89891581632653,0.1221843282388,0.848214285714286
geometric,B+C,drop_gamma_rx2_only,20,61,stratified_kfold,5,0.887436224489796,0.130013636958857,0.839285714285714
geometric,B+C,drop_gamma_both,1,42,stratified_kfold,5,0.889030612244898,0.126036292596571,0.830357142857143
geometric,B+C,drop_gamma_both,2,43,stratified_kfold,5,0.884247448979592,0.129597293837055,0.821428571428571
geometric,B+C,drop_gamma_both,3,44,stratified_kfold,5,0.886160714285714,0.131360168267769,0.830357142857143
geometric,B+C,drop_gamma_both,4,45,stratified_kfold,5,0.878826530612245,0.136248148997506,0.803571428571429
geometric,B+C,drop_gamma_both,5,46,stratified_kfold,5,0.873405612244898,0.136978183225517,0.8125
geometric,B+C,drop_gamma_both,6,47,stratified_kfold,5,0.884247448979592,0.128863481908209,0.839285714285714
geometric,B+C,drop_gamma_both,7,48,stratified_kfold,5,0.877551020408163,0.134802644173557,0.821428571428571
geometric,B+C,drop_gamma_both,8,49,stratified_kfold,5,0.857461734693878,0.148950468730177,0.785714285714286
geometric,B+C,drop_gamma_both,9,50,stratified_kfold,5,0.886479591836735,0.135462018548306,0.8125
geometric,B+C,drop_gamma_both,10,51,stratified_kfold,5,0.881377551020408,0.132556435706069,0.830357142857143
geometric,B+C,drop_gamma_both,11,52,stratified_kfold,5,0.897321428571428,0.127153234913855,0.821428571428571
geometric,B+C,drop_gamma_both,12,53,stratified_kfold,5,0.882015306122449,0.132056259418336,0.830357142857143
geometric,B+C,drop_gamma_both,13,54,stratified_kfold,5,0.890306122448979,0.126740152968427,0.830357142857143
geometric,B+C,drop_gamma_both,14,55,stratified_kfold,5,0.879464285714286,0.130429370255556,0.839285714285714
geometric,B+C,drop_gamma_both,15,56,stratified_kfold,5,0.867665816326531,0.145263125048514,0.803571428571429
geometric,B+C,drop_gamma_both,16,57,stratified_kfold,5,0.874043367346939,0.134003223969671,0.821428571428571
geometric,B+C,drop_gamma_both,17,58,stratified_kfold,5,0.880102040816326,0.138167851326711,0.794642857142857
geometric,B+C,drop_gamma_both,18,59,stratified_kfold,5,0.85172193877551,0.149591316173546,0.794642857142857
geometric,B+C,drop_gamma_both,19,60,stratified_kfold,5,0.874681122448979,0.135412532275398,0.803571428571429
geometric,B+C,drop_gamma_both,20,61,stratified_kfold,5,0.877232142857143,0.137542359511692,0.803571428571429
geometric,B+C,drop_rx1_branch,1,42,stratified_kfold,5,0.899234693877551,0.121844576800615,0.821428571428571
geometric,B+C,drop_rx1_branch,2,43,stratified_kfold,5,0.901785714285714,0.123815696425886,0.839285714285714
geometric,B+C,drop_rx1_branch,3,44,stratified_kfold,5,0.907525510204082,0.119805946287488,0.830357142857143
geometric,B+C,drop_rx1_branch,4,45,stratified_kfold,5,0.895408163265306,0.126096708025788,0.821428571428571
geometric,B+C,drop_rx1_branch,5,46,stratified_kfold,5,0.897959183673469,0.12688791458946,0.821428571428571
geometric,B+C,drop_rx1_branch,6,47,stratified_kfold,5,0.897002551020408,0.125282894750795,0.839285714285714
geometric,B+C,drop_rx1_branch,7,48,stratified_kfold,5,0.893176020408163,0.125647669971796,0.848214285714286
geometric,B+C,drop_rx1_branch,8,49,stratified_kfold,5,0.864158163265306,0.146035551305703,0.830357142857143
geometric,B+C,drop_rx1_branch,9,50,stratified_kfold,5,0.895089285714285,0.127540679737136,0.830357142857143
geometric,B+C,drop_rx1_branch,10,51,stratified_kfold,5,0.90656887755102,0.118063299174466,0.830357142857143
geometric,B+C,drop_rx1_branch,11,52,stratified_kfold,5,0.902423469387755,0.122382916243511,0.830357142857143
geometric,B+C,drop_rx1_branch,12,53,stratified_kfold,5,0.900829081632653,0.125179964624427,0.839285714285714
geometric,B+C,drop_rx1_branch,13,54,stratified_kfold,5,0.91390306122449,0.116571227831201,0.848214285714286
geometric,B+C,drop_rx1_branch,14,55,stratified_kfold,5,0.890625,0.125679891315066,0.857142857142857
