source_feature,target_feature,pearson_r,pearson_p,spearman_rho,spearman_p,abs_pearson_r,abs_spearman_rho
a_FP,fp_energy_db,0.668854709231982,6.30703567063146e-45,0.682817788969523,0,0.668854709231982,0.682817788969523
a_FP,kurtosis_pdp,0.0222856887880953,0.683984748020408,0.472733829791273,0,0.0222856887880953,0.472733829791273
a_FP,skewness_pdp,0.340802385829494,1.39132995603115e-10,0.554639266575136,0,0.340802385829494,0.554639266575136
r_CP,fp_energy_db,-0.00949149319542797,0.862386161807187,-0.191802117011382,0.000416267975867828,0.00949149319542797,0.191802117011382
r_CP,kurtosis_pdp,-0.0150514985322203,0.783403878002307,-0.0582348958893536,0.286992890127448,0.0150514985322203,0.0582348958893536
r_CP,skewness_pdp,0.0271143040091489,0.620422045600442,-0.0218290699955078,0.68997376729845,0.0271143040091489,0.0218290699955078
