label_mode,scope,feature_name,x_m,y_m,local_raw_auc,local_effective_auc,n_local,n_los_local,n_nlos_local,min_class_local,unstable_flag,n_points_at_coord
material_class,B+C,gamma_CP_rx2,0.75,-1.25,0.793103448275862,0.793103448275862,30,29,1,1,1,2
material_class,B+C,gamma_CP_rx2,0.75,-0.75,0.724137931034483,0.724137931034483,30,29,1,1,1,2
material_class,B+C,gamma_CP_rx2,0.75,-0.25,0.655172413793103,0.655172413793103,30,29,1,1,1,2
material_class,B+C,gamma_CP_rx2,0.75,0.25,0.551724137931034,0.551724137931034,30,29,1,1,1,2
material_class,B+C,gamma_CP_rx2,0.75,0.75,0.275862068965517,0.724137931034483,30,29,1,1,1,2
material_class,B+C,gamma_CP_rx2,0.75,1.25,0.607142857142857,0.607142857142857,30,28,2,2,1,2
material_class,B+C,gamma_CP_rx2,0.75,1.75,0.571428571428571,0.571428571428571,30,28,2,2,1,2
material_class,B+C,gamma_CP_rx2,1.5,-1.75,0.857142857142857,0.857142857142857,30,28,2,2,1,2
material_class,B+C,gamma_CP_rx2,1.5,-1.25,0.931034482758621,0.931034482758621,30,29,1,1,1,2
material_class,B+C,gamma_CP_rx2,1.5,-0.75,0.862068965517241,0.862068965517241,30,29,1,1,1,2
material_class,B+C,gamma_CP_rx2,1.5,-0.25,0.758620689655172,0.758620689655172,30,29,1,1,1,2
material_class,B+C,gamma_CP_rx2,1.5,0.25,0.551724137931034,0.551724137931034,30,29,1,1,1,2
material_class,B+C,gamma_CP_rx2,1.5,0.75,0.518518518518519,0.518518518518519,30,27,3,3,1,2
material_class,B+C,gamma_CP_rx2,1.5,1.25,0.535714285714286,0.535714285714286,30,28,2,2,1,2
material_class,B+C,gamma_CP_rx2,1.5,1.75,0.5,0.5,30,28,2,2,1,2
material_class,B+C,gamma_CP_rx2,2.25,-1.75,0.857142857142857,0.857142857142857,30,28,2,2,1,2
material_class,B+C,gamma_CP_rx2,2.25,-1.25,0.938271604938272,0.938271604938272,30,27,3,3,1,2
material_class,B+C,gamma_CP_rx2,2.25,-0.75,0.923076923076923,0.923076923076923,30,26,4,4,1,2
material_class,B+C,gamma_CP_rx2,2.25,-0.25,0.769230769230769,0.769230769230769,30,26,4,4,1,2
material_class,B+C,gamma_CP_rx2,2.25,0.25,0.576923076923077,0.576923076923077,30,26,4,4,1,2
material_class,B+C,gamma_CP_rx2,2.25,0.75,0.512,0.512,30,25,5,5,0,2
material_class,B+C,gamma_CP_rx2,2.25,1.25,0.451923076923077,0.548076923076923,30,26,4,4,1,2
material_class,B+C,gamma_CP_rx2,2.25,1.75,0.517857142857143,0.517857142857143,30,28,2,2,1,2
material_class,B+C,gamma_CP_rx2,3,-1.75,0.753086419753086,0.753086419753086,30,27,3,3,1,2
material_class,B+C,gamma_CP_rx2,3,-1.25,0.881944444444444,0.881944444444444,30,24,6,6,0,2
material_class,B+C,gamma_CP_rx2,3,-0.75,0.869565217391304,0.869565217391304,30,23,7,7,0,2
material_class,B+C,gamma_CP_rx2,3,-0.25,0.720496894409938,0.720496894409938,30,23,7,7,0,2
material_class,B+C,gamma_CP_rx2,3,0.25,0.552795031055901,0.552795031055901,30,23,7,7,0,2
material_class,B+C,gamma_CP_rx2,3,0.75,0.576388888888889,0.576388888888889,30,24,6,6,0,2
material_class,B+C,gamma_CP_rx2,3,1.25,0.528846153846154,0.528846153846154,30,26,4,4,1,2
material_class,B+C,gamma_CP_rx2,3,1.75,0.530864197530864,0.530864197530864,30,27,3,3,1,2
material_class,B+C,gamma_CP_rx2,3.75,-1.75,0.888888888888889,0.888888888888889,30,24,6,6,0,2
material_class,B+C,gamma_CP_rx2,3.75,-1.25,0.886363636363636,0.886363636363636,30,22,8,8,0,2
material_class,B+C,gamma_CP_rx2,3.75,-0.75,0.888888888888889,0.888888888888889,30,21,9,9,0,2
material_class,B+C,gamma_CP_rx2,3.75,-0.25,0.751322751322751,0.751322751322751,30,21,9,9,0,2
material_class,B+C,gamma_CP_rx2,3.75,0.25,0.624338624338624,0.624338624338624,30,21,9,9,0,2
material_class,B+C,gamma_CP_rx2,3.75,0.75,0.590277777777778,0.590277777777778,30,24,6,6,0,2
material_class,B+C,gamma_CP_rx2,3.75,1.25,0.403846153846154,0.596153846153846,30,26,4,4,1,2
material_class,B+C,gamma_CP_rx2,3.75,1.75,0.553571428571429,0.553571428571429,30,28,2,2,1,2
material_class,B+C,gamma_CP_rx2,4.5,-1.75,0.920634920634921,0.920634920634921,30,21,9,9,0,2
material_class,B+C,gamma_CP_rx2,4.5,-1.25,0.920634920634921,0.920634920634921,30,21,9,9,0,2
material_class,B+C,gamma_CP_rx2,4.5,-0.75,0.909090909090909,0.909090909090909,30,19,11,11,0,2
material_class,B+C,gamma_CP_rx2,4.5,-0.25,0.83,0.83,30,20,10,10,0,2
material_class,B+C,gamma_CP_rx2,4.5,0.25,0.71957671957672,0.71957671957672,30,21,9,9,0,2
material_class,B+C,gamma_CP_rx2,4.5,0.75,0.715277777777778,0.715277777777778,30,24,6,6,0,2
material_class,B+C,gamma_CP_rx2,4.5,1.25,0.625,0.625,30,26,4,4,1,2
material_class,B+C,gamma_CP_rx2,4.5,1.75,0.506172839506173,0.506172839506173,30,27,3,3,1,2
material_class,B+C,gamma_CP_rx2,5.25,-1.75,0.93,0.93,30,20,10,10,0,2
material_class,B+C,gamma_CP_rx2,5.25,-1.25,0.92,0.92,30,20,10,10,0,2
material_class,B+C,gamma_CP_rx2,5.25,-0.75,0.87,0.87,30,20,10,10,0,2
material_class,B+C,gamma_CP_rx2,5.25,-0.25,0.808612440191388,0.808612440191388,30,19,11,11,0,2
material_class,B+C,gamma_CP_rx2,5.25,0.25,0.80952380952381,0.80952380952381,30,21,9,9,0,2
material_class,B+C,gamma_CP_rx2,5.25,0.75,0.782608695652174,0.782608695652174,30,23,7,7,0,2
material_class,B+C,gamma_CP_rx2,5.25,1.25,0.729166666666667,0.729166666666667,30,24,6,6,0,2
material_class,B+C,gamma_CP_rx2,5.25,1.75,0.656,0.656,30,25,5,5,0,2
material_class,B+C,a_FP_RHCP_rx1,0.75,-1.75,0.448275862068966,0.551724137931034,30,29,1,1,1,2
material_class,B+C,a_FP_RHCP_rx1,0.75,-1.25,0.448275862068966,0.551724137931034,30,29,1,1,1,2
material_class,B+C,a_FP_RHCP_rx1,0.75,-0.75,0.517241379310345,0.517241379310345,30,29,1,1,1,2
material_class,B+C,a_FP_RHCP_rx1,0.75,-0.25,0.517241379310345,0.517241379310345,30,29,1,1,1,2
material_class,B+C,a_FP_RHCP_rx1,0.75,0.25,0.655172413793103,0.655172413793103,30,29,1,1,1,2
material_class,B+C,a_FP_RHCP_rx1,0.75,0.75,1,1,30,29,1,1,1,2
material_class,B+C,a_FP_RHCP_rx1,0.75,1.25,0.732142857142857,0.732142857142857,30,28,2,2,1,2
material_class,B+C,a_FP_RHCP_rx1,0.75,1.75,0.767857142857143,0.767857142857143,30,28,2,2,1,2
material_class,B+C,a_FP_RHCP_rx1,1.5,-1.75,0.607142857142857,0.607142857142857,30,28,2,2,1,2
material_class,B+C,a_FP_RHCP_rx1,1.5,-1.25,0.413793103448276,0.586206896551724,30,29,1,1,1,2
material_class,B+C,a_FP_RHCP_rx1,1.5,-0.75,0.448275862068966,0.551724137931034,30,29,1,1,1,2
material_class,B+C,a_FP_RHCP_rx1,1.5,-0.25,0.586206896551724,0.586206896551724,30,29,1,1,1,2
material_class,B+C,a_FP_RHCP_rx1,1.5,0.25,0.620689655172414,0.620689655172414,30,29,1,1,1,2
material_class,B+C,a_FP_RHCP_rx1,1.5,0.75,0.716049382716049,0.716049382716049,30,27,3,3,1,2
material_class,B+C,a_FP_RHCP_rx1,1.5,1.25,0.785714285714286,0.785714285714286,30,28,2,2,1,2
material_class,B+C,a_FP_RHCP_rx1,1.5,1.75,0.785714285714286,0.785714285714286,30,28,2,2,1,2
material_class,B+C,a_FP_RHCP_rx1,2.25,-1.75,0.571428571428571,0.571428571428571,30,28,2,2,1,2
material_class,B+C,a_FP_RHCP_rx1,2.25,-1.25,0.506172839506173,0.506172839506173,30,27,3,3,1,2
material_class,B+C,a_FP_RHCP_rx1,2.25,-0.75,0.634615384615385,0.634615384615385,30,26,4,4,1,2
material_class,B+C,a_FP_RHCP_rx1,2.25,-0.25,0.788461538461539,0.788461538461539,30,26,4,4,1,2
material_class,B+C,a_FP_RHCP_rx1,2.25,0.25,0.875,0.875,30,26,4,4,1,2
material_class,B+C,a_FP_RHCP_rx1,2.25,0.75,0.824,0.824,30,25,5,5,0,2
material_class,B+C,a_FP_RHCP_rx1,2.25,1.25,0.826923076923077,0.826923076923077,30,26,4,4,1,2
material_class,B+C,a_FP_RHCP_rx1,2.25,1.75,0.785714285714286,0.785714285714286,30,28,2,2,1,2
material_class,B+C,a_FP_RHCP_rx1,3,-1.75,0.580246913580247,0.580246913580247,30,27,3,3,1,2
material_class,B+C,a_FP_RHCP_rx1,3,-1.25,0.631944444444444,0.631944444444444,30,24,6,6,0,2
material_class,B+C,a_FP_RHCP_rx1,3,-0.75,0.720496894409938,0.720496894409938,30,23,7,7,0,2
material_class,B+C,a_FP_RHCP_rx1,3,-0.25,0.788819875776398,0.788819875776398,30,23,7,7,0,2
material_class,B+C,a_FP_RHCP_rx1,3,0.25,0.888198757763975,0.888198757763975,30,23,7,7,0,2
material_class,B+C,a_FP_RHCP_rx1,3,0.75,0.798611111111111,0.798611111111111,30,24,6,6,0,2
material_class,B+C,a_FP_RHCP_rx1,3,1.25,0.778846153846154,0.778846153846154,30,26,4,4,1,2
material_class,B+C,a_FP_RHCP_rx1,3,1.75,0.839506172839506,0.839506172839506,30,27,3,3,1,2
material_class,B+C,a_FP_RHCP_rx1,3.75,-1.75,0.861111111111111,0.861111111111111,30,24,6,6,0,2
material_class,B+C,a_FP_RHCP_rx1,3.75,-1.25,0.829545454545455,0.829545454545455,30,22,8,8,0,2
material_class,B+C,a_FP_RHCP_rx1,3.75,-0.75,0.798941798941799,0.798941798941799,30,21,9,9,0,2
material_class,B+C,a_FP_RHCP_rx1,3.75,-0.25,0.830687830687831,0.830687830687831,30,21,9,9,0,2
material_class,B+C,a_FP_RHCP_rx1,3.75,0.25,0.941798941798942,0.941798941798942,30,21,9,9,0,2
material_class,B+C,a_FP_RHCP_rx1,3.75,0.75,0.923611111111111,0.923611111111111,30,24,6,6,0,2
material_class,B+C,a_FP_RHCP_rx1,3.75,1.25,0.980769230769231,0.980769230769231,30,26,4,4,1,2
material_class,B+C,a_FP_RHCP_rx1,3.75,1.75,0.75,0.75,30,28,2,2,1,2
material_class,B+C,a_FP_RHCP_rx1,4.5,-1.75,0.846560846560847,0.846560846560847,30,21,9,9,0,2
material_class,B+C,a_FP_RHCP_rx1,4.5,-1.25,0.878306878306878,0.878306878306878,30,21,9,9,0,2
material_class,B+C,a_FP_RHCP_rx1,4.5,-0.75,0.894736842105263,0.894736842105263,30,19,11,11,0,2
material_class,B+C,a_FP_RHCP_rx1,4.5,-0.25,0.93,0.93,30,20,10,10,0,2
material_class,B+C,a_FP_RHCP_rx1,4.5,0.25,0.968253968253968,0.968253968253968,30,21,9,9,0,2
material_class,B+C,a_FP_RHCP_rx1,4.5,0.75,0.979166666666667,0.979166666666667,30,24,6,6,0,2
material_class,B+C,a_FP_RHCP_rx1,4.5,1.25,0.980769230769231,0.980769230769231,30,26,4,4,1,2
material_class,B+C,a_FP_RHCP_rx1,4.5,1.75,0.975308641975309,0.975308641975309,30,27,3,3,1,2
material_class,B+C,a_FP_RHCP_rx1,5.25,-1.75,0.855,0.855,30,20,10,10,0,2
material_class,B+C,a_FP_RHCP_rx1,5.25,-1.25,0.89,0.89,30,20,10,10,0,2
material_class,B+C,a_FP_RHCP_rx1,5.25,-0.75,0.89,0.89,30,20,10,10,0,2
material_class,B+C,a_FP_RHCP_rx1,5.25,-0.25,0.875598086124402,0.875598086124402,30,19,11,11,0,2
material_class,B+C,a_FP_RHCP_rx1,5.25,0.25,0.968253968253968,0.968253968253968,30,21,9,9,0,2
material_class,B+C,a_FP_RHCP_rx1,5.25,0.75,0.968944099378882,0.968944099378882,30,23,7,7,0,2
material_class,B+C,a_FP_RHCP_rx1,5.25,1.25,0.972222222222222,0.972222222222222,30,24,6,6,0,2
material_class,B+C,a_FP_RHCP_rx1,5.25,1.75,0.976,0.976,30,25,5,5,0,2
material_class,B+C,a_FP_LHCP_rx1,0.75,-1.75,0.448275862068966,0.551724137931034,30,29,1,1,1,2
material_class,B+C,a_FP_LHCP_rx1,0.75,-1.25,0.517241379310345,0.517241379310345,30,29,1,1,1,2
material_class,B+C,a_FP_LHCP_rx1,0.75,-0.75,0.586206896551724,0.586206896551724,30,29,1,1,1,2
material_class,B+C,a_FP_LHCP_rx1,0.75,-0.25,0.724137931034483,0.724137931034483,30,29,1,1,1,2
material_class,B+C,a_FP_LHCP_rx1,0.75,0.25,0.689655172413793,0.689655172413793,30,29,1,1,1,2
material_class,B+C,a_FP_LHCP_rx1,0.75,0.75,0.655172413793103,0.655172413793103,30,29,1,1,1,2
material_class,B+C,a_FP_LHCP_rx1,0.75,1.25,0.803571428571429,0.803571428571429,30,28,2,2,1,2
material_class,B+C,a_FP_LHCP_rx1,0.75,1.75,0.785714285714286,0.785714285714286,30,28,2,2,1,2
material_class,B+C,a_FP_LHCP_rx1,1.5,-1.75,0.696428571428571,0.696428571428571,30,28,2,2,1,2
material_class,B+C,a_FP_LHCP_rx1,1.5,-1.25,0.448275862068966,0.551724137931034,30,29,1,1,1,2
material_class,B+C,a_FP_LHCP_rx1,1.5,-0.75,0.517241379310345,0.517241379310345,30,29,1,1,1,2
material_class,B+C,a_FP_LHCP_rx1,1.5,-0.25,0.655172413793103,0.655172413793103,30,29,1,1,1,2
material_class,B+C,a_FP_LHCP_rx1,1.5,0.25,0.689655172413793,0.689655172413793,30,29,1,1,1,2
material_class,B+C,a_FP_LHCP_rx1,1.5,0.75,0.777777777777778,0.777777777777778,30,27,3,3,1,2
material_class,B+C,a_FP_LHCP_rx1,1.5,1.25,0.785714285714286,0.785714285714286,30,28,2,2,1,2
material_class,B+C,a_FP_LHCP_rx1,1.5,1.75,0.732142857142857,0.732142857142857,30,28,2,2,1,2
material_class,B+C,a_FP_LHCP_rx1,2.25,-1.75,0.642857142857143,0.642857142857143,30,28,2,2,1,2
material_class,B+C,a_FP_LHCP_rx1,2.25,-1.25,0.506172839506173,0.506172839506173,30,27,3,3,1,2
material_class,B+C,a_FP_LHCP_rx1,2.25,-0.75,0.673076923076923,0.673076923076923,30,26,4,4,1,2
material_class,B+C,a_FP_LHCP_rx1,2.25,-0.25,0.701923076923077,0.701923076923077,30,26,4,4,1,2
material_class,B+C,a_FP_LHCP_rx1,2.25,0.25,0.682692307692308,0.682692307692308,30,26,4,4,1,2
material_class,B+C,a_FP_LHCP_rx1,2.25,0.75,0.576,0.576,30,25,5,5,0,2
material_class,B+C,a_FP_LHCP_rx1,2.25,1.25,0.673076923076923,0.673076923076923,30,26,4,4,1,2
material_class,B+C,a_FP_LHCP_rx1,2.25,1.75,0.660714285714286,0.660714285714286,30,28,2,2,1,2
material_class,B+C,a_FP_LHCP_rx1,3,-1.75,0.567901234567901,0.567901234567901,30,27,3,3,1,2
material_class,B+C,a_FP_LHCP_rx1,3,-1.25,0.638888888888889,0.638888888888889,30,24,6,6,0,2
material_class,B+C,a_FP_LHCP_rx1,3,-0.75,0.720496894409938,0.720496894409938,30,23,7,7,0,2
material_class,B+C,a_FP_LHCP_rx1,3,-0.25,0.732919254658385,0.732919254658385,30,23,7,7,0,2
material_class,B+C,a_FP_LHCP_rx1,3,0.25,0.732919254658385,0.732919254658385,30,23,7,7,0,2
material_class,B+C,a_FP_LHCP_rx1,3,0.75,0.666666666666667,0.666666666666667,30,24,6,6,0,2
material_class,B+C,a_FP_LHCP_rx1,3,1.25,0.711538461538462,0.711538461538462,30,26,4,4,1,2
material_class,B+C,a_FP_LHCP_rx1,3,1.75,0.654320987654321,0.654320987654321,30,27,3,3,1,2
material_class,B+C,a_FP_LHCP_rx1,3.75,-1.75,0.798611111111111,0.798611111111111,30,24,6,6,0,2
material_class,B+C,a_FP_LHCP_rx1,3.75,-1.25,0.801136363636364,0.801136363636364,30,22,8,8,0,2
material_class,B+C,a_FP_LHCP_rx1,3.75,-0.75,0.814814814814815,0.814814814814815,30,21,9,9,0,2
material_class,B+C,a_FP_LHCP_rx1,3.75,-0.25,0.825396825396825,0.825396825396825,30,21,9,9,0,2
material_class,B+C,a_FP_LHCP_rx1,3.75,0.25,0.851851851851852,0.851851851851852,30,21,9,9,0,2
material_class,B+C,a_FP_LHCP_rx1,3.75,0.75,0.791666666666667,0.791666666666667,30,24,6,6,0,2
material_class,B+C,a_FP_LHCP_rx1,3.75,1.25,0.923076923076923,0.923076923076923,30,26,4,4,1,2
material_class,B+C,a_FP_LHCP_rx1,3.75,1.75,0.928571428571429,0.928571428571429,30,28,2,2,1,2
material_class,B+C,a_FP_LHCP_rx1,4.5,-1.75,0.661375661375661,0.661375661375661,30,21,9,9,0,2
material_class,B+C,a_FP_LHCP_rx1,4.5,-1.25,0.666666666666667,0.666666666666667,30,21,9,9,0,2
material_class,B+C,a_FP_LHCP_rx1,4.5,-0.75,0.717703349282297,0.717703349282297,30,19,11,11,0,2
material_class,B+C,a_FP_LHCP_rx1,4.5,-0.25,0.81,0.81,30,20,10,10,0,2
material_class,B+C,a_FP_LHCP_rx1,4.5,0.25,0.783068783068783,0.783068783068783,30,21,9,9,0,2
material_class,B+C,a_FP_LHCP_rx1,4.5,0.75,0.840277777777778,0.840277777777778,30,24,6,6,0,2
material_class,B+C,a_FP_LHCP_rx1,4.5,1.25,0.961538461538462,0.961538461538462,30,26,4,4,1,2
material_class,B+C,a_FP_LHCP_rx1,4.5,1.75,0.975308641975309,0.975308641975309,30,27,3,3,1,2
material_class,B+C,a_FP_LHCP_rx1,5.25,-1.75,0.685,0.685,30,20,10,10,0,2
material_class,B+C,a_FP_LHCP_rx1,5.25,-1.25,0.705,0.705,30,20,10,10,0,2
material_class,B+C,a_FP_LHCP_rx1,5.25,-0.75,0.72,0.72,30,20,10,10,0,2
material_class,B+C,a_FP_LHCP_rx1,5.25,-0.25,0.684210526315789,0.684210526315789,30,19,11,11,0,2
material_class,B+C,a_FP_LHCP_rx1,5.25,0.25,0.80952380952381,0.80952380952381,30,21,9,9,0,2
material_class,B+C,a_FP_LHCP_rx1,5.25,0.75,0.795031055900621,0.795031055900621,30,23,7,7,0,2
material_class,B+C,a_FP_LHCP_rx1,5.25,1.25,0.763888888888889,0.763888888888889,30,24,6,6,0,2
material_class,B+C,a_FP_LHCP_rx1,5.25,1.75,0.816,0.816,30,25,5,5,0,2
material_class,B+C,a_FP_RHCP_rx2,0.75,-1.75,0.413793103448276,0.586206896551724,30,29,1,1,1,2
material_class,B+C,a_FP_RHCP_rx2,0.75,-1.25,0.413793103448276,0.586206896551724,30,29,1,1,1,2
material_class,B+C,a_FP_RHCP_rx2,0.75,-0.75,0.448275862068966,0.551724137931034,30,29,1,1,1,2
material_class,B+C,a_FP_RHCP_rx2,0.75,-0.25,0.482758620689655,0.517241379310345,30,29,1,1,1,2
material_class,B+C,a_FP_RHCP_rx2,0.75,0.25,0.448275862068966,0.551724137931034,30,29,1,1,1,2
material_class,B+C,a_FP_RHCP_rx2,0.75,0.75,1,1,30,29,1,1,1,2
material_class,B+C,a_FP_RHCP_rx2,0.75,1.25,0.982142857142857,0.982142857142857,30,28,2,2,1,2
material_class,B+C,a_FP_RHCP_rx2,0.75,1.75,0.982142857142857,0.982142857142857,30,28,2,2,1,2
material_class,B+C,a_FP_RHCP_rx2,1.5,-1.75,0.696428571428571,0.696428571428571,30,28,2,2,1,2
material_class,B+C,a_FP_RHCP_rx2,1.5,-1.25,0.448275862068966,0.551724137931034,30,29,1,1,1,2
material_class,B+C,a_FP_RHCP_rx2,1.5,-0.75,0.344827586206897,0.655172413793103,30,29,1,1,1,2
material_class,B+C,a_FP_RHCP_rx2,1.5,-0.25,0.448275862068966,0.551724137931034,30,29,1,1,1,2
material_class,B+C,a_FP_RHCP_rx2,1.5,0.25,0.517241379310345,0.517241379310345,30,29,1,1,1,2
material_class,B+C,a_FP_RHCP_rx2,1.5,0.75,0.802469135802469,0.802469135802469,30,27,3,3,1,2
material_class,B+C,a_FP_RHCP_rx2,1.5,1.25,0.982142857142857,0.982142857142857,30,28,2,2,1,2
material_class,B+C,a_FP_RHCP_rx2,1.5,1.75,0.982142857142857,0.982142857142857,30,28,2,2,1,2
material_class,B+C,a_FP_RHCP_rx2,2.25,-1.75,0.660714285714286,0.660714285714286,30,28,2,2,1,2
material_class,B+C,a_FP_RHCP_rx2,2.25,-1.25,0.777777777777778,0.777777777777778,30,27,3,3,1,2
material_class,B+C,a_FP_RHCP_rx2,2.25,-0.75,0.826923076923077,0.826923076923077,30,26,4,4,1,2
material_class,B+C,a_FP_RHCP_rx2,2.25,-0.25,0.884615384615385,0.884615384615385,30,26,4,4,1,2
material_class,B+C,a_FP_RHCP_rx2,2.25,0.25,0.798076923076923,0.798076923076923,30,26,4,4,1,2
material_class,B+C,a_FP_RHCP_rx2,2.25,0.75,0.784,0.784,30,25,5,5,0,2
material_class,B+C,a_FP_RHCP_rx2,2.25,1.25,0.730769230769231,0.730769230769231,30,26,4,4,1,2
material_class,B+C,a_FP_RHCP_rx2,2.25,1.75,0.982142857142857,0.982142857142857,30,28,2,2,1,2
