label_mode,scope,feature_name,x_m,y_m,local_raw_auc,local_effective_auc,n_local,n_los_local,n_nlos_local,min_class_local,unstable_flag,n_points_at_coord
material_class,C,gamma_CP_rx2,2.25,1.25,0.409090909090909,0.590909090909091,15,11,4,4,1,1
material_class,C,gamma_CP_rx2,2.25,1.75,0.5,0.5,15,13,2,2,1,1
material_class,C,gamma_CP_rx2,3,-1.75,0.818181818181818,0.818181818181818,15,11,4,4,1,1
material_class,C,gamma_CP_rx2,3,-1.25,0.907407407407407,0.907407407407407,15,9,6,6,0,1
material_class,C,gamma_CP_rx2,3,-0.75,0.910714285714286,0.910714285714286,15,8,7,7,0,1
material_class,C,gamma_CP_rx2,3,-0.25,0.696428571428571,0.696428571428571,15,8,7,7,0,1
material_class,C,gamma_CP_rx2,3,0.25,0.428571428571429,0.571428571428571,15,8,7,7,0,1
material_class,C,gamma_CP_rx2,3,0.75,0.462962962962963,0.537037037037037,15,9,6,6,0,1
material_class,C,gamma_CP_rx2,3,1.25,0.5,0.5,15,11,4,4,1,1
material_class,C,gamma_CP_rx2,3,1.75,0.527777777777778,0.527777777777778,15,12,3,3,1,1
material_class,C,gamma_CP_rx2,3.75,-1.75,0.925925925925926,0.925925925925926,15,9,6,6,0,1
material_class,C,gamma_CP_rx2,3.75,-1.25,0.928571428571429,0.928571428571429,15,7,8,7,0,1
material_class,C,gamma_CP_rx2,3.75,-0.75,0.944444444444444,0.944444444444444,15,6,9,6,0,1
material_class,C,gamma_CP_rx2,3.75,-0.25,0.648148148148148,0.648148148148148,15,6,9,6,0,1
material_class,C,gamma_CP_rx2,3.75,0.25,0.425925925925926,0.574074074074074,15,6,9,6,0,1
material_class,C,gamma_CP_rx2,3.75,0.75,0.425925925925926,0.574074074074074,15,9,6,6,0,1
material_class,C,gamma_CP_rx2,3.75,1.25,0.25,0.75,15,11,4,4,1,1
material_class,C,gamma_CP_rx2,3.75,1.75,0.472222222222222,0.527777777777778,15,12,3,3,1,1
material_class,C,gamma_CP_rx2,4.5,-1.75,0.964285714285714,0.964285714285714,15,7,8,7,0,1
material_class,C,gamma_CP_rx2,4.5,-1.25,0.964285714285714,0.964285714285714,15,7,8,7,0,1
material_class,C,gamma_CP_rx2,4.5,-0.75,0.94,0.94,15,5,10,5,0,1
material_class,C,gamma_CP_rx2,4.5,-0.25,0.74,0.74,15,5,10,5,0,1
material_class,C,gamma_CP_rx2,4.5,0.25,0.555555555555556,0.555555555555556,15,6,9,6,0,1
material_class,C,gamma_CP_rx2,4.5,0.75,0.5,0.5,15,9,6,6,0,1
material_class,C,gamma_CP_rx2,4.5,1.25,0.5,0.5,15,11,4,4,1,1
material_class,C,gamma_CP_rx2,4.5,1.75,0.388888888888889,0.611111111111111,15,12,3,3,1,1
material_class,C,gamma_CP_rx2,5.25,-1.75,0.962962962962963,0.962962962962963,15,6,9,6,0,1
material_class,C,gamma_CP_rx2,5.25,-1.25,0.944444444444444,0.944444444444444,15,6,9,6,0,1
material_class,C,gamma_CP_rx2,5.25,-0.75,0.796296296296296,0.796296296296296,15,6,9,6,0,1
material_class,C,gamma_CP_rx2,5.25,-0.25,0.64,0.64,15,5,10,5,0,1
material_class,C,gamma_CP_rx2,5.25,0.25,0.574074074074074,0.574074074074074,15,6,9,6,0,1
material_class,C,gamma_CP_rx2,5.25,0.75,0.607142857142857,0.607142857142857,15,8,7,7,0,1
material_class,C,gamma_CP_rx2,5.25,1.25,0.518518518518518,0.518518518518518,15,9,6,6,0,1
material_class,C,gamma_CP_rx2,5.25,1.75,0.48,0.52,15,10,5,5,0,1
material_class,C,a_FP_RHCP_rx1,0.75,-1.75,0.428571428571429,0.571428571428571,15,14,1,1,1,1
material_class,C,a_FP_RHCP_rx1,0.75,-1.25,0.428571428571429,0.571428571428571,15,14,1,1,1,1
material_class,C,a_FP_RHCP_rx1,0.75,-0.75,0.5,0.5,15,14,1,1,1,1
material_class,C,a_FP_RHCP_rx1,0.75,-0.25,0.5,0.5,15,14,1,1,1,1
material_class,C,a_FP_RHCP_rx1,0.75,0.25,0.642857142857143,0.642857142857143,15,14,1,1,1,1
material_class,C,a_FP_RHCP_rx1,0.75,0.75,1,1,15,14,1,1,1,1
material_class,C,a_FP_RHCP_rx1,0.75,1.25,0.730769230769231,0.730769230769231,15,13,2,2,1,1
material_class,C,a_FP_RHCP_rx1,0.75,1.75,0.769230769230769,0.769230769230769,15,13,2,2,1,1
material_class,C,a_FP_RHCP_rx1,1.5,-1.75,0.5,0.5,15,13,2,2,1,1
material_class,C,a_FP_RHCP_rx1,1.5,-1.25,0.357142857142857,0.642857142857143,15,14,1,1,1,1
material_class,C,a_FP_RHCP_rx1,1.5,-0.75,0.428571428571429,0.571428571428571,15,14,1,1,1,1
material_class,C,a_FP_RHCP_rx1,1.5,-0.25,0.571428571428571,0.571428571428571,15,14,1,1,1,1
material_class,C,a_FP_RHCP_rx1,1.5,0.25,0.571428571428571,0.571428571428571,15,14,1,1,1,1
material_class,C,a_FP_RHCP_rx1,1.5,0.75,0.722222222222222,0.722222222222222,15,12,3,3,1,1
material_class,C,a_FP_RHCP_rx1,1.5,1.25,0.807692307692308,0.807692307692308,15,13,2,2,1,1
material_class,C,a_FP_RHCP_rx1,1.5,1.75,0.807692307692308,0.807692307692308,15,13,2,2,1,1
material_class,C,a_FP_RHCP_rx1,2.25,-1.75,0.5,0.5,15,13,2,2,1,1
material_class,C,a_FP_RHCP_rx1,2.25,-1.25,0.444444444444444,0.555555555555556,15,12,3,3,1,1
material_class,C,a_FP_RHCP_rx1,2.25,-0.75,0.545454545454545,0.545454545454545,15,11,4,4,1,1
material_class,C,a_FP_RHCP_rx1,2.25,-0.25,0.772727272727273,0.772727272727273,15,11,4,4,1,1
material_class,C,a_FP_RHCP_rx1,2.25,0.25,0.909090909090909,0.909090909090909,15,11,4,4,1,1
material_class,C,a_FP_RHCP_rx1,2.25,0.75,0.92,0.92,15,10,5,5,0,1
material_class,C,a_FP_RHCP_rx1,2.25,1.25,0.863636363636364,0.863636363636364,15,11,4,4,1,1
material_class,C,a_FP_RHCP_rx1,2.25,1.75,0.807692307692308,0.807692307692308,15,13,2,2,1,1
material_class,C,a_FP_RHCP_rx1,3,-1.75,0.318181818181818,0.681818181818182,15,11,4,4,1,1
material_class,C,a_FP_RHCP_rx1,3,-1.25,0.481481481481482,0.518518518518518,15,9,6,6,0,1
material_class,C,a_FP_RHCP_rx1,3,-0.75,0.553571428571429,0.553571428571429,15,8,7,7,0,1
material_class,C,a_FP_RHCP_rx1,3,-0.25,0.678571428571429,0.678571428571429,15,8,7,7,0,1
material_class,C,a_FP_RHCP_rx1,3,0.25,0.892857142857143,0.892857142857143,15,8,7,7,0,1
material_class,C,a_FP_RHCP_rx1,3,0.75,0.814814814814815,0.814814814814815,15,9,6,6,0,1
material_class,C,a_FP_RHCP_rx1,3,1.25,0.818181818181818,0.818181818181818,15,11,4,4,1,1
material_class,C,a_FP_RHCP_rx1,3,1.75,0.833333333333333,0.833333333333333,15,12,3,3,1,1
material_class,C,a_FP_RHCP_rx1,3.75,-1.75,0.62962962962963,0.62962962962963,15,9,6,6,0,1
material_class,C,a_FP_RHCP_rx1,3.75,-1.25,0.714285714285714,0.714285714285714,15,7,8,7,0,1
material_class,C,a_FP_RHCP_rx1,3.75,-0.75,0.574074074074074,0.574074074074074,15,6,9,6,0,1
material_class,C,a_FP_RHCP_rx1,3.75,-0.25,0.685185185185185,0.685185185185185,15,6,9,6,0,1
material_class,C,a_FP_RHCP_rx1,3.75,0.25,0.962962962962963,0.962962962962963,15,6,9,6,0,1
material_class,C,a_FP_RHCP_rx1,3.75,0.75,0.944444444444445,0.944444444444445,15,9,6,6,0,1
material_class,C,a_FP_RHCP_rx1,3.75,1.25,0.954545454545455,0.954545454545455,15,11,4,4,1,1
material_class,C,a_FP_RHCP_rx1,3.75,1.75,0.777777777777778,0.777777777777778,15,12,3,3,1,1
material_class,C,a_FP_RHCP_rx1,4.5,-1.75,0.678571428571429,0.678571428571429,15,7,8,7,0,1
material_class,C,a_FP_RHCP_rx1,4.5,-1.25,0.678571428571429,0.678571428571429,15,7,8,7,0,1
material_class,C,a_FP_RHCP_rx1,4.5,-0.75,0.76,0.76,15,5,10,5,0,1
material_class,C,a_FP_RHCP_rx1,4.5,-0.25,0.84,0.84,15,5,10,5,0,1
material_class,C,a_FP_RHCP_rx1,4.5,0.25,0.888888888888889,0.888888888888889,15,6,9,6,0,1
material_class,C,a_FP_RHCP_rx1,4.5,0.75,0.944444444444444,0.944444444444444,15,9,6,6,0,1
material_class,C,a_FP_RHCP_rx1,4.5,1.25,0.954545454545455,0.954545454545455,15,11,4,4,1,1
material_class,C,a_FP_RHCP_rx1,4.5,1.75,0.944444444444444,0.944444444444444,15,12,3,3,1,1
material_class,C,a_FP_RHCP_rx1,5.25,-1.75,0.666666666666667,0.666666666666667,15,6,9,6,0,1
material_class,C,a_FP_RHCP_rx1,5.25,-1.25,0.777777777777778,0.777777777777778,15,6,9,6,0,1
material_class,C,a_FP_RHCP_rx1,5.25,-0.75,0.777777777777778,0.777777777777778,15,6,9,6,0,1
material_class,C,a_FP_RHCP_rx1,5.25,-0.25,0.68,0.68,15,5,10,5,0,1
material_class,C,a_FP_RHCP_rx1,5.25,0.25,0.888888888888889,0.888888888888889,15,6,9,6,0,1
material_class,C,a_FP_RHCP_rx1,5.25,0.75,0.910714285714286,0.910714285714286,15,8,7,7,0,1
material_class,C,a_FP_RHCP_rx1,5.25,1.25,0.925925925925926,0.925925925925926,15,9,6,6,0,1
material_class,C,a_FP_RHCP_rx1,5.25,1.75,0.94,0.94,15,10,5,5,0,1
material_class,C,a_FP_LHCP_rx1,0.75,-1.75,0.357142857142857,0.642857142857143,15,14,1,1,1,1
material_class,C,a_FP_LHCP_rx1,0.75,-1.25,0.428571428571429,0.571428571428571,15,14,1,1,1,1
material_class,C,a_FP_LHCP_rx1,0.75,-0.75,0.5,0.5,15,14,1,1,1,1
material_class,C,a_FP_LHCP_rx1,0.75,-0.25,0.642857142857143,0.642857142857143,15,14,1,1,1,1
material_class,C,a_FP_LHCP_rx1,0.75,0.25,0.571428571428571,0.571428571428571,15,14,1,1,1,1
material_class,C,a_FP_LHCP_rx1,0.75,0.75,0.571428571428571,0.571428571428571,15,14,1,1,1,1
material_class,C,a_FP_LHCP_rx1,0.75,1.25,0.769230769230769,0.769230769230769,15,13,2,2,1,1
material_class,C,a_FP_LHCP_rx1,0.75,1.75,0.730769230769231,0.730769230769231,15,13,2,2,1,1
material_class,C,a_FP_LHCP_rx1,1.5,-1.75,0.653846153846154,0.653846153846154,15,13,2,2,1,1
material_class,C,a_FP_LHCP_rx1,1.5,-1.25,0.357142857142857,0.642857142857143,15,14,1,1,1,1
material_class,C,a_FP_LHCP_rx1,1.5,-0.75,0.428571428571429,0.571428571428571,15,14,1,1,1,1
material_class,C,a_FP_LHCP_rx1,1.5,-0.25,0.571428571428571,0.571428571428571,15,14,1,1,1,1
material_class,C,a_FP_LHCP_rx1,1.5,0.25,0.571428571428571,0.571428571428571,15,14,1,1,1,1
material_class,C,a_FP_LHCP_rx1,1.5,0.75,0.722222222222222,0.722222222222222,15,12,3,3,1,1
material_class,C,a_FP_LHCP_rx1,1.5,1.25,0.769230769230769,0.769230769230769,15,13,2,2,1,1
material_class,C,a_FP_LHCP_rx1,1.5,1.75,0.692307692307692,0.692307692307692,15,13,2,2,1,1
