label_mode,scope,feature_name,sample_id,scenario,x_m,y_m,label,feature_value,local_raw_auc,local_effective_auc,n_local,n_los_local,n_nlos_local,min_class_local,unstable_flag
geometric_class,C,gamma_CP_rx2,96,C,3.75,0.75,0,1.15334223247699,0.368,0.632,30,5,25,5,0
geometric_class,C,gamma_CP_rx2,97,C,4.5,0.75,1,0.0766259230246619,0.451388888888889,0.548611111111111,30,6,24,6,0
geometric_class,C,gamma_CP_rx2,98,C,5.25,0.75,1,1.072004495137,0.530864197530864,0.530864197530864,30,3,27,3,1
geometric_class,C,gamma_CP_rx2,99,C,0.75,1.25,1,-0.0458382039475651,0.402714932126697,0.597285067873303,30,17,13,13,0
geometric_class,C,gamma_CP_rx2,100,C,1.5,1.25,1,-0.209968549322467,0.446428571428571,0.553571428571429,30,16,14,14,0
geometric_class,C,gamma_CP_rx2,101,C,2.25,1.25,1,-0.128007426454993,0.330357142857143,0.669642857142857,30,14,16,14,0
geometric_class,C,gamma_CP_rx2,102,C,3,1.25,0,0.448920313377573,0.232804232804233,0.767195767195767,30,9,21,9,0
geometric_class,C,gamma_CP_rx2,103,C,3.75,1.25,0,0.569763775708884,0.298136645962733,0.701863354037267,30,7,23,7,0
geometric_class,C,gamma_CP_rx2,104,C,4.5,1.25,0,0.71292504627442,0.458333333333333,0.541666666666667,30,6,24,6,0
geometric_class,C,gamma_CP_rx2,105,C,5.25,1.25,0,0.463690880773696,0.368,0.632,30,5,25,5,0
geometric_class,C,gamma_CP_rx2,106,C,0.75,1.75,1,-0.180099120919538,0.428571428571429,0.571428571428571,30,16,14,14,0
geometric_class,C,gamma_CP_rx2,107,C,1.5,1.75,0,0.867972376927879,0.426666666666667,0.573333333333333,30,15,15,15,0
geometric_class,C,gamma_CP_rx2,108,C,2.25,1.75,0,-0.998242849158153,0.325892857142857,0.674107142857143,30,14,16,14,0
geometric_class,C,gamma_CP_rx2,109,C,3,1.75,0,0.112041536946409,0.23444976076555,0.76555023923445,30,11,19,11,0
geometric_class,C,gamma_CP_rx2,110,C,3.75,1.75,0,0.277637289669427,0.291925465838509,0.708074534161491,30,7,23,7,0
geometric_class,C,gamma_CP_rx2,111,C,4.5,1.75,0,0.952846961466523,0.472222222222222,0.527777777777778,30,6,24,6,0
geometric_class,C,gamma_CP_rx2,112,C,5.25,1.75,0,0.156801075918512,0.472222222222222,0.527777777777778,30,6,24,6,0
geometric_class,C,a_FP_RHCP_rx1,57,C,0.75,-1.75,1,0.232217215959588,0.823529411764706,0.823529411764706,30,17,13,13,0
geometric_class,C,a_FP_RHCP_rx1,58,C,1.5,-1.75,1,0.174179387920019,0.76,0.76,30,15,15,15,0
geometric_class,C,a_FP_RHCP_rx1,59,C,2.25,-1.75,0,0.284369603959317,0.785714285714286,0.785714285714286,30,14,16,14,0
geometric_class,C,a_FP_RHCP_rx1,60,C,3,-1.75,0,0.121873057912502,0.77,0.77,30,10,20,10,0
geometric_class,C,a_FP_RHCP_rx1,61,C,3.75,-1.75,0,0.233027970780069,0.672,0.672,30,5,25,5,0
geometric_class,C,a_FP_RHCP_rx1,62,C,4.5,-1.75,0,0.281292833700384,0.557692307692308,0.557692307692308,30,4,26,4,1
geometric_class,C,a_FP_RHCP_rx1,63,C,5.25,-1.75,0,0.175818041924665,0.666666666666667,0.666666666666667,30,3,27,3,1
geometric_class,C,a_FP_RHCP_rx1,64,C,0.75,-1.25,1,0.322288107373224,0.74537037037037,0.74537037037037,30,18,12,12,0
geometric_class,C,a_FP_RHCP_rx1,65,C,1.5,-1.25,1,0.376546136734391,0.754464285714286,0.754464285714286,30,16,14,14,0
geometric_class,C,a_FP_RHCP_rx1,66,C,2.25,-1.25,0,0.301421929487645,0.723214285714286,0.723214285714286,30,14,16,14,0
geometric_class,C,a_FP_RHCP_rx1,67,C,3,-1.25,0,0.166494732813645,0.798941798941799,0.798941798941799,30,9,21,9,0
geometric_class,C,a_FP_RHCP_rx1,68,C,3.75,-1.25,0,0.204586861425299,0.632,0.632,30,5,25,5,0
geometric_class,C,a_FP_RHCP_rx1,69,C,4.5,-1.25,1,0.128462729204132,0.62962962962963,0.62962962962963,30,3,27,3,1
geometric_class,C,a_FP_RHCP_rx1,70,C,5.25,-1.25,0,0.0988673872404293,0.666666666666667,0.666666666666667,30,3,27,3,1
geometric_class,C,a_FP_RHCP_rx1,71,C,0.75,-0.75,1,0.210807368452509,0.712962962962963,0.712962962962963,30,18,12,12,0
geometric_class,C,a_FP_RHCP_rx1,72,C,1.5,-0.75,1,0.336331116334375,0.760180995475113,0.760180995475113,30,17,13,13,0
geometric_class,C,a_FP_RHCP_rx1,73,C,2.25,-0.75,0,0.293529815431878,0.777777777777778,0.777777777777778,30,15,15,15,0
geometric_class,C,a_FP_RHCP_rx1,74,C,3,-0.75,0,0.211292176320318,0.751322751322751,0.751322751322751,30,9,21,9,0
