label_mode,scope,feature_name,x_m,y_m,local_raw_auc,local_effective_auc,n_local,n_los_local,n_nlos_local,min_class_local,unstable_flag,n_points_at_coord
material_class,B,a_FP_LHCP_rx1,3.75,-1.75,0.551724137931034,0.551724137931034,30,29,1,1,1,1
material_class,B,a_FP_LHCP_rx1,3.75,-1.25,0.517241379310345,0.517241379310345,30,29,1,1,1,1
material_class,B,a_FP_LHCP_rx1,3.75,-0.75,0.517241379310345,0.517241379310345,30,29,1,1,1,1
material_class,B,a_FP_LHCP_rx1,3.75,-0.25,NaN,NaN,30,30,0,0,1,1
material_class,B,a_FP_LHCP_rx1,3.75,0.25,NaN,NaN,30,30,0,0,1,1
material_class,B,a_FP_LHCP_rx1,3.75,0.75,NaN,NaN,30,30,0,0,1,1
material_class,B,a_FP_LHCP_rx1,3.75,1.25,NaN,NaN,30,30,0,0,1,1
material_class,B,a_FP_LHCP_rx1,3.75,1.75,NaN,NaN,30,30,0,0,1,1
material_class,B,a_FP_LHCP_rx1,4.5,-1.75,0.448275862068966,0.551724137931034,30,29,1,1,1,1
material_class,B,a_FP_LHCP_rx1,4.5,-1.25,0.448275862068966,0.551724137931034,30,29,1,1,1,1
material_class,B,a_FP_LHCP_rx1,4.5,-0.75,0.413793103448276,0.586206896551724,30,29,1,1,1,1
material_class,B,a_FP_LHCP_rx1,4.5,-0.25,0.379310344827586,0.620689655172414,30,29,1,1,1,1
material_class,B,a_FP_LHCP_rx1,4.5,0.25,NaN,NaN,30,30,0,0,1,1
material_class,B,a_FP_LHCP_rx1,4.5,0.75,NaN,NaN,30,30,0,0,1,1
material_class,B,a_FP_LHCP_rx1,4.5,1.25,NaN,NaN,30,30,0,0,1,1
material_class,B,a_FP_LHCP_rx1,4.5,1.75,NaN,NaN,30,30,0,0,1,1
material_class,B,a_FP_LHCP_rx1,5.25,-1.75,0.413793103448276,0.586206896551724,30,29,1,1,1,1
material_class,B,a_FP_LHCP_rx1,5.25,-1.25,0.413793103448276,0.586206896551724,30,29,1,1,1,1
material_class,B,a_FP_LHCP_rx1,5.25,-0.75,0.379310344827586,0.620689655172414,30,29,1,1,1,1
material_class,B,a_FP_LHCP_rx1,5.25,-0.25,0.379310344827586,0.620689655172414,30,29,1,1,1,1
material_class,B,a_FP_LHCP_rx1,5.25,0.25,0.413793103448276,0.586206896551724,30,29,1,1,1,1
material_class,B,a_FP_LHCP_rx1,5.25,0.75,0.379310344827586,0.620689655172414,30,29,1,1,1,1
material_class,B,a_FP_LHCP_rx1,5.25,1.25,0.413793103448276,0.586206896551724,30,29,1,1,1,1
material_class,B,a_FP_LHCP_rx1,5.25,1.75,NaN,NaN,30,30,0,0,1,1
material_class,B,a_FP_RHCP_rx2,0.75,-1.75,NaN,NaN,30,30,0,0,1,1
material_class,B,a_FP_RHCP_rx2,0.75,-1.25,NaN,NaN,30,30,0,0,1,1
material_class,B,a_FP_RHCP_rx2,0.75,-0.75,NaN,NaN,30,30,0,0,1,1
material_class,B,a_FP_RHCP_rx2,0.75,-0.25,NaN,NaN,30,30,0,0,1,1
material_class,B,a_FP_RHCP_rx2,0.75,0.25,NaN,NaN,30,30,0,0,1,1
material_class,B,a_FP_RHCP_rx2,0.75,0.75,NaN,NaN,30,30,0,0,1,1
material_class,B,a_FP_RHCP_rx2,0.75,1.25,NaN,NaN,30,30,0,0,1,1
material_class,B,a_FP_RHCP_rx2,0.75,1.75,NaN,NaN,30,30,0,0,1,1
material_class,B,a_FP_RHCP_rx2,1.5,-1.75,NaN,NaN,30,30,0,0,1,1
material_class,B,a_FP_RHCP_rx2,1.5,-1.25,NaN,NaN,30,30,0,0,1,1
material_class,B,a_FP_RHCP_rx2,1.5,-0.75,NaN,NaN,30,30,0,0,1,1
