label_mode,scope,feature_name,n,n_los,n_nlos,point_biserial,auc_raw,auc_effective,ks_stat,mi_bits,direction,status
material_class,B,a_FP_RHCP_rx1,56,55,1,0.227250773410493,0.981818181818182,0.981818181818182,0.981818181818182,0.0595885153835612,higher->LoS,ok
material_class,B,fp_idx_diff_rx12,56,55,1,-0.259345354141072,0.0818181818181818,0.918181818181818,0.854545454545454,0.0483529710426562,higher->NLoS,ok
material_class,B,gamma_CP_rx1,56,55,1,0.141838843966432,0.909090909090909,0.909090909090909,0.909090909090909,0.0595885153835612,higher->LoS,ok
material_class,B,a_FP_LHCP_rx2,56,55,1,-0.109268135746057,0.218181818181818,0.781818181818182,0.781818181818182,0.0595885153835612,higher->NLoS,ok
material_class,B,a_FP_RHCP_rx2,56,55,1,-0.0970600495036148,0.272727272727273,0.727272727272727,0.727272727272727,0.0595885153835612,higher->NLoS,ok
material_class,B,gamma_CP_rx2,56,55,1,0.0446572668418817,0.690909090909091,0.690909090909091,0.690909090909091,0.0647759092309418,higher->LoS,ok
material_class,B,a_FP_LHCP_rx1,56,55,1,0.0579737276450667,0.6,0.6,0.6,0.0595885153835612,higher->LoS,ok
