case_name,scenario,polarization,pos_id,x_m,y_m,label,r_CP,a_FP,fp_energy_db,mean_excess_delay_ns,baseline_score,proposed_score,baseline_pred,proposed_pred,baseline_wrong,proposed_wrong,rescued_by_proposed,harmed_by_proposed,score_delta_proposed_minus_baseline
CP_caseB,B,CP,51,1.5,1.75,1,97.3621832724058,0.288755274644685,-73.9498112904058,5.33310328044782,0.712096499528736,0.996896368243417,1,1,0,0,0,0,0.284799868714682
CP_caseB,B,CP,52,2.25,1.75,1,72.7826929210595,0.381329279600644,-72.1265611084104,5.00204512243115,0.644579236236062,0.9399343243049,1,1,0,0,0,0,0.295355088068838
CP_caseB,B,CP,53,3,1.75,1,29.9812706442903,0.394245589704763,-70.8420475864524,4.22991016270801,0.685450218910093,0.895325013160559,1,1,0,0,0,0,0.209874794250466
CP_caseB,B,CP,54,3.75,1.75,1,14.6785551822624,0.300697104763578,-69.8245784950111,2.92190946248597,0.7741633902284,0.815040932907636,1,1,0,0,0,0,0.0408775426792367
CP_caseB,B,CP,55,4.5,1.75,1,6.06403743309782,0.372115204700778,-67.83441936583,2.74198645485096,0.791100200878964,0.788719408850083,1,1,0,0,0,0,-0.00238079202888164
CP_caseB,B,CP,56,5.25,1.75,1,3.59715673693097,0.419138869587804,-67.0325631715865,2.64541967022624,0.858440050413037,0.839614567772575,1,1,0,0,0,0,-0.018825482640462
CP_caseC,C,CP,1,0.75,-1.75,1,0.103665249737222,0.232197087633561,-71.0468626452978,3.79356551915896,0.541293460448513,0.512618814922071,1,1,0,0,0,0,-0.0286746455264419
CP_caseC,C,CP,2,1.5,-1.75,1,0.062898672263489,0.174163453373139,-67.4978066526219,3.16132974829574,0.501076198466246,0.533564560066182,1,1,0,0,0,0,0.0324883615999363
CP_caseC,C,CP,3,2.25,-1.75,0,0.128168563050007,0.284259240422609,-67.013267318568,2.74123494643289,0.795472062441482,0.778543792026634,1,1,1,1,0,0,-0.016928270414848
CP_caseC,C,CP,4,3,-1.75,0,0.0608378851860154,0.122011229931053,-71.1325261032698,6.4932861071463,0.579982244068135,0.568914493881178,1,1,1,1,0,0,-0.011067750186957
CP_caseC,C,CP,5,3.75,-1.75,0,0.29133423282578,0.233083511868934,-73.3529223546121,4.49881468374286,0.357006521680334,0.340582304871256,0,0,0,0,0,0,-0.0164242168090776
CP_caseC,C,CP,6,4.5,-1.75,0,0.0890624290859731,0.281238850993171,-69.715645986503,4.21417069219084,0.434335671823107,0.41874798849256,0,0,0,0,0,0,-0.0155876833305479
CP_caseC,C,CP,7,5.25,-1.75,0,0.405777696464638,0.175791139511886,-72.6905970344895,4.38391814746669,0.334792683253901,0.327924081420988,0,0,0,0,0,0,-0.00686860183291249
CP_caseC,C,CP,8,0.75,-1.25,1,0.136312081611045,0.322303960495477,-67.0650331954983,3.30929676789348,0.738658175586068,0.713014471040481,1,1,0,0,0,0,-0.0256437045455876
CP_caseC,C,CP,9,1.5,-1.25,1,0.119008129841758,0.376550351768065,-64.8264586791602,2.69999719646217,0.662442406461842,0.654747045161666,1,1,0,0,0,0,-0.00769536130017567
CP_caseC,C,CP,10,2.25,-1.25,0,0.183934970062752,0.301417670653734,-66.4819967624445,3.68882580842448,0.546120679210881,0.535986052131966,1,1,1,1,0,0,-0.0101346270789159
CP_caseC,C,CP,11,3,-1.25,0,0.0922332115566677,0.16666228140703,-68.6403199052094,11.3750280581468,0.888332210630872,0.831261472904978,1,1,1,1,0,0,-0.0570707377258945
CP_caseC,C,CP,12,3.75,-1.25,0,0.17341196181852,0.205056376685297,-70.5205813229491,3.60143010679617,0.568698592399039,0.532620532341953,1,1,1,1,0,0,-0.0360780600570859
CP_caseC,C,CP,13,4.5,-1.25,1,0.185319552653678,0.128370003916187,-77.6419198446784,7.43710876207914,0.206470630231243,0.196761941228615,0,0,1,1,0,0,-0.00970868900262864
CP_caseC,C,CP,14,5.25,-1.25,0,0.486896395393919,0.0989878919873208,-80.0017823086724,8.94558490173591,0.17057176045515,0.17242832560448,0,0,0,0,0,0,0.00185656514933
CP_caseC,C,CP,15,0.75,-0.75,1,0.0622113046945295,0.210770456571877,-65.1605193872649,3.7436470691639,0.569116594818707,0.570273965197233,1,1,0,0,0,0,0.00115737037852581
CP_caseC,C,CP,16,1.5,-0.75,1,0.105799103155689,0.336359382733045,-64.1105508535936,3.40417923401674,0.615663890820675,0.612890224765977,1,1,0,0,0,0,-0.00277366605469798
CP_caseC,C,CP,17,2.25,-0.75,0,0.285835216367608,0.293553177417816,-64.5841114215007,2.99984531721526,0.746312604801401,0.730697950241712,1,1,1,1,0,0,-0.0156146545596891
CP_caseC,C,CP,19,3.75,-0.75,0,0.231255639535105,0.228587586521577,-74.331995350851,5.34309962678624,0.382404481903359,0.35372064391185,0,0,0,0,0,0,-0.0286838379915088
CP_caseC,C,CP,20,4.5,-0.75,0,0.634706016367182,0.127805813340478,-78.1480149530705,7.05466445297953,0.189161226303585,0.190155464705774,0,0,0,0,0,0,0.00099423840218954
CP_caseC,C,CP,21,5.25,-0.75,0,0.203927865994881,0.224928928170777,-76.5330783100694,6.01504600657612,0.331586797144124,0.285552474615784,0,0,0,0,0,0,-0.0460343225283401
CP_caseC,C,CP,22,0.75,-0.25,1,0.224696010120837,0.275320206988109,-63.0371572411868,2.72852270546394,0.790437757589264,0.78537113265417,1,1,0,0,0,0,-0.00506662493509435
CP_caseC,C,CP,23,1.5,-0.25,1,0.332152877093339,0.377719083122783,-63.0691186937948,2.52589259126223,0.796383885733742,0.78816068025428,1,1,0,0,0,0,-0.00822320547946154
CP_caseC,C,CP,24,2.25,-0.25,0,2.33690426241868,0.30833741158426,-81.1112042346535,6.5070342049929,0.205681320861737,0.175712013181887,0,0,0,0,0,0,-0.0299693076798504
CP_caseC,C,CP,25,3,-0.25,0,6.34504435731764,0.316120841594919,-80.2268723527287,9.056785940758,0.192118538458821,0.220033345232779,0,0,0,0,0,0,0.027914806773958
CP_caseC,C,CP,26,3.75,-0.25,0,0.249775677364795,0.0699892088814483,-81.2698804483726,8.62459086961458,0.258673812499719,0.21514090549819,0,0,0,0,0,0,-0.0435329070015297
CP_caseC,C,CP,27,4.5,-0.25,0,0.506605613833067,0.056672314069863,-82.4501832578557,9.1462942168194,0.171037846368537,0.167965463074838,0,0,0,0,0,0,-0.00307238329369891
CP_caseC,C,CP,28,5.25,-0.25,0,0.200890947976732,0.138280144296057,-78.847818603535,7.78950101896526,0.252985658533345,0.223437211026898,0,0,0,0,0,0,-0.0295484475064465
CP_caseC,C,CP,29,0.75,0.25,1,2.29370028753911,0.309824666895573,-64.266670810153,2.86788718380396,0.713576227131743,0.713943917484484,1,1,0,0,0,0,0.00036769035274109
CP_caseC,C,CP,30,1.5,0.25,1,2.16781593501971,0.366820083522023,-63.8449380374249,2.65204203812393,0.789930830194075,0.785625084651944,1,1,0,0,0,0,-0.00430574554213037
CP_caseC,C,CP,31,2.25,0.25,1,0.878510987640206,0.304521035309065,-67.7821548511177,3.73555428802057,0.591294389541019,0.566406877033074,1,1,0,0,0,0,-0.0248875125079454
CP_caseC,C,CP,32,3,0.25,0,0.818994751712793,0.208341577987237,-74.4024514081967,7.11017859218439,0.25609606665726,0.249449034027057,0,0,0,0,0,0,-0.00664703263020386
CP_caseC,C,CP,33,3.75,0.25,0,1.41594547007127,0.0703804364094089,-77.133407631888,5.87760205843011,0.385188877108019,0.404793128078197,0,0,0,0,0,0,0.0196042509701779
CP_caseC,C,CP,34,4.5,0.25,0,0.939336069054951,0.205427450649394,-76.1618487685861,5.73451198309047,0.217781042652555,0.214447610512997,0,0,0,0,0,0,-0.00333343213955825
